,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4124.809,x0,0.0,x0,PySRFunction(X=>x0)
1,2,3.2370365,1.7939032,7.150116743913204,1.79390320000000,PySRFunction(X=>1.79390320000000)
2,4,0.3176536,x0 * -0.04012264,1.160726024429338,x0*(-0.04012264),PySRFunction(X=>x0*(-0.04012264))
3,6,0.059718702,x0 * (x0 / 2084.8623),0.8356581216020775,x0*x0/2084.8623,PySRFunction(X=>x0*x0/2084.8623)
4,8,0.011350475,(x0 + x0) / (-138.78297 - x0),0.8301928222002912,(x0 + x0)/(-x0 - 138.78297),PySRFunction(X=>(x0 + x0)/(-x0 - 138.78297))
5,9,0.00042968383,(x0 / (x0 + 150.32184)) * -2.528254,3.2739652130865107,x0*(-2.528254)/(x0 + 150.32184),PySRFunction(X=>x0*(-2.528254)/(x0 + 150.32184))
6,10,0.00042702595,-2.5369728 - (-381.2404 / (x0 + 150.42252)),0.00620487495185201,-2.5369728 - (-1)*381.2404/(x0 + 150.42252),PySRFunction(X=>-2.5369728 - (-1)*381.2404/(x0 + 150.42252))
7,12,2.449062e-05,x0 * (-0.0043948386 - (1.9614722 / (x0 + 142.62598))),1.429277298558219,x0*(-0.0043948386 - 1.9614722/(x0 + 142.62598)),PySRFunction(X=>x0*(-0.0043948386 - 1.9614722/(x0 + 142.62598)))
8,14,1.7269194e-05,(x0 / ((527.63135 - x0) * (x0 + 143.69136))) * -1382.2202,0.1746829832783787,x0*(-1382.2202)/((527.63135 - x0)*(x0 + 143.69136)),PySRFunction(X=>x0*(-1382.2202)/((527.63135 - x0)*(x0 + 143.69136)))
9,16,1.5411697e-05,(x0 * (x0 - 809.3925)) / ((307.10303 - x0) * (x0 + 144.32149)),0.056898726988549565,x0*(x0 - 1*809.3925)/(((307.10303 - x0)*(x0 + 144.32149))),PySRFunction(X=>x0*(x0 - 1*809.3925)/(((307.10303 - x0)*(x0 + 144.32149))))
10,17,1.1552243e-05,(((-346.14218 / (x0 + 273.0483)) / (x0 + 149.35654)) + -0.0098633785) * x0,0.28824714931766904,x0*(-0.0098633785 - 346.14218/((x0 + 149.35654)*(x0 + 273.0483))),PySRFunction(X=>x0*(-0.0098633785 - 346.14218/((x0 + 149.35654)*(x0 + 273.0483))))
11,18,4.588748e-06,((x0 + (x0 / ((518.4164 - x0) * (x0 + 143.60751)))) - x0) * -1359.4197,0.9232723972675214,(-x0 + x0 + x0/(((518.4164 - x0)*(x0 + 143.60751))))*(-1359.4197),PySRFunction(X=>(-x0 + x0 + x0/(((518.4164 - x0)*(x0 + 143.60751))))*(-1359.4197))
