,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2168.286,x0,0.0,x0,PySRFunction(X=>x0)
1,2,3.3868327,-0.5316766,6.461797094807141,-0.531676600000000,PySRFunction(X=>-0.531676600000000)
2,4,0.2821146,x0 * -0.041153356,1.2426685427437805,x0*(-0.041153356),PySRFunction(X=>x0*(-0.041153356))
3,6,0.28211442,x0 - (x0 * 1.0411537),3.1901939397869906e-07,-1.0411537*x0 + x0,PySRFunction(X=>-1.0411537*x0 + x0)
4,7,0.17591713,(x0 - 8.13336) * -0.044797502,0.47229970144716593,(x0 - 1*8.13336)*(-0.044797502),PySRFunction(X=>(x0 - 1*8.13336)*(-0.044797502))
5,9,0.0016705493,((x0 / 3313.1768) + -0.056848526) * x0,2.328430268689183,x0*(x0/3313.1768 - 0.056848526),PySRFunction(X=>x0*(x0/3313.1768 - 0.056848526))
6,11,0.0014370952,x0 * ((x0 / (x0 + 3263.1921)) - 0.056699403),0.0752643202343379,x0*(x0/(x0 + 3263.1921) - 1*0.056699403),PySRFunction(X=>x0*(x0/(x0 + 3263.1921) - 1*0.056699403))
7,12,0.0010156995,x0 * ((-123.31522 / (x0 + 619.075)) + 0.14329556),0.3470463163407861,x0*(0.14329556 - 123.31522/(x0 + 619.075)),PySRFunction(X=>x0*(0.14329556 - 123.31522/(x0 + 619.075)))
8,14,0.00037227274,x0 * ((((x0 + -0.0001272615) * -1.0000007) + x0) * -434.49246),0.5018530294985808,x0*(x0 + (x0 - 0.0001272615)*(-1.0000007))*(-434.49246),PySRFunction(X=>x0*(x0 + (x0 - 0.0001272615)*(-1.0000007))*(-434.49246))
9,19,0.00034272196,x0 * ((-40.837616 / ((x0 + (x0 / (x0 + -46.09389))) + 353.51465)) + 0.060360122),0.016541450295910736,x0*(0.060360122 - 40.837616/(x0 + x0/(x0 - 46.09389) + 353.51465)),PySRFunction(X=>x0*(0.060360122 - 40.837616/(x0 + x0/(x0 - 46.09389) + 353.51465)))
10,20,0.00018520847,((-35.469135 / (x0 + 326.30905)) - -0.053885695) * (x0 + (-10.383034 / (x0 + -45.19606))),0.6154374506897304,(-1*(-0.053885695) - 35.469135/(x0 + 326.30905))*(x0 - 10.383034/(x0 - 45.19606)),PySRFunction(X=>(-1*(-0.053885695) - 35.469135/(x0 + 326.30905))*(x0 - 10.383034/(x0 - 45.19606)))
11,22,5.0901836e-08,((-1.3906498 / (x0 + (-5575.274 / (x0 + (1116.781 / (x0 + -105.439064)))))) - 0.05190336) * x0,4.099669170428413,x0*(-1*0.05190336 - 1.3906498/(x0 - 5575.274/(x0 + 1116.781/(x0 - 105.439064)))),PySRFunction(X=>x0*(-1*0.05190336 - 1.3906498/(x0 - 5575.274/(x0 + 1116.781/(x0 - 105.439064)))))
12,25,4.8674047e-09,((-1.4400438 / ((-5923.9937 / ((x0 + -4.7455) + (767.1394 / (x0 + -100.22189)))) + x0)) - 0.05150992) * x0,0.7824460381331834,x0*(-1*0.05150992 - 1.4400438/(x0 - 5923.9937/(x0 - 4.7455 + 767.1394/(x0 - 100.22189)))),PySRFunction(X=>x0*(-1*0.05150992 - 1.4400438/(x0 - 5923.9937/(x0 - 4.7455 + 767.1394/(x0 - 100.22189)))))
13,27,8.7336866e-10,x0 * (-0.051664572 - (1.439096 / (x0 + ((-5921.705 - x0) / (x0 + ((767.1431 / (x0 + -100.247284)) + -4.1330905)))))),0.8589792002824147,x0*(-0.051664572 - 1.439096/(x0 + (-x0 - 5921.705)/(x0 - 4.1330905 + 767.1431/(x0 - 100.247284)))),PySRFunction(X=>x0*(-0.051664572 - 1.439096/(x0 + (-x0 - 5921.705)/(x0 - 4.1330905 + 767.1431/(x0 - 100.247284)))))
14,29,3.2792564e-11,((-1.4392428 / (x0 + ((-5927.5786 - (x0 + x0)) / ((759.25806 / (x0 + -100.14203)) + (x0 + -3.6376917))))) + -0.05180806) * x0,1.6410779876397905,x0*(-0.05180806 - 1.4392428/(x0 + (-(x0 + x0) - 5927.5786)/(x0 - 3.6376917 + 759.25806/(x0 - 100.14203)))),PySRFunction(X=>x0*(-0.05180806 - 1.4392428/(x0 + (-(x0 + x0) - 5927.5786)/(x0 - 3.6376917 + 759.25806/(x0 - 100.14203)))))
