,complexity,loss,equation,score,sympy_format,lambda_format
0,1,3.1485906,-3.4128041,0.0,-3.41280410000000,PySRFunction(X=>-3.41280410000000)
1,3,0.37108165,x0 * -0.0454026,1.0691440419332456,x0*(-0.0454026),PySRFunction(X=>x0*(-0.0454026))
2,5,0.18649518,(x0 * -0.03755772) + -0.78441,0.3440083625049273,x0*(-0.03755772) - 0.78441,PySRFunction(X=>x0*(-0.03755772) - 0.78441)
3,7,0.0027540387,-9.470879 - (-958.6422 / (x0 + 101.2654)),2.107668470875281,-9.470879 - (-1)*958.6422/(x0 + 101.2654),PySRFunction(X=>-9.470879 - (-1)*958.6422/(x0 + 101.2654))
4,9,0.0020864783,9159.741 / (((-91771.62 / x0) + -1138.8455) + x0),0.1387954158458166,9159.741/(x0 - 1138.8455 - 91771.62/x0),PySRFunction(X=>9159.741/(x0 - 1138.8455 - 91771.62/x0))
5,11,7.046205e-05,((x0 * 0.00075883797) + (29.86897 / (x0 + -344.27753))) * x0,1.6940793163871237,x0*(x0*0.00075883797 + 29.86897/(x0 - 344.27753)),PySRFunction(X=>x0*(x0*0.00075883797 + 29.86897/(x0 - 344.27753)))
6,13,1.0774158e-05,(((156.10393 / (x0 + -524.6123)) + (x0 * 0.0011173931)) + 0.20950317) * x0,0.9389618889633276,x0*(x0*0.0011173931 + 0.20950317 + 156.10393/(x0 - 524.6123)),PySRFunction(X=>x0*(x0*0.0011173931 + 0.20950317 + 156.10393/(x0 - 524.6123)))
7,17,6.1933597e-06,x0 * ((x0 * (((x0 + 182.36906) * (x0 / -2.3137072e8)) + -0.99946266)) + (x0 + -0.087890625)),0.1384181967776289,x0*(x0*(x0*(x0 + 182.36906)/(-231370720.0) - 0.99946266) + x0 - 0.087890625),PySRFunction(X=>x0*(x0*(x0*(x0 + 182.36906)/(-231370720.0) - 0.99946266) + x0 - 0.087890625))
8,19,2.471146e-06,x0 * (((x0 + 1812.9592) + ((((x0 / -2.3137072e8) * (x0 + 182.3691)) + -0.9994626) * x0)) - 1813.0471),0.4593978456614338,x0*(x0*(x0*(x0 + 182.3691)/(-231370720.0) - 0.9994626) + x0 - 1*1813.0471 + 1812.9592),PySRFunction(X=>x0*(x0*(x0*(x0 + 182.3691)/(-231370720.0) - 0.9994626) + x0 - 1*1813.0471 + 1812.9592))
9,21,2.465868e-06,(((((((x0 + 182.36906) * (x0 / -2.3137072e8)) + -0.99946266) * x0) - 1813.047) + x0) + 1812.9591) * (x0 + 0.001464667),0.0010690676612932029,(x0 + 0.001464667)*(x0*(x0*(x0 + 182.36906)/(-231370720.0) - 0.99946266) + x0 - 1*1813.047 + 1812.9591),PySRFunction(X=>(x0 + 0.001464667)*(x0*(x0*(x0 + 182.36906)/(-231370720.0) - 0.99946266) + x0 - 1*1813.047 + 1812.9591))
10,23,2.3235843e-06,(x0 * 20.511326) + (((((((x0 * (x0 + 181.33041)) / -2.3137072e8) + -0.99946296) * x0) + (x0 + 1802.4534)) - 1823.0526) * x0),0.029716462486143562,x0*(x0*(x0*(x0 + 181.33041)/(-231370720.0) - 0.99946296) + x0 - 1*1823.0526 + 1802.4534) + x0*20.511326,PySRFunction(X=>x0*(x0*(x0*(x0 + 181.33041)/(-231370720.0) - 0.99946296) + x0 - 1*1823.0526 + 1802.4534) + x0*20.511326)
11,25,2.2273152e-06,((((x0 * (((x0 / -2.3137072e8) * (x0 + 181.33572)) + -0.99946296)) - 1823.5052) + (x0 + 1803.447)) * x0) + ((x0 * 19.970312) - 0.00017342082),0.021157018199204628,x0*(x0*(x0*(x0 + 181.33572)/(-231370720.0) - 0.99946296) + x0 - 1*1823.5052 + 1803.447) + x0*19.970312 - 1*0.00017342082,PySRFunction(X=>x0*(x0*(x0*(x0 + 181.33572)/(-231370720.0) - 0.99946296) + x0 - 1*1823.5052 + 1803.447) + x0*19.970312 - 1*0.00017342082)
12,27,3.1576482e-07,x0 * (((((((x0 * 4.1571144e-5) * x0) - -2.2887168) * (x0 - (x0 * (x0 * 0.0041331947)))) + -332.15982) / 3735.4832) + (-0.0009663582 / (x0 + -107.43006))),0.976777248472127,x0*(((x0*4.1571144e-5*x0 - 1*(-2.2887168))*(-0.0041331947*x0*x0 + x0) - 332.15982)/3735.4832 - 0.0009663582/(x0 - 107.43006)),PySRFunction(X=>x0*(((x0*4.1571144e-5*x0 - 1*(-2.2887168))*(-0.0041331947*x0*x0 + x0) - 332.15982)/3735.4832 - 0.0009663582/(x0 - 107.43006)))
13,29,2.2152154e-08,-0.05225741 + ((((((0.07321952 / x0) + (x0 * ((-2.8376047e-5 * x0) + 0.007402834))) * (x0 - -267.40164)) + -369.1372) * ((1.0893375 / (x0 + -103.99074)) + x0)) / 4380.378),1.3285314790917075,(x0 + 1.0893375/(x0 - 103.99074))*((x0 - 1*(-267.40164))*(x0*(0.007402834 - 2.8376047e-5*x0) + 0.07321952/x0) - 369.1372)/4380.378 - 0.05225741,PySRFunction(X=>(x0 + 1.0893375/(x0 - 103.99074))*((x0 - 1*(-267.40164))*(x0*(0.007402834 - 2.8376047e-5*x0) + 0.07321952/x0) - 369.1372)/4380.378 - 0.05225741)
