,complexity,loss,equation,score,sympy_format,lambda_format
0,1,7647.7007,x0,0.0,x0,PySRFunction(X=>x0)
1,2,3.1485906,-3.412822,7.795205395411157,-3.41282200000000,PySRFunction(X=>-3.41282200000000)
2,4,0.37108168,x0 * -0.045402605,1.0691440015108766,x0*(-0.045402605),PySRFunction(X=>x0*(-0.045402605))
3,6,0.37107897,(x0 * -1.0454025) + x0,3.651500520874049e-06,x0*(-1.0454025) + x0,PySRFunction(X=>x0*(-1.0454025) + x0)
4,7,0.18649517,(x0 + 20.878386) * -0.03755873,0.6880095564742413,(x0 + 20.878386)*(-0.03755873),PySRFunction(X=>(x0 + 20.878386)*(-0.03755873))
5,9,0.002756361,x0 * (-9.460084 / (x0 - -100.936775)),2.1072470045571103,x0*(-9.460084)/(x0 - 1*(-100.936775)),PySRFunction(X=>x0*(-9.460084)/(x0 - 1*(-100.936775)))
6,10,0.0027540375,(958.3521 / (x0 + 101.24398)) - 9.469917,0.0008433147394701736,-1*9.469917 + 958.3521/(x0 + 101.24398),PySRFunction(X=>-1*9.469917 + 958.3521/(x0 + 101.24398))
7,12,0.0020864727,9166.884 / ((x0 + -1139.6578) + (-91844.055 / x0)),0.13879653995988495,9166.884/(x0 - 1139.6578 - 91844.055/x0),PySRFunction(X=>9166.884/(x0 - 1139.6578 - 91844.055/x0))
8,14,0.00013761241,((x0 * ((x0 * -1.9646423e-6) - -0.00063506677)) - 0.090280615) * x0,1.3593945527239537,x0*(x0*(x0*(-1.9646423e-6) - 1*(-0.00063506677)) - 1*0.090280615),PySRFunction(X=>x0*(x0*(x0*(-1.9646423e-6) - 1*(-0.00063506677)) - 1*0.090280615))
9,16,5.9450595e-05,x0 * ((((x0 * (x0 / -1.4082947e8)) - -0.0004692813) * x0) - 0.08619008),0.4196477394444082,x0*(x0*(x0*x0/(-140829470.0) - 1*(-0.0004692813)) - 1*0.08619008),PySRFunction(X=>x0*(x0*(x0*x0/(-140829470.0) - 1*(-0.0004692813)) - 1*0.08619008))
10,18,5.3618805e-05,((((x0 * (x0 / -1.4082947e8)) - -1.0004694) * (x0 - 0.086177826)) - x0) * x0,0.051622892698972786,x0*(-x0 + (x0 - 1*0.086177826)*(x0*x0/(-140829470.0) - 1*(-1.0004694))),PySRFunction(X=>x0*(-x0 + (x0 - 1*0.086177826)*(x0*x0/(-140829470.0) - 1*(-1.0004694))))
11,19,1.1786182e-05,((((x0 * (x0 + -325.11633)) / -2.258799e8) + -0.00017774105) * (x0 + 494.04443)) * x0,1.5149720177528063,x0*(x0 + 494.04443)*(x0*(x0 - 325.11633)/(-225879900.0) - 0.00017774105),PySRFunction(X=>x0*(x0 + 494.04443)*(x0*(x0 - 325.11633)/(-225879900.0) - 0.00017774105))
12,21,8.46968e-06,((x0 * ((x0 * ((x0 + -326.0253) / -2.3927338e8)) - -0.9998305)) - x0) * (x0 + 518.1049),0.1652175503987676,(x0 + 518.1049)*(x0*(x0*(x0 - 326.0253)/(-239273380.0) - 1*(-0.9998305)) - x0),PySRFunction(X=>(x0 + 518.1049)*(x0*(x0*(x0 - 326.0253)/(-239273380.0) - 1*(-0.9998305)) - x0))
13,23,2.9768435e-06,(((((((x0 + -324.88464) / -2.2495443e8) * x0) + 1.9998217) * x0) - x0) - x0) * (x0 - -491.8205),0.522814608299043,(x0 - 1*(-491.8205))*(x0*(x0*(x0 - 324.88464)/(-224954430.0) + 1.9998217) - x0 - x0),PySRFunction(X=>(x0 - 1*(-491.8205))*(x0*(x0*(x0 - 324.88464)/(-224954430.0) + 1.9998217) - x0 - x0))
14,26,1.659875e-06,(((((((x0 + -324.89597) / -2.2495443e8) * x0) - -1.9998217) * (x0 + -6.2115305e-8)) - x0) - x0) * (x0 + 491.8011),0.19470707087413608,(x0 + 491.8011)*(-x0 - x0 + (x0 - 6.2115305e-8)*(x0*(x0 - 324.89597)/(-224954430.0) - 1*(-1.9998217))),PySRFunction(X=>(x0 + 491.8011)*(-x0 - x0 + (x0 - 6.2115305e-8)*(x0*(x0 - 324.89597)/(-224954430.0) - 1*(-1.9998217))))
15,29,1.4998158e-06,((((((x0 + -324.89597) / -2.2495443e8) * x0) - -1.9998217) * (x0 + -9.547019e-7)) + ((-9.547019e-7 - x0) - x0)) * (x0 + 491.8011),0.03379999925357583,(x0 + 491.8011)*(-x0 - x0 + (x0 - 9.547019e-7)*(x0*(x0 - 324.89597)/(-224954430.0) - 1*(-1.9998217)) - 9.547019e-7),PySRFunction(X=>(x0 + 491.8011)*(-x0 - x0 + (x0 - 9.547019e-7)*(x0*(x0 - 324.89597)/(-224954430.0) - 1*(-1.9998217)) - 9.547019e-7))
16,30,1.3681449e-06,(((((x0 + (x0 + -9.54361e-7)) - x0) * (((x0 + -324.88696) * (x0 / -2.2495443e8)) - -1.9998217)) - x0) - x0) * (x0 + 491.79764),0.09188656592387541,(x0 + 491.79764)*(-x0 - x0 + (x0*(x0 - 324.88696)/(-224954430.0) - 1*(-1.9998217))*(-x0 + x0 + x0 - 9.54361e-7)),PySRFunction(X=>(x0 + 491.79764)*(-x0 - x0 + (x0*(x0 - 324.88696)/(-224954430.0) - 1*(-1.9998217))*(-x0 + x0 + x0 - 9.54361e-7)))
