,complexity,loss,equation,score,julia_expression,lambda_format
10,17,0.000656502,"f = #2 * ((#1 * ((#2 / (#3 - #1)) - (#3 * -2.459874e-5))) + 0.0009804395); p1 = [-3.7586186, 2.743597, 1.38104, -2.778078, 1.9707811, -8.615425]; p2 = [-147.4034, -81.67603, -141.82587, -134.75006, -90.43295, -474.9861]",0.00782764532850509,"f = #2 * ((#1 * ((#2 / (#3 - #1)) - (#3 * -2.459874e-5))) + 0.0009804395); p1 = [-3.7586186, 2.743597, 1.38104, -2.778078, 1.9707811, -8.615425]; p2 = [-147.4034, -81.67603, -141.82587, -134.75006, -90.43295, -474.9861]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72a5b0>
11,18,0.00064641604,"f = ((#3 + ((#2 / (#3 - #1)) - #3)) + (#3 * 2.4276726e-5)) * (#2 * #1); p1 = [-3.7549791, 2.7447455, 1.3864279, -2.775916, 1.970129, -8.557434]; p2 = [-147.42058, -81.67252, -142.13837, -134.75014, -90.25549, -474.98618]",0.015482418941252272,"f = ((#3 + ((#2 / (#3 - #1)) - #3)) + (#3 * 2.4276726e-5)) * (#2 * #1); p1 = [-3.7549791, 2.7447455, 1.3864279, -2.775916, 1.970129, -8.557434]; p2 = [-147.42058, -81.67252, -142.13837, -134.75014, -90.25549, -474.98618]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72a6a0>
12,19,0.000644147,"f = (((#2 * #1) / (#3 - #1)) - (((#1 + -0.18700132) * #3) * -2.485469e-5)) * #2; p1 = [-3.7610023, 2.7409966, 1.3819524, -2.7799702, 1.9675041, -8.659532]; p2 = [-147.18553, -81.62746, -141.95842, -134.78098, -90.250275, -474.97614]",0.0035163603290799565,"f = (((#2 * #1) / (#3 - #1)) - (((#1 + -0.18700132) * #3) * -2.485469e-5)) * #2; p1 = [-3.7610023, 2.7409966, 1.3819524, -2.7799702, 1.9675041, -8.659532]; p2 = [-147.18553, -81.62746, -141.95842, -134.78098, -90.250275, -474.97614]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72a790>
13,20,0.0006433602,"f = ((#2 * (#1 / (#3 - #1))) - (-2.4859923e-5 * ((#2 * #2) + (#1 * #3)))) * #2; p1 = [-3.7610312, 2.7409923, 1.3819828, -2.7800243, 1.967495, -8.660385]; p2 = [-147.18214, -81.63246, -141.96223, -134.78091, -90.251945, -474.97617]",0.001222206909511277,"f = ((#2 * (#1 / (#3 - #1))) - (-2.4859923e-5 * ((#2 * #2) + (#1 * #3)))) * #2; p1 = [-3.7610312, 2.7409923, 1.3819828, -2.7800243, 1.967495, -8.660385]; p2 = [-147.18214, -81.63246, -141.96223, -134.78091, -90.251945, -474.97617]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72a880>
14,21,0.00053655263,"f = #2 * (#1 * ((#2 / (#3 - (#1 - (#2 / (#1 + -5.307794))))) - (#3 * -2.441475e-5))); p1 = [-3.7568452, 2.742878, 1.3807262, -2.7756405, 1.9688158, -8.584602]; p2 = [-147.2815, -81.52345, -141.71516, -134.77568, -90.230034, -474.98987]",0.1815400979690335,"f = #2 * (#1 * ((#2 / (#3 - (#1 - (#2 / (#1 + -5.307794))))) - (#3 * -2.441475e-5))); p1 = [-3.7568452, 2.742878, 1.3807262, -2.7756405, 1.9688158, -8.584602]; p2 = [-147.2815, -81.52345, -141.71516, -134.77568, -90.230034, -474.98987]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72a970>
15,22,0.00052630034,"f = (#2 * ((#2 / (#3 - #1)) - (#3 * -2.4432453e-5))) * (#1 - (-0.26987612 / (5.1995096 - #1))); p1 = [-3.7578292, 2.7436316, 1.3849086, -2.7760084, 1.9695977, -8.587149]; p2 = [-147.37303, -81.6122, -142.0578, -134.75298, -90.23755, -474.98285]",0.0192926176689201,"f = (#2 * ((#2 / (#3 - #1)) - (#3 * -2.4432453e-5))) * (#1 - (-0.26987612 / (5.1995096 - #1))); p1 = [-3.7578292, 2.7436316, 1.3849086, -2.7760084, 1.9695977, -8.587149]; p2 = [-147.37303, -81.6122, -142.0578, -134.75298, -90.23755, -474.98285]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72aa60>
16,24,0.00050827174,"f = #2 * ((((#2 / (#3 - (#1 - (#2 / (#1 - 5.315004))))) - (#3 * -2.4844981e-5)) * #1) - -0.0023377975); p1 = [-3.7615845, 2.742843, 1.3840753, -2.7803283, 1.9700998, -8.658445]; p2 = [-147.40063, -81.67856, -142.14523, -134.75005, -90.258736, -474.97885]",0.01742790627997872,"f = #2 * ((((#2 / (#3 - (#1 - (#2 / (#1 - 5.315004))))) - (#3 * -2.4844981e-5)) * #1) - -0.0023377975); p1 = [-3.7615845, 2.742843, 1.3840753, -2.7803283, 1.9700998, -8.658445]; p2 = [-147.40063, -81.67856, -142.14523, -134.75005, -90.258736, -474.97885]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72ab50>
17,25,0.0005070425,"f = #2 * ((#1 * ((#2 / ((#3 - #1) - (-6.150519 / (5.2626104 - #1)))) - (#3 * -2.4842982e-5))) - -0.0022433836); p1 = [-3.7622232, 2.7437525, 1.3830738, -2.7789755, 1.9717845, -8.658098]; p2 = [-147.40054, -81.678345, -142.1451, -134.75006, -90.2586, -474.97885]",0.0024213993110230756,"f = #2 * ((#1 * ((#2 / ((#3 - #1) - (-6.150519 / (5.2626104 - #1)))) - (#3 * -2.4842982e-5))) - -0.0022433836); p1 = [-3.7622232, 2.7437525, 1.3830738, -2.7789755, 1.9717845, -8.658098]; p2 = [-147.40054, -81.678345, -142.1451, -134.75006, -90.2586, -474.97885]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72ac40>
18,26,0.00050318445,"f = ((#1 * ((#2 / ((#3 - #1) - (#2 / (5.3088493 - #1)))) - (#3 * -2.4890012e-5))) - (#3 * 6.08686e-6)) * #2; p1 = [-3.7651968, 2.7408469, 1.3843081, -2.7790382, 1.9670913, -8.66472]; p2 = [-147.4007, -81.678925, -142.14584, -134.75006, -90.258934, -474.97873]",0.007638023824932677,"f = ((#1 * ((#2 / ((#3 - #1) - (#2 / (5.3088493 - #1)))) - (#3 * -2.4890012e-5))) - (#3 * 6.08686e-6)) * #2; p1 = [-3.7651968, 2.7408469, 1.3843081, -2.7790382, 1.9670913, -8.66472]; p2 = [-147.4007, -81.678925, -142.14584, -134.75006, -90.258934, -474.97873]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72ad30>
19,27,0.00049891043,"f = (#1 * (((#2 / ((#3 - #1) + (-7.3687525 / (#1 - 5.2363625)))) - (#3 * -2.4955532e-5)) * #2)) - (#3 * -5.1663254e-5); p1 = [-3.76488, 2.739591, 1.3846946, -2.7801447, 1.9644066, -8.677339]; p2 = [-147.39677, -81.67771, -142.14862, -134.75, -90.2584, -474.97305]",0.008530222041342487,"f = (#1 * (((#2 / ((#3 - #1) + (-7.3687525 / (#1 - 5.2363625)))) - (#3 * -2.4955532e-5)) * #2)) - (#3 * -5.1663254e-5); p1 = [-3.76488, 2.739591, 1.3846946, -2.7801447, 1.9644066, -8.677339]; p2 = [-147.39677, -81.67771, -142.14862, -134.75, -90.2584, -474.97305]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72ae20>
20,28,0.00047916608,"f = (#1 * ((#2 / (#3 - (#1 - (#2 / (#1 + -5.3092694))))) - (((8.96253e-6 / (#1 - #2)) + -2.5541402e-5) * #3))) * #2; p1 = [-3.7746766, 2.7357886, 1.3766307, -2.7860065, 1.9639056, -8.792934]; p2 = [-147.28204, -81.52377, -141.71324, -134.77539, -90.23011, -474.9861]",0.04037932098682918,"f = (#1 * ((#2 / (#3 - (#1 - (#2 / (#1 + -5.3092694))))) - (((8.96253e-6 / (#1 - #2)) + -2.5541402e-5) * #3))) * #2; p1 = [-3.7746766, 2.7357886, 1.3766307, -2.7860065, 1.9639056, -8.792934]; p2 = [-147.28204, -81.52377, -141.71324, -134.77539, -90.23011, -474.9861]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72af10>
21,29,0.0004784515,"f = (#2 * #1) * ((#2 / ((#3 - #1) + (-5.309207 / (#1 + -5.2746296)))) - (#3 * ((8.275537e-6 / (#1 - #2)) + -2.5429807e-5))); p1 = [-3.7732565, 2.7373319, 1.376032, -2.7834432, 1.9659026, -8.771311]; p2 = [-147.28177, -81.521866, -141.71397, -134.77556, -90.229256, -474.9865]",0.0014924123106254176,"f = (#2 * #1) * ((#2 / ((#3 - #1) + (-5.309207 / (#1 + -5.2746296)))) - (#3 * ((8.275537e-6 / (#1 - #2)) + -2.5429807e-5))); p1 = [-3.7732565, 2.7373319, 1.376032, -2.7834432, 1.9659026, -8.771311]; p2 = [-147.28177, -81.521866, -141.71397, -134.77556, -90.229256, -474.9865]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72b0a0>
22,30,0.00047750806,"f = ((#2 / ((((#2 + #2) / (#1 - 5.2215133)) + #3) - #1)) - (((-9.604452e-6 / (#2 - #1)) + -2.5546102e-5) * #3)) * (#1 * #2); p1 = [-3.7754562, 2.7354424, 1.37668, -2.7842891, 1.9633291, -8.794055]; p2 = [-147.28204, -81.523834, -141.71321, -134.7754, -90.230125, -474.9861]",0.0019738079847165433,"f = ((#2 / ((((#2 + #2) / (#1 - 5.2215133)) + #3) - #1)) - (((-9.604452e-6 / (#2 - #1)) + -2.5546102e-5) * #3)) * (#1 * #2); p1 = [-3.7754562, 2.7354424, 1.37668, -2.7842891, 1.9633291, -8.794055]; p2 = [-147.28204, -81.523834, -141.71321, -134.7754, -90.230125, -474.9861]",<pysr.expression_specs.CallableJuliaExpression object at 0x14a6af72b130>
