,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4.536142,2.6233547,0.0,2.62335470000000,PySRFunction(X=>2.62335470000000)
1,3,1.2033597,x0 / 0.16385333,0.6634797381280622,x0/0.16385333,PySRFunction(X=>x0/0.16385333)
2,4,0.8081705,cube(x0 + 0.8876554),0.3980996226640292,(x0 + 0.8876554)**3,PySRFunction(X=>(x0 + 0.8876554)**3)
3,5,0.35029784,cube(cube(x0) - -1.1014402),0.8359892870709535,(x0**3 - 1*(-1.1014402))**3,PySRFunction(X=>(x0**3 - 1*(-1.1014402))**3)
4,6,0.2857606,-1.5180606 / (cube(x0) + -1.0160748),0.20362936669114115,-1.5180606/(x0**3 - 1.0160748),PySRFunction(X=>-1.5180606/(x0**3 - 1.0160748))
5,7,0.14815976,(x1 * -0.08834613) - (x0 * -7.5928984),0.6568632463238367,-(-7.5928984)*x0 + x1*(-0.08834613),PySRFunction(X=>-(-7.5928984)*x0 + x1*(-0.08834613))
6,8,0.07445126,1.21113 / tanh(x1 * (0.9571912 - x0)),0.6881464679291989,1.21113/tanh(x1*(0.9571912 - x0)),PySRFunction(X=>1.21113/tanh(x1*(0.9571912 - x0)))
7,9,0.032688595,(1.5405447 / x1) + (0.5275152 / (1.0063119 - x0)),0.8231184427889097,0.5275152/(1.0063119 - x0) + 1.5405447/x1,PySRFunction(X=>0.5275152/(1.0063119 - x0) + 1.5405447/x1)
8,10,0.010318454,((-1.616404 - x1) * (0.30077448 - square(x0))) + 2.7268395,1.1530922976782418,(0.30077448 - x0**2)*(-x1 - 1.616404) + 2.7268395,PySRFunction(X=>(0.30077448 - x0**2)*(-x1 - 1.616404) + 2.7268395)
9,11,1.4210855e-14,((0.50000006 / x1) / x0) + (0.4999999 / (1.0 - x0)),27.310948949364267,0.4999999/(1.0 - x0) + 0.50000006/(x0*x1),PySRFunction(X=>0.4999999/(1.0 - x0) + 0.50000006/(x0*x1))
10,13,2.842171e-15,(((x0 * 0.4999999) / (1.0 - x0)) + (0.50000006 / x1)) / x0,0.8047189562170503,(x0*0.4999999/(1.0 - x0) + 0.50000006/x1)/x0,PySRFunction(X=>(x0*0.4999999/(1.0 - x0) + 0.50000006/x1)/x0)
11,15,0.0,(0.49999988 / (1.0 - x0)) + ((x0 * 5.2437724e-7) + (0.5 / (x0 * x1))),inf,x0*5.2437724e-7 + 0.49999988/(1.0 - x0) + 0.5/((x0*x1)),PySRFunction(X=>x0*5.2437724e-7 + 0.49999988/(1.0 - x0) + 0.5/((x0*x1)))
