,complexity,loss,equation,score,sympy_format,lambda_format
0,1,20.443968,2.9769814,0.0,2.97698140000000,PySRFunction(X=>2.97698140000000)
1,3,17.561764,x0 * 5.889792,0.07598191845543872,x0*5.889792,PySRFunction(X=>x0*5.889792)
2,4,12.060868,cube(x0) * 11.657821,0.37575787656743515,x0**3*11.657821,PySRFunction(X=>x0**3*11.657821)
3,5,4.630961,-0.61083657 / (x0 - 1.0054511),0.957201756219157,-0.61083657/(x0 - 1*1.0054511),PySRFunction(X=>-0.61083657/(x0 - 1*1.0054511))
4,6,2.630709,0.4207307 / (x0 - square(x0)),0.5655110143478278,0.4207307/(-x0**2 + x0),PySRFunction(X=>0.4207307/(-x0**2 + x0))
5,7,1.6090435,-0.3216935 / (x0 * (x0 - 0.99131906)),0.49161348853756615,-0.3216935*1/(x0*(x0 - 1*0.99131906)),PySRFunction(X=>-0.3216935*1/(x0*(x0 - 1*0.99131906)))
6,8,1.2705646,0.23404688 / ((x0 + -0.012706668) - square(x0)),0.23617853446149117,0.23404688/(-x0**2 + x0 - 0.012706668),PySRFunction(X=>0.23404688/(-x0**2 + x0 - 0.012706668))
7,9,0.48746583,x0 / ((x0 + -0.023780018) - square(square(x0))),0.9579964519175428,x0/(-x0**4 + x0 - 0.023780018),PySRFunction(X=>x0/(-x0**4 + x0 - 0.023780018))
8,10,0.045842547,(-0.50415814 / (x0 - 1.0004975)) / tanh(x0 * x1),2.3640075619834766,-0.50415814/((x0 - 1*1.0004975)*tanh(x0*x1)),PySRFunction(X=>-0.50415814/((x0 - 1*1.0004975)*tanh(x0*x1)))
9,11,8.687396e-05,(-0.4999455 / (x0 - 0.9999941)) + ((0.49999076 / x1) / x0),6.268509580082011,-0.4999455/(x0 - 1*0.9999941) + 0.49999076/(x0*x1),PySRFunction(X=>-0.4999455/(x0 - 1*0.9999941) + 0.49999076/(x0*x1))
10,13,8.65984e-05,(-0.5000843 / (x0 - 1.0)) + (((0.50003207 / x1) / x0) + -0.000863718),0.0015884964715728472,-0.000863718 - 0.5000843/(x0 - 1*1.0) + 0.50003207/(x0*x1),PySRFunction(X=>-0.000863718 - 0.5000843/(x0 - 1*1.0) + 0.50003207/(x0*x1))
11,15,8.577746e-05,((0.4999909 / x1) / x0) + (-0.4999511 / ((x0 - 1.0000027) + (x1 * 9.885491e-7))),0.00476253581432565,-0.4999511/(x0 + x1*9.885491e-7 - 1*1.0000027) + 0.4999909/(x0*x1),PySRFunction(X=>-0.4999511/(x0 + x1*9.885491e-7 - 1*1.0000027) + 0.4999909/(x0*x1))
12,17,7.864057e-05,(((0.4999909 / x1) / x0) + (-0.50002897 / (x0 - 0.9999983))) + (0.0015370005 / (x1 + -10.118434)),0.04343427199305178,0.0015370005/(x1 - 10.118434) - 0.50002897/(x0 - 1*0.9999983) + 0.4999909/(x0*x1),PySRFunction(X=>0.0015370005/(x1 - 10.118434) - 0.50002897/(x0 - 1*0.9999983) + 0.4999909/(x0*x1))
13,19,7.410905e-05,(0.0026954312 / (x0 - (10.591948 - x1))) + ((-0.5000289 / (x0 - 0.9999984)) + ((0.49999076 / x1) / x0)),0.029675033467081308,0.0026954312/(x0 - (10.591948 - x1)) - 0.5000289/(x0 - 1*0.9999984) + 0.49999076/(x0*x1),PySRFunction(X=>0.0026954312/(x0 - (10.591948 - x1)) - 0.5000289/(x0 - 1*0.9999984) + 0.49999076/(x0*x1))
