,complexity,loss,equation,score,sympy_format,lambda_format
0,1,9.136973,2.3481686,0.0,2.34816860000000,PySRFunction(X=>2.34816860000000)
1,3,6.9720945,x0 * 4.835224,0.13520673360563726,x0*4.835224,PySRFunction(X=>x0*4.835224)
2,4,4.416496,cube(x0 / 0.4704799),0.456569060274699,9.6023333298948*x0**3,PySRFunction(X=>9.6023333298948*x0**3)
3,5,0.56325483,0.5722938 / (1.0039035 - x0),2.059369745981613,0.5722938/(1.0039035 - x0),PySRFunction(X=>0.5722938/(1.0039035 - x0))
4,6,0.39002785,-1.2877326 / (cube(x0) - 0.99066395),0.36751400767809783,-1.2877326/(x0**3 - 1*0.99066395),PySRFunction(X=>-1.2877326/(x0**3 - 1*0.99066395))
5,7,0.3440609,0.35528135 / ((0.99283934 - x0) * x0),0.12539947024221784,0.35528135/((x0*(0.99283934 - x0))),PySRFunction(X=>0.35528135/((x0*(0.99283934 - x0))))
6,8,0.16611156,0.20041797 / ((0.7611032 - tanh(x0)) * x0),0.7281590657622403,0.20041797/((x0*(0.7611032 - tanh(x0)))),PySRFunction(X=>0.20041797/((x0*(0.7611032 - tanh(x0)))))
7,9,0.16544832,0.9201972 / (tanh(x0 / 0.30759296) - square(x0)),0.0040007306350988035,0.9201972/(-x0**2 + tanh(x0/0.30759296)),PySRFunction(X=>0.9201972/(-x0**2 + tanh(x0/0.30759296)))
8,10,0.021951571,(0.50617266 / tanh(x1 * x0)) / (1.0002989 - x0),2.0198201714769235,0.50617266/((1.0002989 - x0)*tanh(x0*x1)),PySRFunction(X=>0.50617266/((1.0002989 - x0)*tanh(x0*x1)))
9,11,9.95009e-05,(0.49988732 / (0.99997777 - x0)) + (0.49997276 / (x0 * x1)),5.396427298346398,0.49988732/(0.99997777 - x0) + 0.49997276/((x0*x1)),PySRFunction(X=>0.49988732/(0.99997777 - x0) + 0.49997276/((x0*x1)))
10,13,9.5459545e-05,(0.5004652 / (1.0 - x0)) + (((0.50082797 / x0) / x1) + -0.0036638137),0.020732072088839985,-0.0036638137 + 0.5004652/(1.0 - x0) + 0.50082797/(x0*x1),PySRFunction(X=>-0.0036638137 + 0.5004652/(1.0 - x0) + 0.50082797/(x0*x1))
11,15,9.37293e-05,(0.5013624 / (1.0000367 - x0)) + ((0.50038 / (x1 * x0)) + (x0 * -0.011201464)),0.009145852350739237,x0*(-0.011201464) + 0.5013624/(1.0000367 - x0) + 0.50038/((x0*x1)),PySRFunction(X=>x0*(-0.011201464) + 0.5013624/(1.0000367 - x0) + 0.50038/((x0*x1)))
12,16,9.372929e-05,(tanh(x0 * -0.011202287) + (0.50038 / (x1 * x0))) + (0.5013624 / (1.0000367 - x0)),1.0669022956917239e-07,tanh(x0*(-0.011202287)) + 0.5013624/(1.0000367 - x0) + 0.50038/((x0*x1)),PySRFunction(X=>tanh(x0*(-0.011202287)) + 0.5013624/(1.0000367 - x0) + 0.50038/((x0*x1)))
13,17,9.3562e-05,((x0 * -0.011240883) + (0.5013624 / (1.0000367 - x0))) + ((0.50141275 / x0) / (x1 + 0.0032682174)),0.0017864156361902777,x0*(-0.011240883) + 0.5013624/(1.0000367 - x0) + 0.50141275/(x0*(x1 + 0.0032682174)),PySRFunction(X=>x0*(-0.011240883) + 0.5013624/(1.0000367 - x0) + 0.50141275/(x0*(x1 + 0.0032682174)))
14,19,9.314919e-05,((0.5004652 / (x0 * x1)) + (0.5013623 / (1.0000367 - x0))) - (x0 / ((x1 * 0.37744436) + 80.35477)),0.0022109583932877663,-x0/(x1*0.37744436 + 80.35477) + 0.5013623/(1.0000367 - x0) + 0.5004652/((x0*x1)),PySRFunction(X=>-x0/(x1*0.37744436 + 80.35477) + 0.5013623/(1.0000367 - x0) + 0.5004652/((x0*x1)))
15,20,9.2479764e-05,(tanh(-51.733913 / x1) * (x0 / 80.35477)) + ((0.5013623 / (1.0000367 - x0)) + (0.5004652 / (x1 * x0))),0.007212548339919068,x0*tanh(-51.733913/x1)/80.35477 + 0.5013623/(1.0000367 - x0) + 0.5004652/((x0*x1)),PySRFunction(X=>x0*tanh(-51.733913/x1)/80.35477 + 0.5013623/(1.0000367 - x0) + 0.5004652/((x0*x1)))
