,complexity,loss,equation,score,sympy_format,lambda_format
0,1,6.676354,2.3868992,0.0,2.38689920000000,PySRFunction(X=>2.38689920000000)
1,3,4.708299,x0 / 0.20769079,0.17462266692764664,x0/0.20769079,PySRFunction(X=>x0/0.20769079)
2,4,3.400685,cube(x0 * 2.0175543),0.32534981438453214,8.21250593010902*x0**3,PySRFunction(X=>8.21250593010902*x0**3)
3,5,0.61936396,0.5662843 / (1.0037332 - x0),1.703039080394397,0.5662843/(1.0037332 - x0),PySRFunction(X=>0.5662843/(1.0037332 - x0))
4,6,0.42590553,1.3092257 / (0.99077356 - cube(x0)),0.3744755193921371,1.3092257/(0.99077356 - x0**3),PySRFunction(X=>1.3092257/(0.99077356 - x0**3))
5,7,0.42368832,0.9350727 / tanh(0.9965584 - square(x0)),0.005219470535468578,0.9350727/tanh(0.9965584 - x0**2),PySRFunction(X=>0.9350727/tanh(0.9965584 - x0**2))
6,8,0.4035009,(1.6441201 / (1.00435 - cube(x0))) - x0,0.04881937238722462,-x0 + 1.6441201/(1.00435 - x0**3),PySRFunction(X=>-x0 + 1.6441201/(1.00435 - x0**3))
7,9,0.27814296,(1.7064266 / x1) - (0.46612725 / (x0 - 0.9989441)),0.37204349207427745,-0.46612725/(x0 - 1*0.9989441) + 1.7064266/x1,PySRFunction(X=>-0.46612725/(x0 - 1*0.9989441) + 1.7064266/x1)
8,10,0.04758608,(-0.50301206 / (x0 - 1.000733)) / tanh(x0 * x1),1.7655949446219557,-0.50301206/((x0 - 1*1.000733)*tanh(x0*x1)),PySRFunction(X=>-0.50301206/((x0 - 1*1.000733)*tanh(x0*x1)))
9,11,1.0026667e-06,((0.4998551 / x1) / x0) + (0.5000626 / (1.0000052 - x0)),10.767632409812528,0.5000626/(1.0000052 - x0) + 0.4998551/(x0*x1),PySRFunction(X=>0.5000626/(1.0000052 - x0) + 0.4998551/(x0*x1))
10,13,9.724612e-07,(((0.4997833 / x1) + 3.0427267e-5) / x0) - (-0.50006175 / (1.0000052 - x0)),0.015294126060924788,-(-1)*0.50006175/(1.0000052 - x0) + (3.0427267e-5 + 0.4997833/x1)/x0,PySRFunction(X=>-(-1)*0.50006175/(1.0000052 - x0) + (3.0427267e-5 + 0.4997833/x1)/x0)
11,17,8.8636034e-07,((0.49984723 / x0) / x1) - ((-0.5000689 / (1.0000052 - x0)) - (1.9809477e-5 / (0.6641922 - x0))),0.023176651328050905,-(-0.5000689/(1.0000052 - x0) - 1.9809477e-5/(0.6641922 - x0)) + 0.49984723/(x0*x1),PySRFunction(X=>-(-0.5000689/(1.0000052 - x0) - 1.9809477e-5/(0.6641922 - x0)) + 0.49984723/(x0*x1))
12,18,8.8613416e-07,(1.9809477e-5 / tanh(0.66411954 - x0)) + (((0.49984723 / x0) / x1) - (-0.5000689 / (1.0000052 - x0))),0.00025521094844315444,1.9809477e-5/tanh(0.66411954 - x0) - (-1)*0.5000689/(1.0000052 - x0) + 0.49984723/(x0*x1),PySRFunction(X=>1.9809477e-5/tanh(0.66411954 - x0) - (-1)*0.5000689/(1.0000052 - x0) + 0.49984723/(x0*x1))
13,19,8.6334387e-07,(((0.49978432 / x1) / x0) + ((1.3850231e-5 / x0) / (0.66411954 - x0))) - (-0.5000689 / (1.0000052 - x0)),0.02605529067960239,-(-1)*0.5000689/(1.0000052 - x0) + 1.3850231e-5/(x0*(0.66411954 - x0)) + 0.49978432/(x0*x1),PySRFunction(X=>-(-1)*0.5000689/(1.0000052 - x0) + 1.3850231e-5/(x0*(0.66411954 - x0)) + 0.49978432/(x0*x1))
14,20,8.617091e-07,(((0.49978432 / x1) / x0) - (-0.5000689 / (1.0000052 - x0))) - ((1.3534731e-5 / x0) / tanh(x0 - 0.6641922)),0.0018953278743406522,-(-1)*0.5000689/(1.0000052 - x0) - 1.3534731e-5/(x0*tanh(x0 - 1*0.6641922)) + 0.49978432/(x0*x1),PySRFunction(X=>-(-1)*0.5000689/(1.0000052 - x0) - 1.3534731e-5/(x0*tanh(x0 - 1*0.6641922)) + 0.49978432/(x0*x1))
