,complexity,loss,equation,score,sympy_format,lambda_format
0,1,12.938766,2.7337334,0.0,2.73373340000000,PySRFunction(X=>2.73373340000000)
1,3,10.762249,x0 / 0.18928306,0.092091686773797,x0/0.18928306,PySRFunction(X=>x0/0.18928306)
2,4,8.219134,cube(x0 * 2.1050029),0.269579697042923,9.32734617497061*x0**3,PySRFunction(X=>9.32734617497061*x0**3)
3,5,3.4868875,-0.56945544 / (x0 + -1.003065),0.8574553462369683,-0.56945544/(x0 - 1.003065),PySRFunction(X=>-0.56945544/(x0 - 1.003065))
4,6,3.0995255,-1.3565851 / (cube(x0) + -0.9924177),0.11776046922366795,-1.3565851/(x0**3 - 0.9924177),PySRFunction(X=>-1.3565851/(x0**3 - 0.9924177))
5,8,2.412949,-0.5044163 / (tanh(x0 / -0.25247735) + x0),0.12519969217791085,-0.5044163/(x0 + tanh(x0/(-0.25247735))),PySRFunction(X=>-0.5044163/(x0 + tanh(x0/(-0.25247735))))
6,9,2.3953626,((-0.49153128 / (x0 + -0.9990038)) + -0.34405014) / x0,0.007315032752945978,(-0.34405014 - 0.49153128/(x0 - 0.9990038))/x0,PySRFunction(X=>(-0.34405014 - 0.49153128/(x0 - 0.9990038))/x0)
7,10,1.2733054,-0.5044163 / ((x0 + -1.0022045) * tanh(x1 * x0)),0.6319184216136592,-0.5044163*1/((x0 - 1.0022045)*tanh(x0*x1)),PySRFunction(X=>-0.5044163*1/((x0 - 1.0022045)*tanh(x0*x1)))
8,11,0.97750694,(-0.5056848 / (x0 + -0.99980676)) - (-0.48457026 / (x0 * x1)),0.2643660839405496,-0.5056848/(x0 - 0.99980676) - (-1)*0.48457026/(x0*x1),PySRFunction(X=>-0.5056848/(x0 - 0.99980676) - (-1)*0.48457026/(x0*x1))
9,12,0.9721522,(-0.49607295 / tanh(x0 + -0.99928993)) - ((-0.47501668 / x0) / x1),0.005493015014035959,-0.49607295/tanh(x0 - 0.99928993) - (-1)*0.47501668/(x0*x1),PySRFunction(X=>-0.49607295/tanh(x0 - 0.99928993) - (-1)*0.47501668/(x0*x1))
10,13,0.9658299,(-0.53634596 / (-1.0008591 + x0)) - ((x0 - (0.49237853 / x0)) / x1),0.006524644813659397,-0.53634596/(x0 - 1.0008591) - (x0 - 0.49237853/x0)/x1,PySRFunction(X=>-0.53634596/(x0 - 1.0008591) - (x0 - 0.49237853/x0)/x1)
11,14,0.95775115,(-0.52650434 / tanh(x0 + -1.0003344)) - ((x0 + (-0.4820241 / x0)) / x1),0.008399747439950766,-0.52650434/tanh(x0 - 1.0003344) - (x0 - 0.4820241/x0)/x1,PySRFunction(X=>-0.52650434/tanh(x0 - 1.0003344) - (x0 - 0.4820241/x0)/x1)
12,15,0.9539015,(-0.5269193 / (x0 + -1.0004667)) - (((-0.62799054 / x0) + x0) / (x1 + 0.3205631)),0.0040275676691156745,-(x0 - 0.62799054/x0)/(x1 + 0.3205631) - 0.5269193/(x0 - 1.0004667),PySRFunction(X=>-(x0 - 0.62799054/x0)/(x1 + 0.3205631) - 0.5269193/(x0 - 1.0004667))
13,16,0.9524934,(-0.5189512 / tanh(x0 + -0.9999888)) - (((-0.56507236 / x0) + x0) / (x1 + 0.19842722)),0.0014772387988101951,-(x0 - 0.56507236/x0)/(x1 + 0.19842722) - 0.5189512/tanh(x0 - 0.9999888),PySRFunction(X=>-(x0 - 0.56507236/x0)/(x1 + 0.19842722) - 0.5189512/tanh(x0 - 0.9999888))
14,17,0.9521598,(-0.5161385 / tanh(x0 + -0.9999856)) - (((-0.56355876 / x0) + tanh(x0)) / (x1 + 0.19523244)),0.0003502999952026988,-0.5161385/tanh(x0 - 0.9999856) - (tanh(x0) - 0.56355876/x0)/(x1 + 0.19523244),PySRFunction(X=>-0.5161385/tanh(x0 - 0.9999856) - (tanh(x0) - 0.56355876/x0)/(x1 + 0.19523244))
15,18,0.94886965,(-0.5173836 / tanh(-0.9999856 + x0)) - (((-0.60644037 / x0) + 0.7309622) / (x1 - (-0.26975682 + x0))),0.0034614437825806234,-(0.7309622 - 0.60644037/x0)/(x1 - (x0 - 0.26975682)) - 0.5173836/tanh(x0 - 0.9999856),PySRFunction(X=>-(0.7309622 - 0.60644037/x0)/(x1 - (x0 - 0.26975682)) - 0.5173836/tanh(x0 - 0.9999856))
16,19,0.9472632,(-0.525497 / tanh(x0 + -1.0003293)) - (((-0.63052154 / x0) + tanh(x1)) / ((x1 - x0) + 0.31621504)),0.0016944491883723795,-(tanh(x1) - 0.63052154/x0)/(-x0 + x1 + 0.31621504) - 0.525497/tanh(x0 - 1.0003293),PySRFunction(X=>-(tanh(x1) - 0.63052154/x0)/(-x0 + x1 + 0.31621504) - 0.525497/tanh(x0 - 1.0003293))
17,20,0.947079,(-0.51669556 / tanh(-0.9999856 + x0)) - ((0.7163573 + (-0.61112136 / x0)) / ((x1 + 0.27794433) - (x0 / x1))),0.0001944738396056548,-(0.7163573 - 0.61112136/x0)/(-x0/x1 + x1 + 0.27794433) - 0.51669556/tanh(x0 - 0.9999856),PySRFunction(X=>-(0.7163573 - 0.61112136/x0)/(-x0/x1 + x1 + 0.27794433) - 0.51669556/tanh(x0 - 0.9999856))
