,complexity,loss,equation,score,sympy_format,lambda_format
0,1,11.337585,2.8138325,0.0,2.81383250000000,PySRFunction(X=>2.81383250000000)
1,3,7.966197,x0 / 0.18478484,0.1764580490501026,x0/0.18478484,PySRFunction(X=>x0/0.18478484)
2,4,4.732774,cube(x0 * 2.1099725),0.5206957146140933,9.39356370653704*x0**3,PySRFunction(X=>9.39356370653704*x0**3)
3,5,0.5460794,-0.5383139 / (x0 + -1.0024476),2.159502392506968,-0.5383139/(x0 - 1.0024476),PySRFunction(X=>-0.5383139/(x0 - 1.0024476))
4,6,0.39762056,-1.2936546 / (cube(x0) + -0.9911383),0.317266202710623,-1.2936546/(x0**3 - 0.9911383),PySRFunction(X=>-1.2936546/(x0**3 - 0.9911383))
5,7,0.3925689,-0.91706413 / tanh(square(x0) + -0.9964129),0.012786120488910906,-0.91706413/tanh(x0**2 - 0.9964129),PySRFunction(X=>-0.91706413/tanh(x0**2 - 0.9964129))
6,8,0.3354911,(-1.6221702 / (cube(x0) + -1.0046697)) - x0,0.15711663472906376,-x0 - 1.6221702/(x0**3 - 1.0046697),PySRFunction(X=>-x0 - 1.6221702/(x0**3 - 1.0046697))
7,9,0.19395149,(1.9054704 / x1) + (-0.4830475 / (x0 + -0.99933404)),0.5479873522402484,-0.4830475/(x0 - 0.99933404) + 1.9054704/x1,PySRFunction(X=>-0.4830475/(x0 - 0.99933404) + 1.9054704/x1)
8,10,0.024056112,(-0.5082238 / (x0 + -1.0006093)) / tanh(x0 * x1),2.08721897477032,-0.5082238/((x0 - 1.0006093)*tanh(x0*x1)),PySRFunction(X=>-0.5082238/((x0 - 1.0006093)*tanh(x0*x1)))
9,11,0.010765872,((0.5010227 / x0) / x1) + (-0.5014213 / (x0 + -1.0002437)),0.8040079706914984,-0.5014213/(x0 - 1.0002437) + 0.5010227/(x0*x1),PySRFunction(X=>-0.5014213/(x0 - 1.0002437) + 0.5010227/(x0*x1))
10,13,0.010460943,(0.46505088 / (x0 * (x1 - 0.102102324))) + (-0.5008887 / (x0 + -1.0002275)),0.01436626162505179,-0.5008887/(x0 - 1.0002275) + 0.46505088/((x0*(x1 - 1*0.102102324))),PySRFunction(X=>-0.5008887/(x0 - 1.0002275) + 0.46505088/((x0*(x1 - 1*0.102102324))))
11,17,0.009278639,((-0.50083554 / (x0 + -1.0002259)) + (0.5020801 / (x0 * x1))) + (0.0014156791 / (x0 + -0.45661095)),0.029983432744279195,0.0014156791/(x0 - 0.45661095) - 0.50083554/(x0 - 1.0002259) + 0.5020801/((x0*x1)),PySRFunction(X=>0.0014156791/(x0 - 0.45661095) - 0.50083554/(x0 - 1.0002259) + 0.5020801/((x0*x1)))
12,18,0.009277749,((-0.50083554 / (x0 + -1.0002259)) + (0.5020801 / (x0 * x1))) - tanh(-0.0014150355 / (x0 + -0.45642725)),9.592384042431714e-05,-tanh(-0.0014150355/(x0 - 0.45642725)) - 0.50083554/(x0 - 1.0002259) + 0.5020801/((x0*x1)),PySRFunction(X=>-tanh(-0.0014150355/(x0 - 0.45642725)) - 0.50083554/(x0 - 1.0002259) + 0.5020801/((x0*x1)))
13,19,0.008155709,(((0.50228673 / x1) / x0) + (-0.5006361 / (x0 + -1.0002259))) - ((x1 / (x0 + -0.4514306)) * -7.050085e-5),0.12890077989822013,-(-7.050085e-5)*x1/(x0 - 0.4514306) - 0.5006361/(x0 - 1.0002259) + 0.50228673/(x0*x1),PySRFunction(X=>-(-7.050085e-5)*x1/(x0 - 0.4514306) - 0.5006361/(x0 - 1.0002259) + 0.50228673/(x0*x1))
