,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.3248264,1.1421465,0.0,1.14214650000000,PySRFunction(X=>1.14214650000000)
1,3,0.02360155,x0 / 0.37361014,1.3109892489658166,x0/0.37361014,PySRFunction(X=>x0/0.37361014)
2,4,0.015697895,cube(x0 + 0.56222117),0.40778576090887,(x0 + 0.56222117)**3,PySRFunction(X=>(x0 + 0.56222117)**3)
3,5,0.0022072152,0.58078057 / (1.0318452 - x0),1.961794996481767,0.58078057/(1.0318452 - x0),PySRFunction(X=>0.58078057/(1.0318452 - x0))
4,6,0.0018445555,square(1.0112238 / (x0 - 1.4477978)),0.17949330339327432,1.02257357368644/(x0 - 1*1.4477978)**2,PySRFunction(X=>1.02257357368644/(x0 - 1*1.4477978)**2)
5,7,0.0018416386,(0.9152121 / (1.1291802 - x0)) - 0.32474703,0.001582608256476574,-1*0.32474703 + 0.9152121/(1.1291802 - x0),PySRFunction(X=>-1*0.32474703 + 0.9152121/(1.1291802 - x0))
6,8,0.0010439456,0.512372 / (tanh(0.20498332 * x1) - x0),0.567648337977453,0.512372/(-x0 + tanh(0.20498332*x1)),PySRFunction(X=>0.512372/(-x0 + tanh(0.20498332*x1)))
7,9,4.7668327e-06,0.5644128 / (((-0.7889914 / x1) - x0) + 1.0692034),5.389080579646301,0.5644128/(-x0 + 1.0692034 - 0.7889914/x1),PySRFunction(X=>0.5644128/(-x0 + 1.0692034 - 0.7889914/x1))
8,10,4.4001075e-07,((cube(x0) + 0.182839) + (0.36937687 / x1)) * 3.3768592,2.3826382007090587,(x0**3 + 0.182839 + 0.36937687/x1)*3.3768592,PySRFunction(X=>(x0**3 + 0.182839 + 0.36937687/x1)*3.3768592)
9,11,2.163194e-07,((cube(x0) + 0.19250995) + (tanh(x0) / x1)) * 3.2531915,0.7100431392499231,(x0**3 + 0.19250995 + tanh(x0)/x1)*3.2531915,PySRFunction(X=>(x0**3 + 0.19250995 + tanh(x0)/x1)*3.2531915)
10,12,5.529081e-08,3.3394392 * (cube(x0 + 0.003245543) + ((0.37077433 / x1) + 0.18434268)),1.364149308912453,3.3394392*((x0 + 0.003245543)**3 + 0.18434268 + 0.37077433/x1),PySRFunction(X=>3.3394392*((x0 + 0.003245543)**3 + 0.18434268 + 0.37077433/x1))
11,13,5.2407405e-08,(((1.236927 / x1) + (x0 * 4.5380297)) - (-0.2866157 / x0)) + -1.6970489,0.05355881213304853,x0*4.5380297 - 1.6970489 + 1.236927/x1 - (-1)*0.2866157/x0,PySRFunction(X=>x0*4.5380297 - 1.6970489 + 1.236927/x1 - (-1)*0.2866157/x0)
12,14,5.240683e-08,(((1.236819 / x1) + (x0 * 4.4503365)) - (-0.28711265 / tanh(x0))) + -1.7010844,1.0971792142638202e-05,x0*4.4503365 - 1.7010844 - (-1)*0.28711265/tanh(x0) + 1.236819/x1,PySRFunction(X=>x0*4.4503365 - 1.7010844 - (-1)*0.28711265/tanh(x0) + 1.236819/x1)
13,15,2.692957e-13,((1.2043048 / (x1 + -0.167077)) + -1.6958418) + ((x0 * 4.538297) - (-0.28644344 / x0)),12.178737451941357,x0*4.538297 - 1.6958418 + 1.2043048/(x1 - 0.167077) - (-1)*0.28644344/x0,PySRFunction(X=>x0*4.538297 - 1.6958418 + 1.2043048/(x1 - 0.167077) - (-1)*0.28644344/x0)
14,17,2.643219e-13,((1.2042978 / (x1 + -0.16711546)) + ((x0 * 4.5382967) + -1.6958799)) - ((-0.2864434 / x0) + -3.8708768e-5),0.00932117690197461,x0*4.5382967 - (-3.8708768e-5 - 0.2864434/x0) - 1.6958799 + 1.2042978/(x1 - 0.16711546),PySRFunction(X=>x0*4.5382967 - (-3.8708768e-5 - 0.2864434/x0) - 1.6958799 + 1.2042978/(x1 - 0.16711546))
15,18,2.6219028e-13,((1.2043048 / (x1 + -0.167077)) + (x0 * 4.538297)) + (-1.6958419 - ((-0.28644347 / x0) / tanh(x1))),0.008097178859196237,x0*4.538297 - 1.6958419 + 1.2043048/(x1 - 0.167077) - (-1)*0.28644347/(x0*tanh(x1)),PySRFunction(X=>x0*4.538297 - 1.6958419 + 1.2043048/(x1 - 0.167077) - (-1)*0.28644347/(x0*tanh(x1)))
16,19,1.847411e-14,((x0 * 4.538293) + -1.6958383) + ((1.2043127 / (x1 + -0.16711804)) - ((-0.2864418 / x0) + (x1 * -7.22767e-8))),2.6527002072373773,x0*4.538293 - (x1*(-7.22767e-8) - 0.2864418/x0) - 1.6958383 + 1.2043127/(x1 - 0.16711804),PySRFunction(X=>x0*4.538293 - (x1*(-7.22767e-8) - 0.2864418/x0) - 1.6958383 + 1.2043127/(x1 - 0.16711804))
