,complexity,loss,equation,score,sympy_format,lambda_format
0,1,13.552357,2.7001555,0.0,2.70015550000000,PySRFunction(X=>2.70015550000000)
1,3,11.433788,x0 * 5.6075006,0.08499382453048952,x0*5.6075006,PySRFunction(X=>x0*5.6075006)
2,4,9.178508,cube(x0 * 2.1385338),0.21970816728665443,9.78021396963451*x0**3,PySRFunction(X=>9.78021396963451*x0**3)
3,5,4.563803,0.61127687 / (1.0053864 - x0),0.6987083970133835,0.61127687/(1.0053864 - x0),PySRFunction(X=>0.61127687/(1.0053864 - x0))
4,6,4.0581756,-1.426166 / (cube(x0) - 0.9961409),0.11742275416147173,-1.426166/(x0**3 - 1*0.9961409),PySRFunction(X=>-1.426166/(x0**3 - 1*0.9961409))
5,7,4.042509,-1.6420692 / (square(square(x0)) - 0.98264486),0.0038679742037166123,-1.6420692/(x0**4 - 1*0.98264486),PySRFunction(X=>-1.6420692/(x0**4 - 1*0.98264486))
6,8,3.0459495,-0.50517535 / (x0 - tanh(x0 * 3.8593137)),0.28305286359635273,-0.50517535/(x0 - tanh(x0*3.8593137)),PySRFunction(X=>-0.50517535/(x0 - tanh(x0*3.8593137)))
7,9,3.0186782,-1.0092406 / (square(x0) - tanh(x0 * 5.8412347)),0.008993621758580556,-1.0092406/(x0**2 - tanh(x0*5.8412347)),PySRFunction(X=>-1.0092406/(x0**2 - tanh(x0*5.8412347)))
8,10,1.1785551,(0.4998382 / (1.0000439 - x0)) / tanh(x0 * x1),0.9405298568069501,0.4998382/((1.0000439 - x0)*tanh(x0*x1)),PySRFunction(X=>0.4998382/((1.0000439 - x0)*tanh(x0*x1)))
9,11,1.091124,((0.49376237 / x1) / x0) + (0.517334 / (1.0003096 - x0)),0.07708083906216887,0.517334/(1.0003096 - x0) + 0.49376237/(x0*x1),PySRFunction(X=>0.517334/(1.0003096 - x0) + 0.49376237/(x0*x1))
10,13,1.0781728,(0.51128167 / (1.0000107 - x0)) + ((0.57001656 / x1) / (x0 - -0.0048334626)),0.005970300550513981,0.51128167/(1.0000107 - x0) + 0.57001656/(x1*(x0 - 1*(-0.0048334626))),PySRFunction(X=>0.51128167/(1.0000107 - x0) + 0.57001656/(x1*(x0 - 1*(-0.0048334626))))
11,15,1.0756205,(0.5935605 / (x1 * (x0 - -0.0059087835))) + ((0.52715313 / (1.0007282 - x0)) - 0.09143875),0.001185026062956027,-1*0.09143875 + 0.52715313/(1.0007282 - x0) + 0.5935605/((x1*(x0 - 1*(-0.0059087835)))),PySRFunction(X=>-1*0.09143875 + 0.52715313/(1.0007282 - x0) + 0.5935605/((x1*(x0 - 1*(-0.0059087835)))))
12,17,1.026336,(0.4952985 / (x1 * x0)) + ((0.49791092 / (0.9997483 - x0)) - (x0 / (x1 + -24.366985))),0.02345126292183792,-x0/(x1 - 24.366985) + 0.49791092/(0.9997483 - x0) + 0.4952985/((x0*x1)),PySRFunction(X=>-x0/(x1 - 24.366985) + 0.49791092/(0.9997483 - x0) + 0.4952985/((x0*x1)))
13,18,1.025097,(((0.4943346 / x1) / tanh(x0)) + (0.49240273 / (0.99951845 - x0))) - (x0 / (x1 + -24.354149)),0.0012079362578773446,-x0/(x1 - 24.354149) + 0.49240273/(0.99951845 - x0) + 0.4943346/(x1*tanh(x0)),PySRFunction(X=>-x0/(x1 - 24.354149) + 0.49240273/(0.99951845 - x0) + 0.4943346/(x1*tanh(x0)))
14,19,1.0115112,((0.58076733 / x1) / (x0 - -0.00541112)) + ((0.4915696 / (0.9994837 - x0)) - (x0 / (x1 + -24.354149))),0.013341792030463076,-x0/(x1 - 24.354149) + 0.4915696/(0.9994837 - x0) + 0.58076733/(x1*(x0 - 1*(-0.00541112))),PySRFunction(X=>-x0/(x1 - 24.354149) + 0.4915696/(0.9994837 - x0) + 0.58076733/(x1*(x0 - 1*(-0.00541112))))
