,complexity,loss,equation,score,sympy_format,lambda_format
0,1,15.4786415,3.0269191,0.0,3.02691910000000,PySRFunction(X=>3.02691910000000)
1,4,15.233543,2.967268 / tanh(x1),0.005320444366391737,2.967268/tanh(x1),PySRFunction(X=>2.967268/tanh(x1))
2,5,14.985307,(2.506902 / x1) + 2.4746244,0.01642958510089132,2.4746244 + 2.506902/x1,PySRFunction(X=>2.4746244 + 2.506902/x1)
3,6,14.847454,tanh(31.442503 - x1) + 2.63792,0.00924178497418345,tanh(31.442503 - x1) + 2.63792,PySRFunction(X=>tanh(31.442503 - x1) + 2.63792)
4,7,12.480547,(0.0974168 / (x0 + -1.2525042)) + 2.9110515,0.17365721062943013,2.9110515 + 0.0974168/(x0 - 1.2525042),PySRFunction(X=>2.9110515 + 0.0974168/(x0 - 1.2525042))
5,8,12.347766,(cube(x0) / (x1 - 12.667251)) + 2.8652062,0.010696036085941404,x0**3/(x1 - 1*12.667251) + 2.8652062,PySRFunction(X=>x0**3/(x1 - 1*12.667251) + 2.8652062)
6,9,9.765104,(0.69676965 / ((x0 * x1) - 29.800102)) + 2.7360983,0.234659941469487,2.7360983 + 0.69676965/(x0*x1 - 1*29.800102),PySRFunction(X=>2.7360983 + 0.69676965/(x0*x1 - 1*29.800102))
7,10,9.661639,2.7139773 + (tanh(x0) / ((x1 * x0) - 29.789532)),0.01065191198417201,2.7139773 + tanh(x0)/(x0*x1 - 1*29.789532),PySRFunction(X=>2.7139773 + tanh(x0)/(x0*x1 - 1*29.789532))
8,11,9.603368,2.706077 + (square(tanh(x0)) / ((x1 * x0) - 29.7945)),0.006049432289874146,2.706077 + tanh(x0)**2/(x0*x1 - 1*29.7945),PySRFunction(X=>2.706077 + tanh(x0)**2/(x0*x1 - 1*29.7945))
9,12,9.486712,(0.69837964 / ((x1 * x0) - 29.800102)) + (2.695597 / tanh(x1)),0.012221787660638072,2.695597/tanh(x1) + 0.69837964/(x0*x1 - 1*29.800102),PySRFunction(X=>2.695597/tanh(x1) + 0.69837964/(x0*x1 - 1*29.800102))
10,13,7.0651383,((0.9800326 / (x1 - 1.3288963)) / ((29.905895 / x1) - x0)) + 2.3520622,0.2947194913024164,2.3520622 + 0.9800326/((-x0 + 29.905895/x1)*(x1 - 1*1.3288963)),PySRFunction(X=>2.3520622 + 0.9800326/((-x0 + 29.905895/x1)*(x1 - 1*1.3288963)))
11,15,6.493487,(((x1 - x0) / (x1 + -1.328963)) / (29.897856 - (x0 * x1))) + 2.4841683,0.04218645837622186,2.4841683 + (-x0 + x1)/((29.897856 - x0*x1)*(x1 - 1.328963)),PySRFunction(X=>2.4841683 + (-x0 + x1)/((29.897856 - x0*x1)*(x1 - 1.328963)))
12,18,6.3039074,(2.4411702 / tanh(x1)) + (((x1 - x0) / (x1 - 1.3288963)) / (29.897854 - (x0 * x1))),0.009876670400868006,2.4411702/tanh(x1) + (-x0 + x1)/((29.897854 - x0*x1)*(x1 - 1*1.3288963)),PySRFunction(X=>2.4411702/tanh(x1) + (-x0 + x1)/((29.897854 - x0*x1)*(x1 - 1*1.3288963)))
13,19,6.065704,(((x1 - x0) / (x1 - 1.3286837)) / (29.897825 - (x0 * x1))) + ((2.3637524 / x1) + 1.9715272),0.03851905185665163,1.9715272 + (-x0 + x1)/((29.897825 - x0*x1)*(x1 - 1*1.3286837)) + 2.3637524/x1,PySRFunction(X=>1.9715272 + (-x0 + x1)/((29.897825 - x0*x1)*(x1 - 1*1.3286837)) + 2.3637524/x1)
14,20,6.0408134,(3.151958 - tanh(x1 - 2.1937819)) + (((x1 - x0) / (x1 - 1.3286496)) / (29.897854 - (x1 * x0))),0.004111939750889239,-tanh(x1 - 1*2.1937819) + 3.151958 + (-x0 + x1)/((29.897854 - x0*x1)*(x1 - 1*1.3286496)),PySRFunction(X=>-tanh(x1 - 1*2.1937819) + 3.151958 + (-x0 + x1)/((29.897854 - x0*x1)*(x1 - 1*1.3286496)))
