,complexity,loss,equation,score,sympy_format,lambda_format
0,1,6.784224,1.9306995,0.0,1.93069950000000,PySRFunction(X=>1.93069950000000)
1,3,5.0598865,x0 / 0.22628641,0.1466279322973279,x0/0.22628641,PySRFunction(X=>x0/0.22628641)
2,4,3.840064,cube(x0 / 0.4931247),0.2758550190903451,8.3393025622272*x0**3,PySRFunction(X=>8.3393025622272*x0**3)
3,5,1.4680727,-0.56980884 / (x0 + -1.0037242),0.9615385810005592,-0.56980884/(x0 - 1.0037242),PySRFunction(X=>-0.56980884/(x0 - 1.0037242))
4,6,1.401274,-0.9725843 / (square(x0) + -0.99882376),0.04656862930462362,-0.9725843/(x0**2 - 0.99882376),PySRFunction(X=>-0.9725843/(x0**2 - 0.99882376))
5,7,1.4012319,-0.7761787 / (tanh(cube(x0)) + -0.7680512),3.0044539783529956e-05,-0.7761787/(tanh(x0**3) - 0.7680512),PySRFunction(X=>-0.7761787/(tanh(x0**3) - 0.7680512))
6,8,1.3909739,(-1.2593414 / (square(x0) + -1.0109718)) - x0,0.0073476289966898185,-x0 - 1.2593414/(x0**2 - 1.0109718),PySRFunction(X=>-x0 - 1.2593414/(x0**2 - 1.0109718))
7,9,1.1539147,(0.45669526 / (0.9975835 - x0)) - (-1.7825918 / x1),0.18684390074292453,0.45669526/(0.9975835 - x0) - (-1)*1.7825918/x1,PySRFunction(X=>0.45669526/(0.9975835 - x0) - (-1)*1.7825918/x1)
8,10,0.99824476,(0.5037366 / (1.000087 - x0)) / tanh(x0 * x1),0.144917030781493,0.5037366/((1.000087 - x0)*tanh(x0*x1)),PySRFunction(X=>0.5037366/((1.000087 - x0)*tanh(x0*x1)))
9,12,0.98375547,(0.5127329 / (1.0004921 - x0)) - cube(-1.7761587 / (x1 + x0)),0.0073105683357711886,-(-1)*5.60331841338695/(x0 + x1)**3 + 0.5127329/(1.0004921 - x0),PySRFunction(X=>-(-1)*5.60331841338695/(x0 + x1)**3 + 0.5127329/(1.0004921 - x0))
10,14,0.95871085,(0.50030226 / (0.9998332 - x0)) - cube((-0.058263686 / x0) - (1.0930201 / x1)),0.01289392132201738,-(-1.0930201/x1 - 0.058263686/x0)**3 + 0.50030226/(0.9998332 - x0),PySRFunction(X=>-(-1.0930201/x1 - 0.058263686/x0)**3 + 0.50030226/(0.9998332 - x0))
11,16,0.949504,(0.48327026 / ((1.0387839 - x0) - (0.038709834 / x0))) - (-5.339744 / cube(x1 + x0)),0.004824887220442327,0.48327026/(-x0 + 1.0387839 - 0.038709834/x0) - (-1)*5.339744/((x0 + x1)**3),PySRFunction(X=>0.48327026/(-x0 + 1.0387839 - 0.038709834/x0) - (-1)*5.339744/((x0 + x1)**3))
12,18,0.9269066,((0.52375704 / (1.0011249 - x0)) + (-0.008413062 / (x0 + -0.26489037))) - (-5.516137 / cube(x0 + x1)),0.012043468810677799,-(-1)*5.516137/((x0 + x1)**3) - 0.008413062/(x0 - 0.26489037) + 0.52375704/(1.0011249 - x0),PySRFunction(X=>-(-1)*5.516137/((x0 + x1)**3) - 0.008413062/(x0 - 0.26489037) + 0.52375704/(1.0011249 - x0))
13,20,0.9060768,((0.0078408895 / (0.26536542 - x0)) + (0.5099607 / (1.0003628 - x0))) - cube((-0.057283763 / x0) - (1.0913693 / x1)),0.011364367351691284,-(-1.0913693/x1 - 0.057283763/x0)**3 + 0.5099607/(1.0003628 - x0) + 0.0078408895/(0.26536542 - x0),PySRFunction(X=>-(-1.0913693/x1 - 0.057283763/x0)**3 + 0.5099607/(1.0003628 - x0) + 0.0078408895/(0.26536542 - x0))
