,complexity,loss,equation,score,sympy_format,lambda_format
0,1,9.62174,2.5763035,0.0,2.57630350000000,PySRFunction(X=>2.57630350000000)
1,3,7.1591854,x0 * 5.222747,0.1478144589762393,x0*5.222747,PySRFunction(X=>x0*5.222747)
2,4,5.1431246,cube(x0 * 2.07432),0.3307354099463179,8.92539127812557*x0**3,PySRFunction(X=>8.92539127812557*x0**3)
3,5,1.8530024,0.55645347 / (1.0026039 - x0),1.0208535511047483,0.55645347/(1.0026039 - x0),PySRFunction(X=>0.55645347/(1.0026039 - x0))
4,6,1.5996602,1.3204257 / (0.9895884 - cube(x0)),0.14701601080839002,1.3204257/(0.9895884 - x0**3),PySRFunction(X=>1.3204257/(0.9895884 - x0**3))
5,8,1.5153202,(1.6367328 / (1.0023417 - cube(x0))) - x0,0.0270822309631266,-x0 + 1.6367328/(1.0023417 - x0**3),PySRFunction(X=>-x0 + 1.6367328/(1.0023417 - x0**3))
6,9,1.4153775,0.51509994 / (1.045706 + ((-0.04426664 / x0) - x0)),0.06823048979786477,0.51509994/(-x0 + 1.045706 - 0.04426664/x0),PySRFunction(X=>0.51509994/(-x0 + 1.045706 - 0.04426664/x0))
7,10,1.2408302,0.4995352 / ((0.9999715 - x0) * tanh(x1 * x0)),0.1316156082468125,0.4995352/(((0.9999715 - x0)*tanh(x0*x1))),PySRFunction(X=>0.4995352/(((0.9999715 - x0)*tanh(x0*x1))))
8,11,1.1216713,(0.49592865 / (0.9990043 - x0)) + (0.54198927 / (x1 * x0)),0.10096086654219047,0.49592865/(0.9990043 - x0) + 0.54198927/((x0*x1)),PySRFunction(X=>0.49592865/(0.9990043 - x0) + 0.54198927/((x0*x1)))
9,12,1.1101909,(0.9136266 / (0.99722123 - x0)) / (tanh(x1 * x0) + x0),0.010287822658831684,0.9136266/((0.99722123 - x0)*(x0 + tanh(x0*x1))),PySRFunction(X=>0.9136266/((0.99722123 - x0)*(x0 + tanh(x0*x1))))
10,13,1.0950806,(0.33395067 / (x1 * (x0 - 0.029249286))) + (0.50982547 / (0.9997729 - x0)),0.013704014653503791,0.50982547/(0.9997729 - x0) + 0.33395067/((x1*(x0 - 1*0.029249286))),PySRFunction(X=>0.50982547/(0.9997729 - x0) + 0.33395067/((x1*(x0 - 1*0.029249286))))
11,14,1.0808418,(0.31874123 / ((x0 + -0.028995067) * x1)) + (0.5049562 / tanh(0.9995193 - x0)),0.013087785894009588,0.5049562/tanh(0.9995193 - x0) + 0.31874123/((x1*(x0 - 0.028995067))),PySRFunction(X=>0.5049562/tanh(0.9995193 - x0) + 0.31874123/((x1*(x0 - 0.028995067))))
12,15,1.0664693,(0.4770994 / ((1.0379307 - x0) + (-0.03883706 / x0))) + (0.43503144 / (x1 * x0)),0.013386709204328214,0.4770994/(-x0 + 1.0379307 - 0.03883706/x0) + 0.43503144/((x0*x1)),PySRFunction(X=>0.4770994/(-x0 + 1.0379307 - 0.03883706/x0) + 0.43503144/((x0*x1)))
13,16,1.0144444,(0.43283743 / ((-0.04468851 / x0) + (1.0423046 - x0))) + square(x0 - (2.0869334 / x1)),0.050012399308131054,(x0 - 2.0869334/x1)**2 + 0.43283743/(-x0 + 1.0423046 - 0.04468851/x0),PySRFunction(X=>(x0 - 2.0869334/x1)**2 + 0.43283743/(-x0 + 1.0423046 - 0.04468851/x0))
14,18,1.0028971,(0.47763115 / ((-0.04334697 / x0) + (1.0424376 - x0))) + (cube(1.3983572 - x0) / (x1 + -0.5235972)),0.005724080982760148,(1.3983572 - x0)**3/(x1 - 0.5235972) + 0.47763115/(-x0 + 1.0424376 - 0.04334697/x0),PySRFunction(X=>(1.3983572 - x0)**3/(x1 - 0.5235972) + 0.47763115/(-x0 + 1.0424376 - 0.04334697/x0))
15,20,0.9993537,(square(1.0301375 - x0) / ((x1 * 0.36280936) + -0.17158522)) + (0.4799261 / ((-0.043230966 / x0) + (1.0424434 - x0))),0.0017697102177011597,(1.0301375 - x0)**2/(x1*0.36280936 - 0.17158522) + 0.4799261/(-x0 + 1.0424434 - 0.043230966/x0),PySRFunction(X=>(1.0301375 - x0)**2/(x1*0.36280936 - 0.17158522) + 0.4799261/(-x0 + 1.0424434 - 0.043230966/x0))
