,complexity,loss,equation,score,sympy_format,lambda_format
0,1,10.432261,4.08207,0.0,4.08207000000000,PySRFunction(X=>4.08207000000000)
1,3,4.937667,x0 * 6.6421323,0.37400503580151456,x0*6.6421323,PySRFunction(X=>x0*6.6421323)
2,4,2.8010874,cube(x0 / 0.48174876),0.5668852535071743,8.94413166118912*x0**3,PySRFunction(X=>8.94413166118912*x0**3)
3,5,0.32502896,-0.6044953 / (x0 + -1.020565),2.153848691862845,-0.6044953/(x0 - 1.020565),PySRFunction(X=>-0.6044953/(x0 - 1.020565))
4,6,0.05461391,-1.3858078 / (cube(x0) + -1.0222037),1.7836256738428728,-1.3858078/(x0**3 - 1.0222037),PySRFunction(X=>-1.3858078/(x0**3 - 1.0222037))
5,7,0.02861144,-1.595851 / (square(square(x0)) + -1.0069076),0.6464819743621839,-1.595851/(x0**4 - 1.0069076),PySRFunction(X=>-1.595851/(x0**4 - 1.0069076))
6,8,0.013509897,cube(-0.29450828 / (x0 + -1.1041702)) + 1.5759158,0.7503841098863244,1.5759158 - 0.0255442130649819/(x0 - 1.1041702)**3,PySRFunction(X=>1.5759158 - 0.0255442130649819/(x0 - 1.1041702)**3)
7,9,0.0059214137,(-0.21446362 - (0.4703872 / (x0 + -1.0074381))) / x0,0.8248473068975622,(-0.21446362 - 0.4703872/(x0 - 1.0074381))/x0,PySRFunction(X=>(-0.21446362 - 0.4703872/(x0 - 1.0074381))/x0)
8,10,0.0011525333,(-0.50567156 / (x0 + -1.0102067)) + cube(1.2668308 - x0),1.6366128318826683,(1.2668308 - x0)**3 - 0.50567156/(x0 - 1.0102067),PySRFunction(X=>(1.2668308 - x0)**3 - 0.50567156/(x0 - 1.0102067))
9,11,0.00011071072,-17.439253 / ((x0 * x1) + ((-18.18162 / x1) - x1)),2.342796994834934,-17.439253/(x0*x1 - x1 - 18.18162/x1),PySRFunction(X=>-17.439253/(x0*x1 - x1 - 18.18162/x1))
10,13,3.7789318e-06,(-1.683181 / (cube(x0) + -1.0387169)) - tanh((x0 - 0.2973306) * 1.8127034),1.6887396481128445,-tanh((x0 - 1*0.2973306)*1.8127034) - 1.683181/(x0**3 - 1.0387169),PySRFunction(X=>-tanh((x0 - 1*0.2973306)*1.8127034) - 1.683181/(x0**3 - 1.0387169))
11,17,5.6972175e-07,(((-0.17630045 / x0) - 0.27443343) * (0.7849421 + x1)) / (((x1 * x0) - x1) - 0.13046874),0.47301214308455647,(-1*0.27443343 - 0.17630045/x0)*(x1 + 0.7849421)/(x0*x1 - x1 - 1*0.13046874),PySRFunction(X=>(-1*0.27443343 - 0.17630045/x0)*(x1 + 0.7849421)/(x0*x1 - x1 - 1*0.13046874))
12,19,1.0992261e-08,((x0 / -0.47188163) + 1.6272565) - (((x1 * 0.5123606) + 0.026290437) / ((x1 * x0) - (x1 + 0.15787977))),1.9739783020032116,x0/(-0.47188163) - (x1*0.5123606 + 0.026290437)/(x0*x1 - (x1 + 0.15787977)) + 1.6272565,PySRFunction(X=>x0/(-0.47188163) - (x1*0.5123606 + 0.026290437)/(x0*x1 - (x1 + 0.15787977)) + 1.6272565)
