,complexity,loss,equation,score,sympy_format,lambda_format
0,1,15.176038,2.9693708,0.0,2.96937080000000,PySRFunction(X=>2.96937080000000)
1,3,14.358711,x0 + 2.4853516,0.0276804701116344,x0 + 2.4853516,PySRFunction(X=>x0 + 2.4853516)
2,4,14.234462,square(x0) + 1.6206416,0.008690870513438132,x0**2 + 1.6206416,PySRFunction(X=>x0**2 + 1.6206416)
3,5,13.545721,7.5588775 / (3.5652902 - x0),0.04959522175192838,7.5588775/(3.5652902 - x0),PySRFunction(X=>7.5588775/(3.5652902 - x0))
4,6,13.398888,76.39298 / (28.88683 - cube(x0)),0.010898985655766892,76.39298/(28.88683 - x0**3),PySRFunction(X=>76.39298/(28.88683 - x0**3))
5,7,13.347525,(-2.6527536 / (x0 - 3.0827065)) + 1.5851207,0.003840744038409893,1.5851207 - 2.6527536/(x0 - 1*3.0827065),PySRFunction(X=>1.5851207 - 2.6527536/(x0 - 1*3.0827065))
6,8,12.4443655,(0.110734135 / square(x0 - 2.3201413)) + 2.630117,0.0700630242116236,2.630117 + 0.110734135/((x0 - 1*2.3201413)**2),PySRFunction(X=>2.630117 + 0.110734135/((x0 - 1*2.3201413)**2))
7,9,12.109618,cube((cube(x0) / (x1 - -13.666651)) + 1.3429395),0.02726793729964566,(x0**3/(x1 - 1*(-13.666651)) + 1.3429395)**3,PySRFunction(X=>(x0**3/(x1 - 1*(-13.666651)) + 1.3429395)**3)
8,10,11.981917,(cube(x0) / (x1 + (0.43868795 / x0))) + 2.611629,0.010601416308619433,x0**3/(x1 + 0.43868795/x0) + 2.611629,PySRFunction(X=>x0**3/(x1 + 0.43868795/x0) + 2.611629)
9,12,10.877328,((0.3096786 / (x0 - -0.43897712)) / square(2.3215694 - x0)) + 2.495144,0.04835898677485744,2.495144 + 0.3096786/((x0 - 1*(-0.43897712))*((2.3215694 - x0)**2)),PySRFunction(X=>2.495144 + 0.3096786/((x0 - 1*(-0.43897712))*((2.3215694 - x0)**2)))
10,14,10.855835,((cube(x0) / x1) + ((x0 / x1) / (x0 - 2.228212))) + 2.777314,0.0009889497910116707,x0**3/x1 + x0/(x1*(x0 - 1*2.228212)) + 2.777314,PySRFunction(X=>x0**3/x1 + x0/(x1*(x0 - 1*2.228212)) + 2.777314)
11,15,10.727051,((0.30681255 / (x0 - -0.43898627)) / square(2.3215609 - x0)) + (2.4208746 / tanh(x1)),0.011934041486598303,2.4208746/tanh(x1) + 0.30681255/((x0 - 1*(-0.43898627))*((2.3215609 - x0)**2)),PySRFunction(X=>2.4208746/tanh(x1) + 0.30681255/((x0 - 1*(-0.43898627))*((2.3215609 - x0)**2)))
12,16,10.035048,(cube(x0) / (x1 + (0.43870378 / x0))) + ((0.47970048 / (x0 - 2.2094264)) + 2.9187057),0.0666849164666952,x0**3/(x1 + 0.43870378/x0) + 2.9187057 + 0.47970048/(x0 - 1*2.2094264),PySRFunction(X=>x0**3/(x1 + 0.43870378/x0) + 2.9187057 + 0.47970048/(x0 - 1*2.2094264))
13,17,9.826525,(2.192161 / tanh(3.027291 - x0)) + ((0.27043647 / (x0 + 0.43863085)) / square(2.319521 - x0)),0.020998403499945584,2.192161/tanh(3.027291 - x0) + 0.27043647/((x0 + 0.43863085)*((2.319521 - x0)**2)),PySRFunction(X=>2.192161/tanh(3.027291 - x0) + 0.27043647/((x0 + 0.43863085)*((2.319521 - x0)**2)))
14,18,9.5717125,(cube(x0) / (x1 + (0.43872824 / x0))) + (2.7912204 + ((x0 / x1) / (x0 - 2.228212))),0.02627322792072685,x0**3/(x1 + 0.43872824/x0) + x0/(x1*(x0 - 1*2.228212)) + 2.7912204,PySRFunction(X=>x0**3/(x1 + 0.43872824/x0) + x0/(x1*(x0 - 1*2.228212)) + 2.7912204)
15,19,9.384631,(square(square(x0)) / ((x1 + 2.9679754) - (x1 / x0))) + ((0.37609446 / (x0 - 2.2140508)) + 2.485287),0.01973878287002239,x0**4/(x1 + 2.9679754 - x1/x0) + 2.485287 + 0.37609446/(x0 - 1*2.2140508),PySRFunction(X=>x0**4/(x1 + 2.9679754 - x1/x0) + 2.485287 + 0.37609446/(x0 - 1*2.2140508))
16,20,9.015583,(cube(x0 - -0.92498344) / ((x1 + x0) + -0.55721396)) + (((2.5015924 / x1) / (x0 - 2.2264578)) + 2.152163),0.04011882664604155,(x0 - 1*(-0.92498344))**3/(x0 + x1 - 0.55721396) + 2.152163 + 2.5015924/(x1*(x0 - 1*2.2264578)),PySRFunction(X=>(x0 - 1*(-0.92498344))**3/(x0 + x1 - 0.55721396) + 2.152163 + 2.5015924/(x1*(x0 - 1*2.2264578)))
