,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.5635773,1.6085618,0.0,1.60856180000000,PySRFunction(X=>1.60856180000000)
1,3,0.560927,2.0560794 - x0,0.002356865071396469,2.0560794 - x0,PySRFunction(X=>2.0560794 - x0)
2,4,0.47503653,1.5676829 / tanh(x1),0.16619906593780828,1.5676829/tanh(x1),PySRFunction(X=>1.5676829/tanh(x1))
3,5,0.2448998,(1.8925931 / x1) + 1.082446,0.6625425590428136,1.082446 + 1.8925931/x1,PySRFunction(X=>1.082446 + 1.8925931/x1)
4,6,0.15065888,2.0843956 - tanh(x1 + -2.5421972),0.4858309388852655,2.0843956 - tanh(x1 - 2.5421972),PySRFunction(X=>2.0843956 - tanh(x1 - 2.5421972))
5,7,0.087475576,x1 / ((x0 + x1) - 1.3131268),0.5436585854420927,x1/(x0 + x1 - 1*1.3131268),PySRFunction(X=>x1/(x0 + x1 - 1*1.3131268))
6,8,0.057479393,square((-0.47757405 / (x1 - 1.1866484)) - 1.0141472),0.4199331220103547,(-1*1.0141472 - 0.47757405/(x1 - 1*1.1866484))**2,PySRFunction(X=>(-1*1.0141472 - 0.47757405/(x1 - 1*1.1866484))**2)
7,9,0.0073574334,((0.5676626 / x1) / x0) + (x0 * 2.1720433),2.0557153518634608,x0*2.1720433 + 0.5676626/(x0*x1),PySRFunction(X=>x0*2.1720433 + 0.5676626/(x0*x1))
8,10,0.003565476,((0.5313679 / x0) / x1) + square(x0 + 0.53988916),0.7244135838069353,(x0 + 0.53988916)**2 + 0.5313679/(x0*x1),PySRFunction(X=>(x0 + 0.53988916)**2 + 0.5313679/(x0*x1))
9,11,5.002111e-05,(-0.4966733 / (x0 + -0.99845403)) + (0.50140005 / (x1 * x0)),4.266607727945151,-0.4966733/(x0 - 0.99845403) + 0.50140005/((x0*x1)),PySRFunction(X=>-0.4966733/(x0 - 0.99845403) + 0.50140005/((x0*x1)))
10,13,3.5091027e-05,(-0.5043524 / (x0 + -1.0042007)) + (0.48797488 / (x0 * (x1 + -0.044860207))),0.17724982978118106,-0.5043524/(x0 - 1.0042007) + 0.48797488/((x0*(x1 - 0.044860207))),PySRFunction(X=>-0.5043524/(x0 - 1.0042007) + 0.48797488/((x0*(x1 - 0.044860207))))
11,15,3.2917716e-05,(0.48845562 / ((x1 + -0.04681833) * x0)) + ((-0.5288437 / (x0 + -1.014786)) + -0.025262458),0.031967231839207924,-0.025262458 - 0.5288437/(x0 - 1.014786) + 0.48845562/((x0*(x1 - 0.04681833))),PySRFunction(X=>-0.025262458 - 0.5288437/(x0 - 1.014786) + 0.48845562/((x0*(x1 - 0.04681833))))
12,16,3.061484e-05,((-0.50673914 / (x0 + -1.0071113)) + ((0.5090933 / x1) / tanh(x0))) + (-0.10306157 / x1),0.0725261343660741,-0.50673914/(x0 - 1.0071113) - 0.10306157/x1 + 0.5090933/(x1*tanh(x0)),PySRFunction(X=>-0.50673914/(x0 - 1.0071113) - 0.10306157/x1 + 0.5090933/(x1*tanh(x0)))
13,17,2.0302841e-05,(-0.36039323 / (tanh(x0) + -0.82861465)) + (((0.3625322 / x1) + 0.0068913875) / tanh(x0 * 0.73316634)),0.41072403172548533,(0.0068913875 + 0.3625322/x1)/tanh(x0*0.73316634) - 0.36039323/(tanh(x0) - 0.82861465),PySRFunction(X=>(0.0068913875 + 0.3625322/x1)/tanh(x0*0.73316634) - 0.36039323/(tanh(x0) - 0.82861465))
14,19,1.7737128e-05,(((0.49512 / x1) - -0.009688357) / tanh(x0)) + (((0.011704949 / x1) + -0.35879222) / (tanh(x0) + -0.8277806)),0.06755037862204419,(-0.35879222 + 0.011704949/x1)/(tanh(x0) - 0.8277806) + (-1*(-0.009688357) + 0.49512/x1)/tanh(x0),PySRFunction(X=>(-0.35879222 + 0.011704949/x1)/(tanh(x0) - 0.8277806) + (-1*(-0.009688357) + 0.49512/x1)/tanh(x0))
15,20,1.2227936e-05,(((0.033752907 / x1) + -0.3549467) / (tanh(x0) + -0.82568973)) + (((0.49588323 / x1) + 0.010357743) / tanh(tanh(x0))),0.37193689962492127,(-0.3549467 + 0.033752907/x1)/(tanh(x0) - 0.82568973) + (0.010357743 + 0.49588323/x1)/tanh(tanh(x0)),PySRFunction(X=>(-0.3549467 + 0.033752907/x1)/(tanh(x0) - 0.82568973) + (0.010357743 + 0.49588323/x1)/tanh(tanh(x0)))
