,complexity,loss,equation,score,sympy_format,lambda_format
0,1,9.863366,2.28697,0.0,2.28697000000000,PySRFunction(X=>2.28697000000000)
1,3,7.4319806,x0 * 5.0207434,0.14151754924689586,x0*5.0207434,PySRFunction(X=>x0*5.0207434)
2,4,4.706361,cube(x0 * 2.1271484),0.4568773932291384,9.62483666576002*x0**3,PySRFunction(X=>9.62483666576002*x0**3)
3,5,0.44329044,-0.55510813 / (x0 - 1.0030111),2.3624451009402114,-0.55510813/(x0 - 1*1.0030111),PySRFunction(X=>-0.55510813/(x0 - 1*1.0030111))
4,6,0.3038167,1.24343 / (0.9881703 - cube(x0)),0.37780061696112194,1.24343/(0.9881703 - x0**3),PySRFunction(X=>1.24343/(0.9881703 - x0**3))
5,7,0.29683018,0.8912025 / tanh(0.9947379 - square(x0)),0.023264368266291795,0.8912025/tanh(0.9947379 - x0**2),PySRFunction(X=>0.8912025/tanh(0.9947379 - x0**2))
6,8,0.24915327,(1.5743015 / (1.001449 - cube(x0))) - x0,0.17509194149480473,-x0 + 1.5743015/(1.001449 - x0**3),PySRFunction(X=>-x0 + 1.5743015/(1.001449 - x0**3))
7,9,0.15102428,(2.404098 / x1) + (-0.46397853 / (x0 - 0.9983932)),0.5006276306741785,-0.46397853/(x0 - 1*0.9983932) + 2.404098/x1,PySRFunction(X=>-0.46397853/(x0 - 1*0.9983932) + 2.404098/x1)
8,10,0.02442065,(-0.5160213 / (x0 - 1.0009949)) / tanh(x0 * x1),1.8220115327358926,-0.5160213/((x0 - 1*1.0009949)*tanh(x0*x1)),PySRFunction(X=>-0.5160213/((x0 - 1*1.0009949)*tanh(x0*x1)))
9,11,1.133671e-12,((0.5000002 / x0) / x1) - (0.5000002 / (x0 - 1.0)),23.79323388304653,-0.5000002/(x0 - 1*1.0) + 0.5000002/(x0*x1),PySRFunction(X=>-0.5000002/(x0 - 1*1.0) + 0.5000002/(x0*x1))
10,13,9.645618e-13,(((0.5000002 / x0) / x1) - 4.5696194e-7) - (0.5000002 / (x0 - 1.0)),0.08077120689689325,-1*4.5696194e-7 - 0.5000002/(x0 - 1*1.0) + 0.5000002/(x0*x1),PySRFunction(X=>-1*4.5696194e-7 - 0.5000002/(x0 - 1*1.0) + 0.5000002/(x0*x1))
11,15,9.00684e-13,(((0.50000006 / x1) / x0) + -3.3408858e-7) - (0.5000002 / ((x0 - 1.0) + -2.7724774e-8)),0.03425971513630799,-3.3408858e-7 - 0.5000002/(x0 - 1*1.0 - 2.7724774e-8) + 0.50000006/(x0*x1),PySRFunction(X=>-3.3408858e-7 - 0.5000002/(x0 - 1*1.0 - 2.7724774e-8) + 0.50000006/(x0*x1))
12,17,8.998313e-13,(((-3.3408858e-7 * x0) + (0.50000006 / x1)) / x0) - (0.5000002 / (-2.7724774e-8 + (x0 - 1.0))),0.0004735866802960288,-0.5000002/(x0 - 1*1.0 - 2.7724774e-8) + (-3.3408858e-7*x0 + 0.50000006/x1)/x0,PySRFunction(X=>-0.5000002/(x0 - 1*1.0 - 2.7724774e-8) + (-3.3408858e-7*x0 + 0.50000006/x1)/x0)
13,18,1.7649882e-13,cube(-0.0002584646 / (-0.96419585 + x0)) + ((0.50000006 / (x0 * x1)) - (0.49999985 / (x0 - 1.0))),1.6288931105113655,-0.49999985/(x0 - 1*1.0) - 1.72664560738312e-11/(x0 - 0.96419585)**3 + 0.50000006/((x0*x1)),PySRFunction(X=>-0.49999985/(x0 - 1*1.0) - 1.72664560738312e-11/(x0 - 0.96419585)**3 + 0.50000006/((x0*x1)))
