,complexity,loss,equation,score,sympy_format,lambda_format
0,1,12.961545,2.6832173,0.0,2.68321730000000,PySRFunction(X=>2.68321730000000)
1,3,9.614747,x0 * 5.505173,0.14934441556988226,x0*5.505173,PySRFunction(X=>x0*5.505173)
2,4,6.1462708,cube(x0 * 2.1498992),0.44745254172639687,9.93697722153511*x0**3,PySRFunction(X=>9.93697722153511*x0**3)
3,5,1.3742135,0.6150809 / (1.0098354 - x0),1.4979639564515048,0.6150809/(1.0098354 - x0),PySRFunction(X=>0.6150809/(1.0098354 - x0))
4,6,1.2782317,1.0927924 / (1.012852 - square(x0)),0.0724039290369036,1.0927924/(1.012852 - x0**2),PySRFunction(X=>1.0927924/(1.012852 - x0**2))
5,7,1.2144939,0.85143936 / (0.77708805 - tanh(cube(x0))),0.051150191622807595,0.85143936/(0.77708805 - tanh(x0**3)),PySRFunction(X=>0.85143936/(0.77708805 - tanh(x0**3)))
6,8,1.1482722,cube(0.30356628 / (1.0934616 - x0)) + 1.2962581,0.05606906899876398,1.2962581 + 0.0279743874749426/(1.0934616 - x0)**3,PySRFunction(X=>1.2962581 + 0.0279743874749426/(1.0934616 - x0)**3)
7,9,1.1360682,(1.8213856 - x0) / square(1.1437074 - cube(x0)),0.010685024097463513,(1.8213856 - x0)/((1.1437074 - x0**3)**2),PySRFunction(X=>(1.8213856 - x0)/((1.1437074 - x0**3)**2))
8,10,0.7406494,0.5392269 / (tanh(x0 * x1) * (1.005954 - x0)),0.42780126376182714,0.5392269/(((1.005954 - x0)*tanh(x0*x1))),PySRFunction(X=>0.5392269/(((1.005954 - x0)*tanh(x0*x1))))
9,11,0.64493906,(0.5607748 / (1.0069759 - x0)) + (0.46615785 / (x1 * x0)),0.13837153721645334,0.5607748/(1.0069759 - x0) + 0.46615785/((x0*x1)),PySRFunction(X=>0.5607748/(1.0069759 - x0) + 0.46615785/((x0*x1)))
10,12,0.64388704,(0.5617344 / (1.0070622 - x0)) + (tanh(0.48553017 / x1) / x0),0.0016325247194297946,0.5617344/(1.0070622 - x0) + tanh(0.48553017/x1)/x0,PySRFunction(X=>0.5617344/(1.0070622 - x0) + tanh(0.48553017/x1)/x0)
11,13,0.6090848,((0.47221488 / x1) / x0) + ((0.7108708 / (1.0130376 - x0)) - x0),0.05556580431297142,-x0 + 0.7108708/(1.0130376 - x0) + 0.47221488/(x0*x1),PySRFunction(X=>-x0 + 0.7108708/(1.0130376 - x0) + 0.47221488/(x0*x1))
12,14,0.57881635,(0.6433847 - ((-0.4586929 / x0) / x1)) + square(0.32690397 / (1.0535073 - x0)),0.05097226022176632,0.6433847 + 0.106866205601761/(1.0535073 - x0)**2 - (-1)*0.4586929/(x0*x1),PySRFunction(X=>0.6433847 + 0.106866205601761/(1.0535073 - x0)**2 - (-1)*0.4586929/(x0*x1))
13,15,0.5754788,((x0 + 0.47938168) / tanh(x0 * x1)) + cube(0.29782864 / (1.0916524 - x0)),0.005782852507036609,(x0 + 0.47938168)/tanh(x0*x1) + 0.0264179658862873/(1.0916524 - x0)**3,PySRFunction(X=>(x0 + 0.47938168)/tanh(x0*x1) + 0.0264179658862873/(1.0916524 - x0)**3)
14,16,0.56460744,cube(0.2969548 / (1.0913297 - x0)) + ((0.48194677 / (x1 * x0)) + (x0 - -0.4337749)),0.019071696747495755,x0 - 1*(-0.4337749) + 0.0261861136798563/(1.0913297 - x0)**3 + 0.48194677/((x0*x1)),PySRFunction(X=>x0 - 1*(-0.4337749) + 0.0261861136798563/(1.0913297 - x0)**3 + 0.48194677/((x0*x1)))
15,17,0.3763925,((0.4724186 / (x0 * x1)) + (0.5349227 / (1.0061264 - x0))) + (0.0019866764 / (0.96370375 - x0)),0.40549821130168756,0.5349227/(1.0061264 - x0) + 0.0019866764/(0.96370375 - x0) + 0.4724186/((x0*x1)),PySRFunction(X=>0.5349227/(1.0061264 - x0) + 0.0019866764/(0.96370375 - x0) + 0.4724186/((x0*x1)))
16,19,0.3103072,(0.53254557 / (1.0059116 - x0)) + (((-0.020509498 / x1) / (x0 - 0.96423596)) + (0.46912605 / (x1 * x0))),0.09653485368245938,0.53254557/(1.0059116 - x0) + 0.46912605/((x0*x1)) - 0.020509498/(x1*(x0 - 1*0.96423596)),PySRFunction(X=>0.53254557/(1.0059116 - x0) + 0.46912605/((x0*x1)) - 0.020509498/(x1*(x0 - 1*0.96423596)))
17,20,0.29428193,((0.5360506 / (1.0059116 - x0)) + (0.46317202 / (x1 * x0))) + ((-0.058872674 / square(x1)) / (x0 - 0.96423596)),0.05302452111440409,0.5360506/(1.0059116 - x0) + 0.46317202/((x0*x1)) - 0.058872674/((x0 - 1*0.96423596)*(x1**2)),PySRFunction(X=>0.5360506/(1.0059116 - x0) + 0.46317202/((x0*x1)) - 0.058872674/((x0 - 1*0.96423596)*(x1**2)))
