,complexity,loss,equation,score,sympy_format,lambda_format
0,1,20.685894,4.1095243,0.0,4.10952430000000,PySRFunction(X=>4.10952430000000)
1,3,18.93275,4.049102 - x0,0.04427939598933001,4.049102 - x0,PySRFunction(X=>4.049102 - x0)
2,5,7.6375403,0.99010795 / (x0 + 0.8464509),0.45390881282283513,0.99010795/(x0 + 0.8464509),PySRFunction(X=>0.99010795/(x0 + 0.8464509))
3,6,6.3023715,1.5879989 / (cube(x0) + 0.58347136),0.1921496099420816,1.5879989/(x0**3 + 0.58347136),PySRFunction(X=>1.5879989/(x0**3 + 0.58347136))
4,7,4.8622465,2.0281737 - (-0.5810048 / (x0 + 0.826974)),0.2594254172279908,2.0281737 - (-1)*0.5810048/(x0 + 0.826974),PySRFunction(X=>2.0281737 - (-1)*0.5810048/(x0 + 0.826974))
5,8,4.469756,(cube(x0) - -1.5055033) / (x0 + 0.84977484),0.08416675290361825,(x0**3 - 1*(-1.5055033))/(x0 + 0.84977484),PySRFunction(X=>(x0**3 - 1*(-1.5055033))/(x0 + 0.84977484))
6,9,2.1156192,tanh(x1 * 0.03455557) / square(x0 + 0.7295354),0.7479862853977488,tanh(x1*0.03455557)/((x0 + 0.7295354)**2),PySRFunction(X=>tanh(x1*0.03455557)/((x0 + 0.7295354)**2))
7,10,1.5116369,0.3126468 / (cube(x0) + (0.14334403 - (-0.47855675 / x1))),0.33615443219295044,0.3126468/(x0**3 + 0.14334403 - (-1)*0.47855675/x1),PySRFunction(X=>0.3126468/(x0**3 + 0.14334403 - (-1)*0.47855675/x1))
8,11,0.3328333,(0.1896213 / ((x0 - -0.78727424) * (5.7361493 - x1))) - -1.944084,1.5133066183597546,-1*(-1.944084) + 0.1896213/(((5.7361493 - x1)*(x0 - 1*(-0.78727424)))),PySRFunction(X=>-1*(-1.944084) + 0.1896213/(((5.7361493 - x1)*(x0 - 1*(-0.78727424)))))
9,13,0.32479808,((x0 * -0.332416) / ((x0 - -0.7884947) * (5.7361517 - x1))) + 1.9484352,0.012219033548764097,x0*(-0.332416)/((5.7361517 - x1)*(x0 - 1*(-0.7884947))) + 1.9484352,PySRFunction(X=>x0*(-0.332416)/((5.7361517 - x1)*(x0 - 1*(-0.7884947))) + 1.9484352)
10,14,0.31963536,(((x0 * -0.45251128) / (5.781164 - x1)) / tanh(x0 - -0.78999156)) + 1.9614463,0.01602285086997479,x0*(-0.45251128)/(5.781164 - x1*tanh(x0 - 1*(-0.78999156))) + 1.9614463,PySRFunction(X=>x0*(-0.45251128)/(5.781164 - x1*tanh(x0 - 1*(-0.78999156))) + 1.9614463)
11,15,0.18283272,(0.19553724 / ((x0 - -0.78728366) * (5.736151 - x1))) - ((x1 * -0.01382754) + -1.5836753),0.5586092096319422,-(x1*(-0.01382754) - 1.5836753) + 0.19553724/(((5.736151 - x1)*(x0 - 1*(-0.78728366)))),PySRFunction(X=>-(x1*(-0.01382754) - 1.5836753) + 0.19553724/(((5.736151 - x1)*(x0 - 1*(-0.78728366)))))
12,16,0.11529316,(0.19368663 / ((x0 - -0.7872802) * (5.736151 - x1))) - ((cube(x1) * -1.5968959e-6) + -1.7161118),0.46109353442668277,-(x1**3*(-1.5968959e-6) - 1.7161118) + 0.19368663/(((5.736151 - x1)*(x0 - 1*(-0.7872802)))),PySRFunction(X=>-(x1**3*(-1.5968959e-6) - 1.7161118) + 0.19368663/(((5.736151 - x1)*(x0 - 1*(-0.7872802)))))
13,18,0.043336816,((1.0145501 / (5.7426825 - x1)) - (-0.2345616 / (0.8001291 + x0))) + (square(x0) + (x1 * 0.030491184)),0.4892377871112968,x0**2 + x1*0.030491184 - (-1)*0.2345616/(x0 + 0.8001291) + 1.0145501/(5.7426825 - x1),PySRFunction(X=>x0**2 + x1*0.030491184 - (-1)*0.2345616/(x0 + 0.8001291) + 1.0145501/(5.7426825 - x1))
14,20,0.038137946,((0.9988797 / (5.7422504 - x1)) - -0.1049923) + (((0.02888222 * x1) + square(x0)) - (-0.23444162 / (x0 + 0.8002383))),0.06389639164400801,x0**2 + 0.02888222*x1 - 1*(-0.1049923) - (-1)*0.23444162/(x0 + 0.8002383) + 0.9988797/(5.7422504 - x1),PySRFunction(X=>x0**2 + 0.02888222*x1 - 1*(-0.1049923) - (-1)*0.23444162/(x0 + 0.8002383) + 0.9988797/(5.7422504 - x1))
