,complexity,loss,equation,score,sympy_format,lambda_format
0,1,18.97781,3.041755,0.0,3.04175500000000,PySRFunction(X=>3.04175500000000)
1,3,14.706108,x0 / 0.15836039,0.127503742110384,x0/0.15836039,PySRFunction(X=>x0/0.15836039)
2,4,9.56425,cube(x0 * 2.2530146),0.43023072874336393,11.436470607635*x0**3,PySRFunction(X=>11.436470607635*x0**3)
3,5,2.2304964,-0.5748999 / (x0 + -1.0041363),1.4558080273479639,-0.5748999/(x0 - 1.0041363),PySRFunction(X=>-0.5748999/(x0 - 1.0041363))
4,6,1.8583149,1.3384709 / (0.9941996 - cube(x0)),0.18255405225061952,1.3384709/(0.9941996 - x0**3),PySRFunction(X=>1.3384709/(0.9941996 - x0**3))
5,7,1.8516291,1.5438956 / (0.98114055 - square(square(x0))),0.0036042631574892702,1.5438956/(0.98114055 - x0**4),PySRFunction(X=>1.5438956/(0.98114055 - x0**4))
6,8,1.7480258,(1.6892818 / (1.008101 - cube(x0))) - x0,0.057578809339055396,-x0 + 1.6892818/(1.008101 - x0**3),PySRFunction(X=>-x0 + 1.6892818/(1.008101 - x0**3))
7,9,1.6743523,(-0.48606464 / (x0 + 0.15669586)) / (x0 - 0.9965577),0.043060632922484354,-0.48606464/((x0 + 0.15669586)*(x0 - 1*0.9965577)),PySRFunction(X=>-0.48606464/((x0 + 0.15669586)*(x0 - 1*0.9965577)))
8,10,1.4391745,-0.5393471 / ((x0 - 1.0044721) * tanh(x0 * x1)),0.15135671860688343,-0.5393471*1/((x0 - 1*1.0044721)*tanh(x0*x1)),PySRFunction(X=>-0.5393471*1/((x0 - 1*1.0044721)*tanh(x0*x1)))
9,11,1.0133446,((0.55876553 / x1) / x0) + (-0.50521773 / (x0 - 1.0006338)),0.3508133402111886,-0.50521773/(x0 - 1*1.0006338) + 0.55876553/(x0*x1),PySRFunction(X=>-0.50521773/(x0 - 1*1.0006338) + 0.55876553/(x0*x1))
10,12,0.9963294,(-0.4952922 / tanh(x0 - 1.0001127)) + ((0.53897935 / x1) / x0),0.01693369829199716,-0.4952922/tanh(x0 - 1*1.0001127) + 0.53897935/(x0*x1),PySRFunction(X=>-0.4952922/tanh(x0 - 1*1.0001127) + 0.53897935/(x0*x1))
11,13,0.9929855,(0.758018 / ((x0 * x1) - -0.038618617)) + (-0.4939235 / (x0 - 1.0001127)),0.0033618640763532753,0.758018/(x0*x1 - 1*(-0.038618617)) - 0.4939235/(x0 - 1*1.0001127),PySRFunction(X=>0.758018/(x0*x1 - 1*(-0.038618617)) - 0.4939235/(x0 - 1*1.0001127))
12,14,0.9825036,(-1.5359381 / (cube(x0) - 1.002176)) + (((0.5155851 / x1) / x0) + -0.66696817),0.010612053864209714,-0.66696817 - 1.5359381/(x0**3 - 1*1.002176) + 0.5155851/(x0*x1),PySRFunction(X=>-0.66696817 - 1.5359381/(x0**3 - 1*1.002176) + 0.5155851/(x0*x1))
13,15,0.97254944,(-0.4882804 / (x0 - 0.9998152)) + (0.85752505 / ((x1 * x0) + (0.13382277 / x1))),0.010183095612176672,0.85752505/(x0*x1 + 0.13382277/x1) - 0.4882804/(x0 - 1*0.9998152),PySRFunction(X=>0.85752505/(x0*x1 + 0.13382277/x1) - 0.4882804/(x0 - 1*0.9998152))
14,16,0.9667728,(-0.48181677 / tanh(x0 - 0.9994591)) + (0.78191257 / ((x1 * x0) - (-0.11145367 / x1))),0.005957397863581805,-0.48181677/tanh(x0 - 1*0.9994591) + 0.78191257/(x0*x1 - (-1)*0.11145367/x1),PySRFunction(X=>-0.48181677/tanh(x0 - 1*0.9994591) + 0.78191257/(x0*x1 - (-1)*0.11145367/x1))
15,18,0.9510481,(0.850123 / ((x0 * x1) + (0.13897116 / x1))) + ((-0.60159916 / (x0 - 1.0042235)) - square(x0)),0.008199437389071092,-x0**2 + 0.850123/(x0*x1 + 0.13897116/x1) - 0.60159916/(x0 - 1*1.0042235),PySRFunction(X=>-x0**2 + 0.850123/(x0*x1 + 0.13897116/x1) - 0.60159916/(x0 - 1*1.0042235))
16,20,0.9428585,((-0.68568975 / (x0 - 1.0066293)) - (cube(x0) / 0.45790738)) + (0.7707719 / ((x0 * x1) + (0.11092967 / x1))),0.004324210626416543,-x0**3/0.45790738 + 0.7707719/(x0*x1 + 0.11092967/x1) - 0.68568975/(x0 - 1*1.0066293),PySRFunction(X=>-x0**3/0.45790738 + 0.7707719/(x0*x1 + 0.11092967/x1) - 0.68568975/(x0 - 1*1.0066293))
