,complexity,loss,equation,score,sympy_format,lambda_format
0,1,34.883694,4.4990606,0.0,4.49906060000000,PySRFunction(X=>4.49906060000000)
1,3,32.11645,11.648674 / x1,0.04132556973230316,11.648674/x1,PySRFunction(X=>11.648674/x1)
2,4,30.097586,18.539286 / cube(x1),0.06492339072869142,18.539286/(x1**3),PySRFunction(X=>18.539286/(x1**3))
3,5,25.40252,0.5280057 / (x0 * x1),0.16959658750147152,0.5280057/((x0*x1)),PySRFunction(X=>0.5280057/((x0*x1)))
4,6,12.107163,0.32928246 / (x0 - square(x0)),0.7410511207809952,0.32928246/(-x0**2 + x0),PySRFunction(X=>0.32928246/(-x0**2 + x0))
5,7,10.088372,(-0.28371897 / x0) / (x0 + -0.9916801),0.18241378744230416,-0.28371897/(x0*(x0 - 0.9916801)),PySRFunction(X=>-0.28371897/(x0*(x0 - 0.9916801)))
6,8,9.552439,-0.20666115 / ((tanh(x0) + -0.7624503) * x0),0.0545869589227329,-0.20666115*1/(x0*(tanh(x0) - 0.7624503)),PySRFunction(X=>-0.20666115*1/(x0*(tanh(x0) - 0.7624503)))
7,9,2.4030988,(-0.5092999 / x1) / ((x0 + -0.9775817) * x0),1.3800374433739415,-0.5092999/(x1*(x0*(x0 - 0.9775817))),PySRFunction(X=>-0.5092999/(x1*(x0*(x0 - 0.9775817))))
8,10,0.025572944,-0.51063955 / (tanh(x0 * x1) * (x0 + -1.0028565)),4.542979432564518,-0.51063955*1/((x0 - 1.0028565)*tanh(x0*x1)),PySRFunction(X=>-0.51063955*1/((x0 - 1.0028565)*tanh(x0*x1)))
9,11,0.0022450506,(-0.5117474 / (x0 + -1.0028999)) - (-0.50510085 / (x0 * x1)),2.4328068576835977,-0.5117474/(x0 - 1.0028999) - (-1)*0.50510085/(x0*x1),PySRFunction(X=>-0.5117474/(x0 - 1.0028999) - (-1)*0.50510085/(x0*x1))
10,13,0.0018292789,((-0.5190871 / (x0 + -1.0032413)) - (-0.50592494 / (x0 * x1))) - 0.03526808,0.10240310721693135,-1*0.03526808 - 0.5190871/(x0 - 1.0032413) - (-1)*0.50592494/(x0*x1),PySRFunction(X=>-1*0.03526808 - 0.5190871/(x0 - 1.0032413) - (-1)*0.50592494/(x0*x1))
11,15,0.0014948195,(tanh(square(x1)) * (-0.5128538 / (x0 + -1.0029563))) - (-0.507568 / (x0 * x1)),0.10095819085715613,tanh(x1**2)*(-0.5128538)/(x0 - 1.0029563) - (-1)*0.507568/(x0*x1),PySRFunction(X=>tanh(x1**2)*(-0.5128538)/(x0 - 1.0029563) - (-1)*0.507568/(x0*x1))
12,16,0.0013559439,(-0.51425934 / (x0 + -1.0030266)) - ((-0.5103179 / (x0 * x1)) - (-0.23378685 / cube(x1))),0.09750764678658859,-(-0.5103179*1/(x0*x1) - (-1)*0.23378685/(x1**3)) - 0.51425934/(x0 - 1.0030266),PySRFunction(X=>-(-0.5103179*1/(x0*x1) - (-1)*0.23378685/(x1**3)) - 0.51425934/(x0 - 1.0030266))
13,17,0.0008772784,((-0.5190871 / (x0 + -1.0032413)) - (-0.5108604 / (x0 * x1))) - (1.0358809 - tanh(square(x1))),0.43542870812809525,-(1.0358809 - tanh(x1**2)) - 0.5190871/(x0 - 1.0032413) - (-1)*0.5108604/(x0*x1),PySRFunction(X=>-(1.0358809 - tanh(x1**2)) - 0.5190871/(x0 - 1.0032413) - (-1)*0.5108604/(x0*x1))
14,18,0.000762972,((-0.52042085 / (x0 + -1.003289)) - (-0.5123057 / (x0 * x1))) + (-0.040454138 / tanh(-0.88235193 + x1)),0.13960305447160787,-0.040454138/tanh(x1 - 0.88235193) - 0.52042085/(x0 - 1.003289) - (-1)*0.5123057/(x0*x1),PySRFunction(X=>-0.040454138/tanh(x1 - 0.88235193) - 0.52042085/(x0 - 1.003289) - (-1)*0.5123057/(x0*x1))
15,19,0.00073559245,((-0.52103674 / (x0 + -1.003328)) - (-0.5131423 / (x1 * x0))) + ((x1 * -0.034498107) / (x1 - 0.90860635)),0.036545104416184755,x1*(-0.034498107)/(x1 - 1*0.90860635) - 0.52103674/(x0 - 1.003328) - (-1)*0.5131423/(x0*x1),PySRFunction(X=>x1*(-0.034498107)/(x1 - 1*0.90860635) - 0.52103674/(x0 - 1.003328) - (-1)*0.5131423/(x0*x1))
