,complexity,loss,equation,score,sympy_format,lambda_format
0,1,17.953537,3.0854008,0.0,3.08540080000000,PySRFunction(X=>3.08540080000000)
1,3,14.676877,x0 * 6.091891,0.10075694037102247,x0*6.091891,PySRFunction(X=>x0*6.091891)
2,4,10.844327,cube(x0 / 0.45568907),0.30263117602857287,10.5680330886027*x0**3,PySRFunction(X=>10.5680330886027*x0**3)
3,5,4.8381453,0.5948369 / (1.0050015 - x0),0.8071106412977817,0.5948369/(1.0050015 - x0),PySRFunction(X=>0.5948369/(1.0050015 - x0))
4,6,4.3346996,1.4159902 / (0.99724996 - cube(x0)),0.10987913340142404,1.4159902/(0.99724996 - x0**3),PySRFunction(X=>1.4159902/(0.99724996 - x0**3))
5,7,4.302735,0.25691956 / ((0.98776805 - x0) * x0),0.007401444387651692,0.25691956/((x0*(0.98776805 - x0))),PySRFunction(X=>0.25691956/((x0*(0.98776805 - x0))))
6,8,3.150346,0.48268303 / (tanh(x0 / 0.27573726) - x0),0.3117385789440209,0.48268303/(-x0 + tanh(x0/0.27573726)),PySRFunction(X=>0.48268303/(-x0 + tanh(x0/0.27573726)))
7,9,3.1035397,0.989545 / (tanh(x0 / 0.18958716) - square(x0)),0.014968989276497029,0.989545/(-x0**2 + tanh(x0/0.18958716)),PySRFunction(X=>0.989545/(-x0**2 + tanh(x0/0.18958716)))
8,10,1.3231097,(0.50380164 / (1.0001987 - x0)) / tanh(x1 * x0),0.8525584994919427,0.50380164/((1.0001987 - x0)*tanh(x0*x1)),PySRFunction(X=>0.50380164/((1.0001987 - x0)*tanh(x0*x1)))
9,11,1.2207512,(0.51248556 / (1.0005752 - x0)) + (0.50147146 / (x1 * x0)),0.08051839234543044,0.51248556/(1.0005752 - x0) + 0.50147146/((x0*x1)),PySRFunction(X=>0.51248556/(1.0005752 - x0) + 0.50147146/((x0*x1)))
10,12,1.2198381,(0.5024017 / tanh(1.0000396 - x0)) + ((0.49282455 / x0) / x1),0.000748261940346452,0.5024017/tanh(1.0000396 - x0) + 0.49282455/(x0*x1),PySRFunction(X=>0.5024017/tanh(1.0000396 - x0) + 0.49282455/(x0*x1))
11,13,1.1952825,(0.640805 / ((x0 + 0.008411971) * x1)) + (0.5009692 / (0.99999005 - x0)),0.020335585902414147,0.5009692/(0.99999005 - x0) + 0.640805/((x1*(x0 + 0.008411971))),PySRFunction(X=>0.5009692/(0.99999005 - x0) + 0.640805/((x1*(x0 + 0.008411971))))
12,16,1.1876892,(0.5348451 / (1.0016785 - x0)) + ((0.68171877 - cube(x0)) / (x1 * (x0 - -0.010971808))),0.00212432952242747,0.5348451/(1.0016785 - x0) + (0.68171877 - x0**3)/((x1*(x0 - 1*(-0.010971808)))),PySRFunction(X=>0.5348451/(1.0016785 - x0) + (0.68171877 - x0**3)/((x1*(x0 - 1*(-0.010971808)))))
13,17,1.1775643,((0.50171113 / (x1 * x0)) + (0.51199055 / (1.0005752 - x0))) - (-0.008174358 / (x0 - 0.14246)),0.00856141791515957,-(-1)*0.008174358/(x0 - 1*0.14246) + 0.51199055/(1.0005752 - x0) + 0.50171113/((x0*x1)),PySRFunction(X=>-(-1)*0.008174358/(x0 - 1*0.14246) + 0.51199055/(1.0005752 - x0) + 0.50171113/((x0*x1)))
14,18,1.1774999,((0.51199055 / (1.0005752 - x0)) + (0.50154835 / (x1 * x0))) - (-0.008174358 / (tanh(x0) - 0.14150403)),5.469065345745104e-05,-(-1)*0.008174358/(tanh(x0) - 1*0.14150403) + 0.51199055/(1.0005752 - x0) + 0.50154835/((x0*x1)),PySRFunction(X=>-(-1)*0.008174358/(tanh(x0) - 1*0.14150403) + 0.51199055/(1.0005752 - x0) + 0.50154835/((x0*x1)))
15,19,1.1420393,((0.5021539 / (x0 * x1)) + (0.51781446 / (1.0008571 - x0))) - (-0.009899841 / ((x0 + x1) - 1.8778429)),0.030577938031065455,-(-1)*0.009899841/(x0 + x1 - 1*1.8778429) + 0.51781446/(1.0008571 - x0) + 0.5021539/((x0*x1)),PySRFunction(X=>-(-1)*0.009899841/(x0 + x1 - 1*1.8778429) + 0.51781446/(1.0008571 - x0) + 0.5021539/((x0*x1)))
