,complexity,loss,equation,score,sympy_format,lambda_format
0,1,20.07431,2.2790518,0.0,2.27905180000000,PySRFunction(X=>2.27905180000000)
1,3,15.801819,x0 / 0.17194566,0.11965791407256916,x0/0.17194566,PySRFunction(X=>x0/0.17194566)
2,4,10.721926,cube(x0 * 2.2315753),0.3878342563045586,11.1130850337231*x0**3,PySRFunction(X=>11.1130850337231*x0**3)
3,5,2.0471022,0.45740226 / (0.9973436 - x0),1.6558655715291974,0.45740226/(0.9973436 - x0),PySRFunction(X=>0.45740226/(0.9973436 - x0))
4,6,1.947444,0.5054416 / (tanh(x1) - x0),0.04990748861941257,0.5054416/(-x0 + tanh(x1)),PySRFunction(X=>0.5054416/(-x0 + tanh(x1)))
5,7,1.7667348,0.49298948 / (cube(tanh(x1)) - x0),0.09738464635142297,0.49298948/(-x0 + tanh(x1)**3),PySRFunction(X=>0.49298948/(-x0 + tanh(x1)**3))
6,8,1.7168739,square((1.2283503 / (x0 + -1.1536136)) + 2.3529594),0.028627960015800098,(2.3529594 + 1.2283503/(x0 - 1.1536136))**2,PySRFunction(X=>(2.3529594 + 1.2283503/(x0 - 1.1536136))**2)
7,9,1.415664,(2.368936 / x1) - (-0.33228028 / (0.9912505 - x0)),0.19290645818960087,-(-1)*0.33228028/(0.9912505 - x0) + 2.368936/x1,PySRFunction(X=>-(-1)*0.33228028/(0.9912505 - x0) + 2.368936/x1)
8,10,1.0093119,(3.1752362 / x1) + square(-0.13766342 / (x0 + -0.94451267)),0.33832986743573246,0.0189512172060964/(x0 - 0.94451267)**2 + 3.1752362/x1,PySRFunction(X=>0.0189512172060964/(x0 - 0.94451267)**2 + 3.1752362/x1)
9,12,0.9073857,square(-0.14053509 / (x0 + -0.9439179)) + ((0.76800317 / x0) / x1),0.05322824136584609,0.0197501115213081/(x0 - 0.9439179)**2 + 0.76800317/(x0*x1),PySRFunction(X=>0.0197501115213081/(x0 - 0.9439179)**2 + 0.76800317/(x0*x1))
10,13,0.7694316,(3.4214232 / x1) - ((-1.4737581 / (1.0293356 - x0)) + (x0 * 6.8360558)),0.1649155473541697,-(x0*6.8360558 - 1.4737581/(1.0293356 - x0)) + 3.4214232/x1,PySRFunction(X=>-(x0*6.8360558 - 1.4737581/(1.0293356 - x0)) + 3.4214232/x1)
11,15,0.75403506,(2.5134358 - (-3.065466 / (1.0653673 - x0))) - cube((x0 + 1.5473522) * tanh(x1)),0.010106597419263655,-(x0 + 1.5473522)**3*tanh(x1)**3 + 2.5134358 - (-1)*3.065466/(1.0653673 - x0),PySRFunction(X=>-(x0 + 1.5473522)**3*tanh(x1)**3 + 2.5134358 - (-1)*3.065466/(1.0653673 - x0))
12,16,0.68262976,(4.801178 / (1.0969205 - cube(x0))) - (tanh(x0 * x1) * square(x0 + 1.8078619)),0.09948623207080727,-(x0 + 1.8078619)**2*tanh(x0*x1) + 4.801178/(1.0969205 - x0**3),PySRFunction(X=>-(x0 + 1.8078619)**2*tanh(x0*x1) + 4.801178/(1.0969205 - x0**3))
13,17,0.6644702,(1.0928578 - (-2.5237117 / (1.0547702 - x0))) - (cube(x0 + 1.3340625) * tanh(x0 * x1)),0.02696260213084294,-(x0 + 1.3340625)**3*tanh(x0*x1) + 1.0928578 - (-1)*2.5237117/(1.0547702 - x0),PySRFunction(X=>-(x0 + 1.3340625)**3*tanh(x0*x1) + 1.0928578 - (-1)*2.5237117/(1.0547702 - x0))
14,18,0.6535679,((3.4116168 - square(x0)) / (1.050156 - x0)) - (cube(x0 + 1.3351887) * tanh(x1 * x0)),0.01654360166638578,-(x0 + 1.3351887)**3*tanh(x0*x1) + (3.4116168 - x0**2)/(1.050156 - x0),PySRFunction(X=>-(x0 + 1.3351887)**3*tanh(x0*x1) + (3.4116168 - x0**2)/(1.050156 - x0))
15,19,0.6499151,((1.1960053 + x0) - (-2.303585 / (1.0497508 - x0))) - (cube(1.3497449 + x0) * tanh(x0 * x1)),0.005604690758495261,x0 - (x0 + 1.3497449)**3*tanh(x0*x1) + 1.1960053 - (-1)*2.303585/(1.0497508 - x0),PySRFunction(X=>x0 - (x0 + 1.3497449)**3*tanh(x0*x1) + 1.1960053 - (-1)*2.303585/(1.0497508 - x0))
16,20,0.64959896,(tanh(x0 / 0.08350148) - (-2.5386705 / (1.0557146 - x0))) - (cube(x0 + 1.3221793) * tanh(x1 * x0)),0.0004865511131703323,-(x0 + 1.3221793)**3*tanh(x0*x1) + tanh(x0/0.08350148) - (-1)*2.5386705/(1.0557146 - x0),PySRFunction(X=>-(x0 + 1.3221793)**3*tanh(x0*x1) + tanh(x0/0.08350148) - (-1)*2.5386705/(1.0557146 - x0))
