,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.3261611,1.8017393,0.0,1.80173930000000,PySRFunction(X=>1.80173930000000)
1,3,0.26649144,x0 * 2.7128668,0.10102465403409744,x0*2.7128668,PySRFunction(X=>x0*2.7128668)
2,4,0.24062689,cube(x0) + 1.4859195,0.10209456345833531,x0**3 + 1.4859195,PySRFunction(X=>x0**3 + 1.4859195)
3,5,0.1731374,0.663215 / (1.0691158 - x0),0.32916206063123254,0.663215/(1.0691158 - x0),PySRFunction(X=>0.663215/(1.0691158 - x0))
4,6,0.097004436,square(4.9806952 - (2.6288724 / x0)),0.5793287895089523,(4.9806952 - 2.6288724/x0)**2,PySRFunction(X=>(4.9806952 - 2.6288724/x0)**2)
5,7,0.029685419,1.8293499 - (-0.0369761 / (x0 - 0.78542536)),1.1841007269206152,1.8293499 - (-1)*0.0369761/(x0 - 1*0.78542536),PySRFunction(X=>1.8293499 - (-1)*0.0369761/(x0 - 1*0.78542536))
6,8,0.029624298,(-0.07008435 / (0.48107454 - cube(x0))) + 1.8998162,0.002061079523852125,1.8998162 - 0.07008435/(0.48107454 - x0**3),PySRFunction(X=>1.8998162 - 0.07008435/(0.48107454 - x0**3))
7,9,0.003125297,(0.55746365 / ((x0 + -0.70300686) * x1)) + 2.7503512,2.249065584299654,2.7503512 + 0.55746365/((x1*(x0 - 0.70300686))),PySRFunction(X=>2.7503512 + 0.55746365/((x1*(x0 - 0.70300686))))
8,10,0.0005316008,((0.38938054 / x1) / (tanh(x0) + -0.6073033)) + 2.7309718,1.771391765925634,2.7309718 + 0.38938054/(x1*(tanh(x0) - 0.6073033)),PySRFunction(X=>2.7309718 + 0.38938054/(x1*(tanh(x0) - 0.6073033)))
9,11,0.00020172528,2.7309732 + (0.6485049 / ((x1 + 0.46500212) * (-0.705329 + x0))),0.96898605996699,2.7309732 + 0.6485049/(((x0 - 0.705329)*(x1 + 0.46500212))),PySRFunction(X=>2.7309732 + 0.6485049/(((x0 - 0.705329)*(x1 + 0.46500212))))
10,12,0.00018532095,((0.6502978 / (x1 + 0.5311364)) / tanh(x0 + -0.7053292)) + 2.7309716,0.08481758495847809,2.7309716 + 0.6502978/((x1 + 0.5311364)*tanh(x0 - 0.7053292)),PySRFunction(X=>2.7309716 + 0.6502978/((x1 + 0.5311364)*tanh(x0 - 0.7053292)))
11,13,0.0001441148,((0.5410571 / (x0 + -0.7055996)) / (x0 + (x1 * 0.809889))) + 2.7309732,0.25147898261800383,2.7309732 + 0.5410571/((x0 - 0.7055996)*(x0 + x1*0.809889)),PySRFunction(X=>2.7309732 + 0.5410571/((x0 - 0.7055996)*(x0 + x1*0.809889)))
12,14,1.2035432e-05,(tanh(x0) + 2.068978) + ((0.64493656 / (x0 + -0.7056312)) / (x1 + 1.2278239)),2.4827552382892075,tanh(x0) + 2.068978 + 0.64493656/((x0 - 0.7056312)*(x1 + 1.2278239)),PySRFunction(X=>tanh(x0) + 2.068978 + 0.64493656/((x0 - 0.7056312)*(x1 + 1.2278239)))
13,17,1.0894254e-05,(tanh(x0) + 2.0700593) + ((0.6471456 / (x0 + -0.7056285)) / (tanh(x1) + (x1 + 0.29197693))),0.03320649053997784,tanh(x0) + 2.0700593 + 0.6471456/((x0 - 0.7056285)*(x1 + tanh(x1) + 0.29197693)),PySRFunction(X=>tanh(x0) + 2.0700593 + 0.6471456/((x0 - 0.7056285)*(x1 + tanh(x1) + 0.29197693)))
14,18,1.02912545e-05,(2.0730286 + (x0 * 0.80814284)) + ((tanh(x0) / (-0.7053603 + x0)) / (x1 + (0.52578235 * x0))),0.056941037381170324,x0*0.80814284 + 2.0730286 + tanh(x0)/((0.52578235*x0 + x1)*(x0 - 0.7053603)),PySRFunction(X=>x0*0.80814284 + 2.0730286 + tanh(x0)/((0.52578235*x0 + x1)*(x0 - 0.7053603)))
15,19,6.3787447e-06,((tanh(x0) / (x0 + -0.705329)) / (tanh(x0) + (x1 + -0.17775771))) + ((0.8072291 * x0) + 2.073064),0.4783231343831645,0.8072291*x0 + 2.073064 + tanh(x0)/((x0 - 0.705329)*(x1 + tanh(x0) - 0.17775771)),PySRFunction(X=>0.8072291*x0 + 2.073064 + tanh(x0)/((x0 - 0.705329)*(x1 + tanh(x0) - 0.17775771)))
