,complexity,loss,equation,score,sympy_format,lambda_format
0,1,7.1995854,2.504253,0.0,2.50425300000000,PySRFunction(X=>2.50425300000000)
1,3,5.726087,x0 / 0.2096674,0.11449552030879628,x0/0.2096674,PySRFunction(X=>x0/0.2096674)
2,4,4.296382,cube(x0) * 8.242853,0.2872591272341666,x0**3*8.242853,PySRFunction(X=>x0**3*8.242853)
3,5,1.3578792,-0.5717309 / (x0 + -1.0042236),1.151849202343726,-0.5717309/(x0 - 1.0042236),PySRFunction(X=>-0.5717309/(x0 - 1.0042236))
4,6,1.01194,1.3392888 / (0.992631 - cube(x0)),0.2940547902651179,1.3392888/(0.992631 - x0**3),PySRFunction(X=>1.3392888/(0.992631 - x0**3))
5,8,0.8531301,(x0 + 0.055206023) / (x0 - cube(x0)),0.08535625158739622,(x0 + 0.055206023)/(-x0**3 + x0),PySRFunction(X=>(x0 + 0.055206023)/(-x0**3 + x0))
6,9,0.7711351,(-0.46898082 / (x0 + 0.12672268)) / (x0 + -0.9955426),0.1010484711866079,-0.46898082/((x0 - 0.9955426)*(x0 + 0.12672268)),PySRFunction(X=>-0.46898082/((x0 - 0.9955426)*(x0 + 0.12672268)))
7,10,0.027755737,(-0.52030736 / (x0 + -1.0022966)) / tanh(x0 * x1),3.324421027627152,-0.52030736/((x0 - 1.0022966)*tanh(x0*x1)),PySRFunction(X=>-0.52030736/((x0 - 1.0022966)*tanh(x0*x1)))
8,11,0.00011489519,(-0.4999949 / (x0 + -1.0000064)) - ((-0.5002943 / x0) / x1),5.487177515056481,-0.4999949/(x0 - 1.0000064) - (-1)*0.5002943/(x0*x1),PySRFunction(X=>-0.4999949/(x0 - 1.0000064) - (-1)*0.5002943/(x0*x1))
9,13,0.0001119128,((0.50219357 / x0) / (x1 - -0.00634058)) - (-0.4999048 / (1.0000002 - x0)),0.013150162433475283,-(-1)*0.4999048/(1.0000002 - x0) + 0.50219357/(x0*(x1 - 1*(-0.00634058))),PySRFunction(X=>-(-1)*0.4999048/(1.0000002 - x0) + 0.50219357/(x0*(x1 - 1*(-0.00634058))))
10,15,0.00010994761,(((0.502826 / x0) / (x1 - -0.0073226606)) + -0.0027761608) - (-0.50047374 / (1.0000292 - x0)),0.008858008505558342,-0.0027761608 - (-1)*0.50047374/(1.0000292 - x0) + 0.502826/(x0*(x1 - 1*(-0.0073226606))),PySRFunction(X=>-0.0027761608 - (-1)*0.50047374/(1.0000292 - x0) + 0.502826/(x0*(x1 - 1*(-0.0073226606))))
11,17,0.00010905622,(((0.5027881 / x0) - -0.004338949) / (x1 + 0.008199232)) + (-0.0035801607 - (-0.50047386 / (1.0000306 - x0))),0.004070225267147874,(-1*(-0.004338949) + 0.5027881/x0)/(x1 + 0.008199232) - 0.0035801607 - (-1)*0.50047386/(1.0000306 - x0),PySRFunction(X=>(-1*(-0.004338949) + 0.5027881/x0)/(x1 + 0.008199232) - 0.0035801607 - (-1)*0.50047386/(1.0000306 - x0))
12,19,0.0001090201,(-0.0035801607 - (-0.50047386 / (1.0000306 - x0))) + (((0.5027881 / x0) + 0.004116033) / ((x1 - -0.008375252) / 1.0002451)),0.00016563008918293718,-0.0035801607 - (-1)*0.50047386/(1.0000306 - x0) + (0.004116033 + 0.5027881/x0)/(((x1 - 1*(-0.008375252))/1.0002451)),PySRFunction(X=>-0.0035801607 - (-1)*0.50047386/(1.0000306 - x0) + (0.004116033 + 0.5027881/x0)/(((x1 - 1*(-0.008375252))/1.0002451)))
13,20,0.00010781363,(tanh(0.09364835 * x1) / -232.09198) + (((0.5026655 / x0) / (0.007810275 + x1)) - (-0.50047386 / (1.0000306 - x0))),0.011128180568429579,tanh(0.09364835*x1)/(-232.09198) - (-1)*0.50047386/(1.0000306 - x0) + 0.5026655/(x0*(x1 + 0.007810275)),PySRFunction(X=>tanh(0.09364835*x1)/(-232.09198) - (-1)*0.50047386/(1.0000306 - x0) + 0.5026655/(x0*(x1 + 0.007810275)))
