,complexity,loss,equation,score,sympy_format,lambda_format
0,1,10.014658,2.539911,0.0,2.53991100000000,PySRFunction(X=>2.53991100000000)
1,3,9.543774,x0 + 1.9877748,0.024080407520723192,x0 + 1.9877748,PySRFunction(X=>x0 + 1.9877748)
2,5,9.185743,-8.483336 / (x0 - 4.245547),0.019118198280518462,-8.483336/(x0 - 1*4.245547),PySRFunction(X=>-8.483336/(x0 - 1*4.245547))
3,6,9.052527,-51.700863 / (cube(x0) + -26.441576),0.014608662900678294,-51.700863/(x0**3 - 26.441576),PySRFunction(X=>-51.700863/(x0**3 - 26.441576))
4,7,8.254309,(0.1869528 / (x0 - 2.8237479)) + 2.5301058,0.0923085782305614,2.5301058 + 0.1869528/(x0 - 1*2.8237479),PySRFunction(X=>2.5301058 + 0.1869528/(x0 - 1*2.8237479))
5,8,8.14426,(0.035625122 / square(2.7895975 - x0)) + 2.3879607,0.013421982381765826,2.3879607 + 0.035625122/((2.7895975 - x0)**2),PySRFunction(X=>2.3879607 + 0.035625122/((2.7895975 - x0)**2))
6,9,7.701732,(0.72324556 / ((x1 + 0.66708577) - x0)) + 2.261586,0.05586814601190083,2.261586 + 0.72324556/(-x0 + x1 + 0.66708577),PySRFunction(X=>2.261586 + 0.72324556/(-x0 + x1 + 0.66708577))
7,10,7.573571,square(((-0.9362866 / x1) / (x0 - 2.9591126)) + 1.4423425),0.016780551895785905,(1.4423425 - 0.9362866/(x1*(x0 - 1*2.9591126)))**2,PySRFunction(X=>(1.4423425 - 0.9362866/(x1*(x0 - 1*2.9591126)))**2)
8,11,6.6063848,((1.3952459 - x0) / (x1 + (0.34379068 - x0))) + 2.1708841,0.13662811138687164,(1.3952459 - x0)/(-x0 + x1 + 0.34379068) + 2.1708841,PySRFunction(X=>(1.3952459 - x0)/(-x0 + x1 + 0.34379068) + 2.1708841)
9,12,6.5685205,(cube(x0 * -0.46120405) / (x1 - (x0 - 0.3276395))) + 2.3078368,0.005747958469183156,(-0.0981023333217906*x0**3)/(x1 - (x0 - 1*0.3276395)) + 2.3078368,PySRFunction(X=>(-0.0981023333217906*x0**3)/(x1 - (x0 - 1*0.3276395)) + 2.3078368)
10,13,6.424212,((1.4295691 - x0) / (x1 + (0.3458773 - x0))) + (x0 - -1.6219213),0.02221463953337236,x0 + (1.4295691 - x0)/(-x0 + x1 + 0.3458773) - 1*(-1.6219213),PySRFunction(X=>x0 + (1.4295691 - x0)/(-x0 + x1 + 0.3458773) - 1*(-1.6219213))
11,14,6.3638597,((1.4070727 - x0) / (x1 + (0.34455028 - x0))) + (tanh(x0) - -1.8572),0.009438912995827446,(1.4070727 - x0)/(-x0 + x1 + 0.34455028) + tanh(x0) - 1*(-1.8572),PySRFunction(X=>(1.4070727 - x0)/(-x0 + x1 + 0.34455028) + tanh(x0) - 1*(-1.8572))
12,15,6.146676,(8.185251 / (4.622551 - x0)) + ((1.4207282 - x0) / (x1 + (0.3452541 - x0))),0.03472361645207083,(1.4207282 - x0)/(-x0 + x1 + 0.3452541) + 8.185251/(4.622551 - x0),PySRFunction(X=>(1.4207282 - x0)/(-x0 + x1 + 0.3452541) + 8.185251/(4.622551 - x0))
13,17,5.5482063,((1.4216999 - x0) / (x1 + (0.34521306 - x0))) + ((0.051423322 / (2.4097838 - x0)) + 2.0459619),0.05121838078254521,(1.4216999 - x0)/(-x0 + x1 + 0.34521306) + 2.0459619 + 0.051423322/(2.4097838 - x0),PySRFunction(X=>(1.4216999 - x0)/(-x0 + x1 + 0.34521306) + 2.0459619 + 0.051423322/(2.4097838 - x0))
14,19,5.510358,(((1.4172151 - x0) / 0.8410336) / ((x1 - x0) + 0.34571132)) + ((0.049501933 / (2.4097838 - x0)) + 1.9959589),0.0034225462506598126,(1.4172151 - x0)/(0.8410336*(-x0 + x1 + 0.34571132)) + 1.9959589 + 0.049501933/(2.4097838 - x0),PySRFunction(X=>(1.4172151 - x0)/(0.8410336*(-x0 + x1 + 0.34571132)) + 1.9959589 + 0.049501933/(2.4097838 - x0))
15,20,5.4354706,((tanh(x0) - -1.7399378) + (0.047944512 / (2.4097838 - x0))) + ((1.421683 - x0) / (x1 + (0.34533897 - x0))),0.013683490069690224,(1.421683 - x0)/(-x0 + x1 + 0.34533897) + tanh(x0) - 1*(-1.7399378) + 0.047944512/(2.4097838 - x0),PySRFunction(X=>(1.421683 - x0)/(-x0 + x1 + 0.34533897) + tanh(x0) - 1*(-1.7399378) + 0.047944512/(2.4097838 - x0))
