,complexity,loss,equation,score,sympy_format,lambda_format
0,1,18.829311,3.2952483,0.0,3.29524830000000,PySRFunction(X=>3.29524830000000)
1,3,14.883015,x0 * 6.3809958,0.1175970608023896,x0*6.3809958,PySRFunction(X=>x0*6.3809958)
2,4,10.612113,cube(x0 * 2.1915386),0.3382245453063781,10.5256123951173*x0**3,PySRFunction(X=>10.5256123951173*x0**3)
3,5,4.75264,0.50527704 / (0.9977415 - x0),0.803295831414985,0.50527704/(0.9977415 - x0),PySRFunction(X=>0.50527704/(0.9977415 - x0))
4,6,4.1833663,1.2699175 / (0.9817957 - cube(x0)),0.1275839957697488,1.2699175/(0.9817957 - x0**3),PySRFunction(X=>1.2699175/(0.9817957 - x0**3))
5,7,4.11183,1.5120742 / (0.967271 - square(square(x0))),0.017248072470928487,1.5120742/(0.967271 - x0**4),PySRFunction(X=>1.5120742/(0.967271 - x0**4))
6,8,3.1911542,-0.41117746 / (square(x0 - 0.46669632) - 0.27580148),0.253485515347634,-0.41117746/((x0 - 1*0.46669632)**2 - 1*0.27580148),PySRFunction(X=>-0.41117746/((x0 - 1*0.46669632)**2 - 1*0.27580148))
7,9,1.8649434,x0 / ((x0 - 0.028700858) - square(square(x0))),0.5371519654283738,x0/(-x0**4 + x0 - 1*0.028700858),PySRFunction(X=>x0/(-x0**4 + x0 - 1*0.028700858))
8,10,0.6641999,x0 / (x0 + ((-0.051020544 / x1) - cube(x0))),1.0324028247063473,x0/(-x0**3 + x0 - 0.051020544/x1),PySRFunction(X=>x0/(-x0**3 + x0 - 0.051020544/x1))
9,11,0.48058575,(((0.51307434 / x1) / x0) + 0.3232238) / (0.9894486 - x0),0.32357748595974184,(0.3232238 + 0.51307434/(x0*x1))/(0.9894486 - x0),PySRFunction(X=>(0.3232238 + 0.51307434/(x0*x1))/(0.9894486 - x0))
10,12,0.4536044,((0.41419828 / (x1 * x0)) + 0.33520222) / tanh(0.98960847 - x0),0.057780219882968976,(0.33520222 + 0.41419828/((x0*x1)))/tanh(0.98960847 - x0),PySRFunction(X=>(0.33520222 + 0.41419828/((x0*x1)))/tanh(0.98960847 - x0))
11,13,0.35682687,(((0.8875665 / x0) / (x1 + 1.1891844)) + 0.30081943) / (0.9891196 - x0),0.23997474637657165,(0.30081943 + 0.8875665/(x0*(x1 + 1.1891844)))/(0.9891196 - x0),PySRFunction(X=>(0.30081943 + 0.8875665/(x0*(x1 + 1.1891844)))/(0.9891196 - x0))
12,14,0.3176314,(((0.7746953 / x0) / (x1 + 1.3955265)) + 0.3079659) / tanh(0.9889226 - x0),0.1163591151815401,(0.3079659 + 0.7746953/(x0*(x1 + 1.3955265)))/tanh(0.9889226 - x0),PySRFunction(X=>(0.3079659 + 0.7746953/(x0*(x1 + 1.3955265)))/tanh(0.9889226 - x0))
13,15,0.25741816,(((0.63206357 / x1) / x0) + 0.32535353) / ((0.9901351 - x0) / square(tanh(x1))),0.21018974664082513,(0.32535353 + 0.63206357/(x0*x1))/(((0.9901351 - x0)/(tanh(x1)**2))),PySRFunction(X=>(0.32535353 + 0.63206357/(x0*x1))/(((0.9901351 - x0)/(tanh(x1)**2))))
14,16,0.2506906,((1.284113 / (x1 * x0)) + 0.6521196) / ((0.99018073 - x0) / (tanh(x1) + -0.5012186)),0.026482334896594763,(0.6521196 + 1.284113/((x0*x1)))/(((0.99018073 - x0)/(tanh(x1) - 0.5012186))),PySRFunction(X=>(0.6521196 + 1.284113/((x0*x1)))/(((0.99018073 - x0)/(tanh(x1) - 0.5012186))))
15,17,0.24133816,(((0.5757437 / x0) / (x1 - 0.2797493)) + 0.32815683) / ((0.9902036 - x0) / cube(tanh(x1))),0.03802040592972178,(0.32815683 + 0.5757437/(x0*(x1 - 1*0.2797493)))/(((0.9902036 - x0)/(tanh(x1)**3))),PySRFunction(X=>(0.32815683 + 0.5757437/(x0*(x1 - 1*0.2797493)))/(((0.9902036 - x0)/(tanh(x1)**3))))
16,18,0.23877192,(((0.5417556 / x0) / (x1 - 0.42898732)) + 0.3363938) / ((0.9906399 - x0) / tanh(-0.62937784 + x1)),0.010690316852864572,(0.3363938 + 0.5417556/(x0*(x1 - 1*0.42898732)))/(((0.9906399 - x0)/tanh(x1 - 0.62937784))),PySRFunction(X=>(0.3363938 + 0.5417556/(x0*(x1 - 1*0.42898732)))/(((0.9906399 - x0)/tanh(x1 - 0.62937784))))
17,19,0.21862216,(tanh(1.6098417 - x0) + ((1.2038944 / x1) / x0)) / ((0.988146 - x0) / (tanh(x1) + -0.48539624)),0.088163843690513,(tanh(1.6098417 - x0) + 1.2038944/(x0*x1))/(((0.988146 - x0)/(tanh(x1) - 0.48539624))),PySRFunction(X=>(tanh(1.6098417 - x0) + 1.2038944/(x0*x1))/(((0.988146 - x0)/(tanh(x1) - 0.48539624))))
