,complexity,loss,equation,score,sympy_format,lambda_format
0,1,22.182495,3.2025137,0.0,3.20251370000000,PySRFunction(X=>3.20251370000000)
1,3,17.691357,x0 * 6.5087667,0.11311362454456893,x0*6.5087667,PySRFunction(X=>x0*6.5087667)
2,4,12.450601,cube(x0 * 2.242476),0.3513073203973069,11.27673594545*x0**3,PySRFunction(X=>11.27673594545*x0**3)
3,5,5.1304417,0.55954814 / (1.0025624 - x0),0.886577137997287,0.55954814/(1.0025624 - x0),PySRFunction(X=>0.55954814/(1.0025624 - x0))
4,6,4.6974063,1.3540757 / (0.9929451 - cube(x0)),0.08818125151434952,1.3540757/(0.9929451 - x0**3),PySRFunction(X=>1.3540757/(0.9929451 - x0**3))
5,7,4.6928315,1.5844574 / (0.98066854 - square(square(x0))),0.000974373697318873,1.5844574/(0.98066854 - x0**4),PySRFunction(X=>1.5844574/(0.98066854 - x0**4))
6,8,3.5459013,0.49919942 / (tanh(x0 / 0.24680708) - x0),0.2802437585437413,0.49919942/(-x0 + tanh(x0/0.24680708)),PySRFunction(X=>0.49919942/(-x0 + tanh(x0/0.24680708)))
7,10,1.4075834,(0.48457408 / (0.9994589 - x0)) / tanh(x0 * x1),0.4619590199062869,0.48457408/((0.9994589 - x0)*tanh(x0*x1)),PySRFunction(X=>0.48457408/((0.9994589 - x0)*tanh(x0*x1)))
8,11,1.2919501,(0.49122572 / (0.999137 - x0)) + ((0.48050836 / x0) / x1),0.08572155094917878,0.49122572/(0.999137 - x0) + 0.48050836/(x0*x1),PySRFunction(X=>0.49122572/(0.999137 - x0) + 0.48050836/(x0*x1))
9,13,1.28185,((0.49919942 / (0.999615 - x0)) + ((0.5039109 / x1) - 0.51573634)) / x0,0.00392421767540954,(-1*0.51573634 + 0.49919942/(0.999615 - x0) + 0.5039109/x1)/x0,PySRFunction(X=>(-1*0.51573634 + 0.49919942/(0.999615 - x0) + 0.5039109/x1)/x0)
10,14,1.2808272,(0.51574564 / (1.0000625 - x0)) + ((0.4817295 - cube(x0)) / (x1 * x0)),0.0007982277707920733,0.51574564/(1.0000625 - x0) + (0.4817295 - x0**3)/((x0*x1)),PySRFunction(X=>0.51574564/(1.0000625 - x0) + (0.4817295 - x0**3)/((x0*x1)))
11,15,1.2784259,(0.5088428 / (0.99982095 - x0)) + (((0.32832384 - x0) + (0.4718189 / x0)) / x1),0.0018765636776446313,0.5088428/(0.99982095 - x0) + (-x0 + 0.32832384 + 0.4718189/x0)/x1,PySRFunction(X=>0.5088428/(0.99982095 - x0) + (-x0 + 0.32832384 + 0.4718189/x0)/x1)
12,16,1.2734237,(0.50537515 / (0.9997843 - x0)) + (((0.50763553 / x1) - 0.017184954) / (cube(x0) + x0)),0.003920455505662267,(-1*0.017184954 + 0.50763553/x1)/(x0**3 + x0) + 0.50537515/(0.9997843 - x0),PySRFunction(X=>(-1*0.017184954 + 0.50763553/x1)/(x0**3 + x0) + 0.50537515/(0.9997843 - x0))
13,17,1.254303,(0.4784627 / (x0 * x1)) + ((0.5039109 / (0.9996552 - x0)) - (0.011118381 / (x0 + -0.8405077))),0.015129060200675545,-0.011118381/(x0 - 0.8405077) + 0.5039109/(0.9996552 - x0) + 0.4784627/((x0*x1)),PySRFunction(X=>-0.011118381/(x0 - 0.8405077) + 0.5039109/(0.9996552 - x0) + 0.4784627/((x0*x1)))
14,19,1.2130685,((0.49888036 / (0.999615 - x0)) + (0.46861342 / (x1 * x0))) - (0.01510392 / (x0 + (x1 * -0.038315237))),0.016713469946179896,-0.01510392/(x0 + x1*(-0.038315237)) + 0.49888036/(0.999615 - x0) + 0.46861342/((x0*x1)),PySRFunction(X=>-0.01510392/(x0 + x1*(-0.038315237)) + 0.49888036/(0.999615 - x0) + 0.46861342/((x0*x1)))
