,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.066356,1.7118595,0.0,1.71185950000000,PySRFunction(X=>1.71185950000000)
1,3,0.91990626,x0 / 0.2458193,0.4046350874686949,x0/0.2458193,PySRFunction(X=>x0/0.2458193)
2,4,0.63471097,cube(x0 + 0.68947953),0.37110204362829924,(x0 + 0.68947953)**3,PySRFunction(X=>(x0 + 0.68947953)**3)
3,5,0.3324247,0.997789 / (1.2075905 - x0),0.6467563616360061,0.997789/(1.2075905 - x0),PySRFunction(X=>0.997789/(1.2075905 - x0))
4,6,0.28168803,1.6001672 / (1.3782142 - cube(x0)),0.165613186316425,1.6001672/(1.3782142 - x0**3),PySRFunction(X=>1.6001672/(1.3782142 - x0**3))
5,7,0.2526446,(0.20784052 / (1.077326 - x0)) + 0.96896166,0.10881642389875368,0.96896166 + 0.20784052/(1.077326 - x0),PySRFunction(X=>0.96896166 + 0.20784052/(1.077326 - x0))
6,8,0.24066964,-0.21399377 / (cube(x0 - 0.56699765) + -0.13871676),0.04855855334894586,-0.21399377/((x0 - 1*0.56699765)**3 - 0.13871676),PySRFunction(X=>-0.21399377/((x0 - 1*0.56699765)**3 - 0.13871676))
7,9,0.2336857,(0.111595154 / (1.0636274 - x0)) + (x0 + 0.7878511),0.029448154605645715,x0 + 0.7878511 + 0.111595154/(1.0636274 - x0),PySRFunction(X=>x0 + 0.7878511 + 0.111595154/(1.0636274 - x0))
8,10,0.17195411,(1.6585815 / x1) + (1.1507454 / (1.320312 - cube(x0))),0.30674941122359156,1.1507454/(1.320312 - x0**3) + 1.6585815/x1,PySRFunction(X=>1.1507454/(1.320312 - x0**3) + 1.6585815/x1)
9,11,0.115058444,(0.10994555 / (1.0607172 - x0)) + ((1.8899448 / x1) + 0.8022165),0.4017874309252002,0.8022165 + 0.10994555/(1.0607172 - x0) + 1.8899448/x1,PySRFunction(X=>0.8022165 + 0.10994555/(1.0607172 - x0) + 1.8899448/x1)
10,12,0.110115506,0.64729506 / (tanh(1.1145034 - x0) + ((x0 + -0.9144343) / x1)),0.043910338548370995,0.64729506/(tanh(1.1145034 - x0) + (x0 - 0.9144343)/x1),PySRFunction(X=>0.64729506/(tanh(1.1145034 - x0) + (x0 - 0.9144343)/x1))
11,13,0.07641252,(((0.7512743 - x0) / x1) / 0.16816354) + (0.66690683 / (1.1383994 - x0)),0.3653833123241373,0.66690683/(1.1383994 - x0) + (0.7512743 - x0)/(0.16816354*x1),PySRFunction(X=>0.66690683/(1.1383994 - x0) + (0.7512743 - x0)/(0.16816354*x1))
12,14,0.060135357,((0.7263881 - x0) / (square(x1) * 0.07053801)) + (0.7344809 / (1.1480154 - x0)),0.2395485857045783,0.7344809/(1.1480154 - x0) + (0.7263881 - x0)/((x1**2*0.07053801)),PySRFunction(X=>0.7344809/(1.1480154 - x0) + (0.7263881 - x0)/((x1**2*0.07053801)))
13,15,0.05722444,((0.7090122 - x0) / ((x1 * 0.2815508) + -0.27497816)) + (0.7090122 / (1.1424711 - x0)),0.049616891529486264,(0.7090122 - x0)/(x1*0.2815508 - 0.27497816) + 0.7090122/(1.1424711 - x0),PySRFunction(X=>(0.7090122 - x0)/(x1*0.2815508 - 0.27497816) + 0.7090122/(1.1424711 - x0))
14,16,0.055662937,(0.69847894 / (1.1404299 - x0)) + (tanh(0.7134742 - x0) / ((x1 * 0.24175991) + -0.21870853)),0.027666558353980908,tanh(0.7134742 - x0)/(x1*0.24175991 - 0.21870853) + 0.69847894/(1.1404299 - x0),PySRFunction(X=>tanh(0.7134742 - x0)/(x1*0.24175991 - 0.21870853) + 0.69847894/(1.1404299 - x0))
15,17,0.049025796,((1.0311339 - x0) / (x1 * 0.20143877)) + (((x1 * 0.0045931246) + 0.3116493) / (1.091303 - x0)),0.12696791293947515,(x1*0.0045931246 + 0.3116493)/(1.091303 - x0) + (1.0311339 - x0)/((x1*0.20143877)),PySRFunction(X=>(x1*0.0045931246 + 0.3116493)/(1.091303 - x0) + (1.0311339 - x0)/((x1*0.20143877)))
16,18,0.045861654,(tanh(0.940718 - x0) / (x1 * 0.15632512)) + (((x1 * 0.0041738814) + 0.34750986) / (1.0951551 - x0)),0.06671726549647988,(x1*0.0041738814 + 0.34750986)/(1.0951551 - x0) + tanh(0.940718 - x0)/((x1*0.15632512)),PySRFunction(X=>(x1*0.0041738814 + 0.34750986)/(1.0951551 - x0) + tanh(0.940718 - x0)/((x1*0.15632512)))
17,19,0.042198993,(((0.93902606 - x0) / (x1 * 0.1959397)) + (0.1950846 / (1.0746804 - x0))) + ((x1 * 0.005004315) + x0),0.08323298487008131,x0 + x1*0.005004315 + 0.1950846/(1.0746804 - x0) + (0.93902606 - x0)/((x1*0.1959397)),PySRFunction(X=>x0 + x1*0.005004315 + 0.1950846/(1.0746804 - x0) + (0.93902606 - x0)/((x1*0.1959397)))
18,20,0.04214602,((0.2208492 / (1.077508 - x0)) + ((0.93804955 - x0) / (x1 * 0.19809975))) + ((x1 * 0.004882471) + tanh(x0)),0.0012561028822187944,x1*0.004882471 + tanh(x0) + 0.2208492/(1.077508 - x0) + (0.93804955 - x0)/((x1*0.19809975)),PySRFunction(X=>x1*0.004882471 + tanh(x0) + 0.2208492/(1.077508 - x0) + (0.93804955 - x0)/((x1*0.19809975)))
