,complexity,loss,equation,score,sympy_format,lambda_format
0,1,18.439342,3.2589293,0.0,3.25892930000000,PySRFunction(X=>3.25892930000000)
1,3,15.738525,x0 / 0.15844183,0.07918750294433971,x0/0.15844183,PySRFunction(X=>x0/0.15844183)
2,4,11.600239,cube(x0 / 0.44821793),0.3050858269575775,11.1053518620926*x0**3,PySRFunction(X=>11.1053518620926*x0**3)
3,5,4.474185,0.5961821 / (1.0047858 - x0),0.952701489112946,0.5961821/(1.0047858 - x0),PySRFunction(X=>0.5961821/(1.0047858 - x0))
4,6,3.6771166,1.4518374 / (0.9986101 - cube(x0)),0.1961952997853684,1.4518374/(0.9986101 - x0**3),PySRFunction(X=>1.4518374/(0.9986101 - x0**3))
5,7,3.5254252,1.958508 / (0.954476 - square(cube(x0))),0.04212785934682847,1.958508/(0.954476 - x0**6),PySRFunction(X=>1.958508/(0.954476 - x0**6))
6,8,3.0799084,0.45856884 / (0.29625478 - square(x0 + -0.45179033)),0.1351011968197112,0.45856884/(0.29625478 - (x0 - 0.45179033)**2),PySRFunction(X=>0.45856884/(0.29625478 - (x0 - 0.45179033)**2))
7,9,2.9228988,(3.844807 / x1) + (0.3304288 / (0.99263334 - x0)),0.05232399271747354,0.3304288/(0.99263334 - x0) + 3.844807/x1,PySRFunction(X=>0.3304288/(0.99263334 - x0) + 3.844807/x1)
8,10,1.1291572,0.5147267 / ((1.0020148 - x0) * tanh(x1 * x0)),0.9511043498272909,0.5147267/(((1.0020148 - x0)*tanh(x0*x1))),PySRFunction(X=>0.5147267/(((1.0020148 - x0)*tanh(x0*x1))))
9,11,0.77321553,(0.59993064 / (x1 * x0)) + (0.4825529 / (0.99908596 - x0)),0.37866896022885266,0.4825529/(0.99908596 - x0) + 0.59993064/((x0*x1)),PySRFunction(X=>0.4825529/(0.99908596 - x0) + 0.59993064/((x0*x1)))
10,12,0.7347178,(0.86152816 / (0.9933819 - square(x0))) + (0.5677597 / (x0 * x1)),0.051071352583382405,0.86152816/(0.9933819 - x0**2) + 0.5677597/((x0*x1)),PySRFunction(X=>0.86152816/(0.9933819 - x0**2) + 0.5677597/((x0*x1)))
11,13,0.73312974,((0.4225276 / (0.9963189 - x0)) + 0.32223207) + ((0.5754369 / x1) / x0),0.0021637950486454996,0.32223207 + 0.4225276/(0.9963189 - x0) + 0.5754369/(x0*x1),PySRFunction(X=>0.32223207 + 0.4225276/(0.9963189 - x0) + 0.5754369/(x0*x1))
12,14,0.73274875,((0.5723473 / (x1 * x0)) + 0.22443697) + (0.4323801 / tanh(0.9967201 - x0)),0.000519811172860314,0.22443697 + 0.4323801/tanh(0.9967201 - x0) + 0.5723473/((x0*x1)),PySRFunction(X=>0.22443697 + 0.4323801/tanh(0.9967201 - x0) + 0.5723473/((x0*x1)))
13,15,0.72562003,(((0.5631322 / x0) - cube(x0)) / x1) + (0.9292899 / (0.9959016 - square(x0))),0.009776370526297215,0.9292899/(0.9959016 - x0**2) + (-x0**3 + 0.5631322/x0)/x1,PySRFunction(X=>0.9292899/(0.9959016 - x0**2) + (-x0**3 + 0.5631322/x0)/x1)
14,16,0.7004743,((0.57942384 / (x1 * x0)) - (-0.6021277 - x0)) + square(0.213562 / (x0 - 1.0246168)),0.03526882613673235,-(-x0 - 0.6021277) + 0.045608727844/(x0 - 1*1.0246168)**2 + 0.57942384/((x0*x1)),PySRFunction(X=>-(-x0 - 0.6021277) + 0.045608727844/(x0 - 1*1.0246168)**2 + 0.57942384/((x0*x1)))
15,17,0.64830285,(-0.027014278 / (x0 + -0.77956784)) + ((0.4902791 / (0.9992711 - x0)) + (0.59536564 / (x0 * x1))),0.07739972873989698,-0.027014278/(x0 - 0.77956784) + 0.4902791/(0.9992711 - x0) + 0.59536564/((x0*x1)),PySRFunction(X=>-0.027014278/(x0 - 0.77956784) + 0.4902791/(0.9992711 - x0) + 0.59536564/((x0*x1)))
16,18,0.6170404,tanh(-0.052195806 / (x0 + -0.79826206)) + ((0.4922277 / (0.99913603 - x0)) + (0.5930135 / (x1 * x0))),0.04942344840247324,tanh(-0.052195806/(x0 - 0.79826206)) + 0.4922277/(0.99913603 - x0) + 0.5930135/((x0*x1)),PySRFunction(X=>tanh(-0.052195806/(x0 - 0.79826206)) + 0.4922277/(0.99913603 - x0) + 0.5930135/((x0*x1)))
17,19,0.59773016,(0.5391359 / (1.001607 - x0)) + ((0.58389205 / (x0 * x1)) + ((-0.1190821 / x1) / (x0 + -0.78472286))),0.0317950852275452,0.5391359/(1.001607 - x0) + 0.58389205/((x0*x1)) - 0.1190821/(x1*(x0 - 0.78472286)),PySRFunction(X=>0.5391359/(1.001607 - x0) + 0.58389205/((x0*x1)) - 0.1190821/(x1*(x0 - 0.78472286)))
18,20,0.59146154,((0.56978863 / (x1 * x0)) + ((-0.11187098 / x1) / (-0.78572047 + x0))) + (0.5339702 / tanh(1.0014801 - x0)),0.010542754482416846,0.5339702/tanh(1.0014801 - x0) + 0.56978863/((x0*x1)) - 0.11187098/(x1*(x0 - 0.78572047)),PySRFunction(X=>0.5339702/tanh(1.0014801 - x0) + 0.56978863/((x0*x1)) - 0.11187098/(x1*(x0 - 0.78572047)))
