,complexity,loss,equation,score,sympy_format,lambda_format
0,1,8.805085,2.5993874,0.0,2.59938740000000,PySRFunction(X=>2.59938740000000)
1,4,8.700207,tanh(x0) + 2.3573208,0.003994192342181487,tanh(x0) + 2.3573208,PySRFunction(X=>tanh(x0) + 2.3573208)
2,5,8.593054,tanh(cube(x0)) - -2.3740354,0.012392615984792753,tanh(x0**3) - 1*(-2.3740354),PySRFunction(X=>tanh(x0**3) - 1*(-2.3740354))
3,6,8.500344,tanh(cube(cube(x0))) + 2.3943198,0.010847569230548242,tanh(x0**9) + 2.3943198,PySRFunction(X=>tanh(x0**9) + 2.3943198)
4,7,7.2600923,(-0.010297982 / (1.1441715 - x0)) - -2.5217357,0.15771409101108239,-1*(-2.5217357) - 0.010297982/(1.1441715 - x0),PySRFunction(X=>-1*(-2.5217357) - 0.010297982/(1.1441715 - x0))
5,8,7.2581177,(-0.011666572 / tanh(1.1440935 - x0)) - -2.526172,0.00027201700652847854,-1*(-2.526172) - 0.011666572/tanh(1.1440935 - x0),PySRFunction(X=>-1*(-2.526172) - 0.011666572/tanh(1.1440935 - x0))
6,9,7.180444,((x1 * 0.00091873383) / (x0 - 1.2569587)) - -2.479573,0.010759305659656333,x1*0.00091873383/(x0 - 1*1.2569587) - 1*(-2.479573),PySRFunction(X=>x1*0.00091873383/(x0 - 1*1.2569587) - 1*(-2.479573))
7,10,7.171622,square((x0 - 1.3242886) / (x0 - 1.2423904)) + 1.3458713,0.001229370198143486,1.3458713 + (x0 - 1*1.3242886)**2/(x0 - 1*1.2423904)**2,PySRFunction(X=>1.3458713 + (x0 - 1*1.3242886)**2/(x0 - 1*1.2423904)**2)
8,11,5.724769,(0.002647757 / ((x0 - 1.256857) * (x0 - 1.1461091))) + 2.3819325,0.2253296501089147,2.3819325 + 0.002647757/(((x0 - 1*1.1461091)*(x0 - 1*1.256857))),PySRFunction(X=>2.3819325 + 0.002647757/(((x0 - 1*1.1461091)*(x0 - 1*1.256857))))
9,13,5.704596,(0.015401264 / (x0 - 1.2573316)) + ((0.0038913577 / (1.1449759 - x0)) + 2.405885),0.001765016774615697,2.405885 + 0.015401264/(x0 - 1*1.2573316) + 0.0038913577/(1.1449759 - x0),PySRFunction(X=>2.405885 + 0.015401264/(x0 - 1*1.2573316) + 0.0038913577/(1.1449759 - x0))
10,14,5.673542,(0.0026645951 / ((x0 - 1.256857) * (x0 - 1.1461091))) + (2.3084617 / tanh(x1)),0.0054585516727763414,2.3084617/tanh(x1) + 0.0026645951/(((x0 - 1*1.1461091)*(x0 - 1*1.256857))),PySRFunction(X=>2.3084617/tanh(x1) + 0.0026645951/(((x0 - 1*1.1461091)*(x0 - 1*1.256857))))
11,15,5.6105785,(0.0038682346 / (1.1449753 - x0)) + (((x1 * 0.0009988698) / (x0 - 1.256857)) - -2.3840747),0.011159780411508639,x1*0.0009988698/(x0 - 1*1.256857) - 1*(-2.3840747) + 0.0038682346/(1.1449753 - x0),PySRFunction(X=>x1*0.0009988698/(x0 - 1*1.256857) - 1*(-2.3840747) + 0.0038682346/(1.1449753 - x0))
12,16,5.6040106,((x1 * 0.0010101439) / tanh(x0 - 1.2568445)) + ((0.003867545 / (1.1449753 - x0)) - -2.3887408),0.001171313668713351,x1*0.0010101439/tanh(x0 - 1*1.2568445) - 1*(-2.3887408) + 0.003867545/(1.1449753 - x0),PySRFunction(X=>x1*0.0010101439/tanh(x0 - 1*1.2568445) - 1*(-2.3887408) + 0.003867545/(1.1449753 - x0))
13,17,4.8761125,(0.0026645951 / ((x0 - 1.256857) * (x0 - 1.1461091))) + ((0.06058675 / (x0 - -0.78893167)) - -2.2904477),0.13913423643585265,-1*(-2.2904477) + 0.06058675/(x0 - 1*(-0.78893167)) + 0.0026645951/(((x0 - 1*1.1461091)*(x0 - 1*1.256857))),PySRFunction(X=>-1*(-2.2904477) + 0.06058675/(x0 - 1*(-0.78893167)) + 0.0026645951/(((x0 - 1*1.1461091)*(x0 - 1*1.256857))))
14,19,4.8576155,((0.060538724 / (x0 - -0.78893167)) - -2.3179867) + ((0.0038913577 / (1.1449753 - x0)) + (0.015493929 / (x0 - 1.2573316))),0.001900301946502561,-1*(-2.3179867) + 0.015493929/(x0 - 1*1.2573316) + 0.060538724/(x0 - 1*(-0.78893167)) + 0.0038913577/(1.1449753 - x0),PySRFunction(X=>-1*(-2.3179867) + 0.015493929/(x0 - 1*1.2573316) + 0.060538724/(x0 - 1*(-0.78893167)) + 0.0038913577/(1.1449753 - x0))
