,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.3341424,3.4099128,0.0,3.40991280000000,PySRFunction(X=>3.40991280000000)
1,3,1.648894,x1 * 2.847377,0.17376989150713287,x1*2.847377,PySRFunction(X=>x1*2.847377)
2,4,0.66390586,square(x0 + -2.2824252),0.9097196767941303,(x0 - 2.2824252)**2,PySRFunction(X=>(x0 - 2.2824252)**2)
3,5,0.03130562,(x0 - x1) / -0.22659644,3.054342728172573,(x0 - x1)/(-0.22659644),PySRFunction(X=>(x0 - x1)/(-0.22659644))
4,6,0.00014737895,square((-0.3319185 / x0) + 2.0733678),5.358545752252988,(2.0733678 - 0.3319185/x0)**2,PySRFunction(X=>(2.0733678 - 0.3319185/x0)**2)
5,7,7.0125833e-10,(-0.35424903 / (x0 + -0.23739427)) + 3.3520803,12.255641383283294,3.3520803 - 0.35424903/(x0 - 0.23739427),PySRFunction(X=>3.3520803 - 0.35424903/(x0 - 0.23739427))
6,9,0.0,((x0 * 3.6678207) - (-0.4490455 / x0)) - 0.7288658,inf,x0*3.6678207 - 1*0.7288658 - (-1)*0.4490455/x0,PySRFunction(X=>x0*3.6678207 - 1*0.7288658 - (-1)*0.4490455/x0)
