,complexity,loss,equation,score,sympy_format,lambda_format
0,1,13.512904,3.9817054,0.0,3.98170540000000,PySRFunction(X=>3.98170540000000)
1,3,11.521744,x0 - -3.4318585,0.07970452403112933,x0 - 1*(-3.4318585),PySRFunction(X=>x0 - 1*(-3.4318585))
2,5,11.299632,square(tanh(x0) - -1.5453298),0.009732936941087443,(tanh(x0) - 1*(-1.5453298))**2,PySRFunction(X=>(tanh(x0) - 1*(-1.5453298))**2)
3,6,10.084988,square((x1 * 0.05148891) + -2.5415952),0.11372217729681994,(x1*0.05148891 - 2.5415952)**2,PySRFunction(X=>(x1*0.05148891 - 2.5415952)**2)
4,7,6.651601,(0.39556542 / (x0 - 0.8905784)) + 3.799559,0.416190403948119,3.799559 + 0.39556542/(x0 - 1*0.8905784),PySRFunction(X=>3.799559 + 0.39556542/(x0 - 1*0.8905784))
5,8,3.2460842,square(1.0068685 / ((x0 / x1) + -0.6351389)),0.7174081691974142,1.01378417629225/(x0/x1 - 0.6351389)**2,PySRFunction(X=>1.01378417629225/(x0/x1 - 0.6351389)**2)
6,10,3.0825586,square(((5.002582 / x0) / (x1 - 2.3061001)) + 1.0428439),0.0258447209774552,(1.0428439 + 5.002582/(x0*(x1 - 1*2.3061001)))**2,PySRFunction(X=>(1.0428439 + 5.002582/(x0*(x1 - 1*2.3061001)))**2)
7,11,2.8754487,square(tanh(x1 + -17.145786) / ((x0 / x1) + -0.6327878)),0.06955123478211071,tanh(x1 - 17.145786)**2/(x0/x1 - 0.6327878)**2,PySRFunction(X=>tanh(x1 - 17.145786)**2/(x0/x1 - 0.6327878)**2)
8,12,1.4262447,((0.048483808 / x0) + 0.9349753) / square((x0 / x1) + -0.6372904),0.7011638254882624,(0.9349753 + 0.048483808/x0)/((x0/x1 - 0.6372904)**2),PySRFunction(X=>(0.9349753 + 0.048483808/x0)/((x0/x1 - 0.6372904)**2))
9,13,1.2107586,((x1 * 0.05889769) + (0.44437945 / (x0 + -1.2775995))) - (-11.801677 / x1),0.16379780083739753,x1*0.05889769 + 0.44437945/(x0 - 1.2775995) - (-1)*11.801677/x1,PySRFunction(X=>x1*0.05889769 + 0.44437945/(x0 - 1.2775995) - (-1)*11.801677/x1)
10,14,0.9696903,((x1 * 0.068027705) + (12.3807955 / x1)) + (2.2351952 / (cube(x0) + -2.0858753)),0.2220256421266917,x1*0.068027705 + 2.2351952/(x0**3 - 2.0858753) + 12.3807955/x1,PySRFunction(X=>x1*0.068027705 + 2.2351952/(x0**3 - 2.0858753) + 12.3807955/x1)
11,15,0.574797,(((x0 * 0.6374312) + 0.059327513) / tanh(x0)) / square((x0 / x1) + -0.6510351),0.5229598071821598,(x0*0.6374312 + 0.059327513)/(((x0/x1 - 0.6510351)**2)*tanh(x0)),PySRFunction(X=>(x0*0.6374312 + 0.059327513)/(((x0/x1 - 0.6510351)**2)*tanh(x0)))
12,16,0.31276622,(((x0 + 0.16177312) / tanh(x0)) - (-10.185461 / x1)) + (0.39949298 / (x0 + -1.2733872)),0.6085609244723701,(x0 + 0.16177312)/tanh(x0) + 0.39949298/(x0 - 1.2733872) - (-1)*10.185461/x1,PySRFunction(X=>(x0 + 0.16177312)/tanh(x0) + 0.39949298/(x0 - 1.2733872) - (-1)*10.185461/x1)
13,17,0.15948953,((0.38637477 / (x0 + -1.2720017)) - (-9.825389 / x1)) + ((x0 - -0.16100232) / tanh(tanh(x0))),0.6734777330751006,(x0 - 1*(-0.16100232))/tanh(tanh(x0)) + 0.38637477/(x0 - 1.2720017) - (-1)*9.825389/x1,PySRFunction(X=>(x0 - 1*(-0.16100232))/tanh(tanh(x0)) + 0.38637477/(x0 - 1.2720017) - (-1)*9.825389/x1)
14,18,0.12909085,((x0 + 0.16327395) / tanh(tanh(x0))) + ((0.45533687 / (x0 + -1.2776668)) - (-10.149833 / square(x1))),0.21146185738674614,(x0 + 0.16327395)/tanh(tanh(x0)) + 0.45533687/(x0 - 1.2776668) - (-1)*10.149833/(x1**2),PySRFunction(X=>(x0 + 0.16327395)/tanh(tanh(x0)) + 0.45533687/(x0 - 1.2776668) - (-1)*10.149833/(x1**2))
15,19,0.051688123,((0.46192497 / (-1.278057 + x0)) - (-9.825342 / cube(x1))) + ((0.09982155 + x0) * (1.505315 / tanh(x0))),0.9152883941347284,(x0 + 0.09982155)*1.505315/tanh(x0) + 0.46192497/(x0 - 1.278057) - (-1)*9.825342/(x1**3),PySRFunction(X=>(x0 + 0.09982155)*1.505315/tanh(x0) + 0.46192497/(x0 - 1.278057) - (-1)*9.825342/(x1**3))
16,20,0.031947415,(((x0 * 1.205929) + 0.15723176) / tanh(tanh(x0))) + ((0.44449314 / (x0 + -1.2763673)) - (-9.825389 / square(x1))),0.48113675603351364,(x0*1.205929 + 0.15723176)/tanh(tanh(x0)) + 0.44449314/(x0 - 1.2763673) - (-1)*9.825389/(x1**2),PySRFunction(X=>(x0*1.205929 + 0.15723176)/tanh(tanh(x0)) + 0.44449314/(x0 - 1.2763673) - (-1)*9.825389/(x1**2))
