,complexity,loss,equation,score,sympy_format,lambda_format
0,1,14.315476,2.8747554,0.0,2.87475540000000,PySRFunction(X=>2.87475540000000)
1,3,14.057117,x0 + 2.2808533,0.009106187130340426,x0 + 2.2808533,PySRFunction(X=>x0 + 2.2808533)
2,4,13.946324,square(x0) + 1.360974,0.007912854573267781,x0**2 + 1.360974,PySRFunction(X=>x0**2 + 1.360974)
3,5,13.00303,-7.844414 / (x0 - 3.8550441),0.07003355377063304,-7.844414/(x0 - 1*3.8550441),PySRFunction(X=>-7.844414/(x0 - 1*3.8550441))
4,6,12.547545,(cube(x0) / 4.0994434) + 2.3563218,0.035657378314099784,x0**3/4.0994434 + 2.3563218,PySRFunction(X=>x0**3/4.0994434 + 2.3563218)
5,7,10.53049,(0.79740775 / (x0 + -2.3600128)) + 3.2599263,0.17525017013588298,3.2599263 + 0.79740775/(x0 - 2.3600128),PySRFunction(X=>3.2599263 + 0.79740775/(x0 - 2.3600128))
6,8,9.336089,-7.789632 / ((square(x0) / x1) - 3.7521505),0.1203874308470346,-7.789632/(x0**2/x1 - 1*3.7521505),PySRFunction(X=>-7.789632/(x0**2/x1 - 1*3.7521505))
7,10,8.922083,(4.671218 / ((x1 * 3.4889367) - square(x0))) - -2.130063,0.022678994209846506,-1*(-2.130063) + 4.671218/(-x0**2 + x1*3.4889367),PySRFunction(X=>-1*(-2.130063) + 4.671218/(-x0**2 + x1*3.4889367))
8,11,8.082294,(x0 / ((1.7826834 / x0) - (x0 - x1))) + 2.2519221,0.09885369638067457,x0/(-(x0 - x1) + 1.7826834/x0) + 2.2519221,PySRFunction(X=>x0/(-(x0 - x1) + 1.7826834/x0) + 2.2519221)
9,13,7.136243,((x0 * 0.5935582) / ((1.688234 / x0) - (x0 - x1))) + 2.2876012,0.062244647870255514,x0*0.5935582/(-(x0 - x1) + 1.688234/x0) + 2.2876012,PySRFunction(X=>x0*0.5935582/(-(x0 - x1) + 1.688234/x0) + 2.2876012)
10,14,6.7199516,(cube(x0 * 0.43974853) / ((1.6628463 / x0) - (x0 - x1))) + 2.357194,0.060105495260343006,(0.0850380296811502*x0**3)/(-(x0 - x1) + 1.6628463/x0) + 2.357194,PySRFunction(X=>(0.0850380296811502*x0**3)/(-(x0 - x1) + 1.6628463/x0) + 2.357194)
11,15,6.705653,(((x1 * 0.30490488) * x0) / ((1.679171 / x0) - (x0 - x1))) + 2.1797369,0.00213005012916846,x1*0.30490488*x0/(-(x0 - x1) + 1.679171/x0) + 2.1797369,PySRFunction(X=>x1*0.30490488*x0/(-(x0 - x1) + 1.679171/x0) + 2.1797369)
12,16,5.8207746,(4.9953017 / ((x1 * 3.4950488) - square(x0))) + (1.89533 - (0.00088962575 / (0.28975287 - x0))),0.14151755632820717,1.89533 + 4.9953017/(-x0**2 + x1*3.4950488) - 0.00088962575/(0.28975287 - x0),PySRFunction(X=>1.89533 + 4.9953017/(-x0**2 + x1*3.4950488) - 0.00088962575/(0.28975287 - x0))
13,17,4.972762,(2.038538 - (0.00089368096 / (0.28975287 - x0))) + (x0 / ((1.7762164 / x0) - (x0 - x1))),0.15745792551899473,x0/(-(x0 - x1) + 1.7762164/x0) + 2.038538 - 0.00089368096/(0.28975287 - x0),PySRFunction(X=>x0/(-(x0 - x1) + 1.7762164/x0) + 2.038538 - 0.00089368096/(0.28975287 - x0))
14,19,4.0382586,((x0 * 0.60347813) / ((1.688234 / x0) - (x0 - x1))) + (2.077969 - (0.0008896223 / (0.28975287 - x0))),0.10408093035348681,x0*0.60347813/(-(x0 - x1) + 1.688234/x0) + 2.077969 - 0.0008896223/(0.28975287 - x0),PySRFunction(X=>x0*0.60347813/(-(x0 - x1) + 1.688234/x0) + 2.077969 - 0.0008896223/(0.28975287 - x0))
15,20,3.645076,(2.1494436 - (0.00088490226 / (0.28975287 - x0))) + ((cube(x0) * 0.08633158) / ((1.6628463 / x0) - (x0 - x1))),0.10243634372146153,x0**3*0.08633158/(-(x0 - x1) + 1.6628463/x0) + 2.1494436 - 0.00088490226/(0.28975287 - x0),PySRFunction(X=>x0**3*0.08633158/(-(x0 - x1) + 1.6628463/x0) + 2.1494436 - 0.00088490226/(0.28975287 - x0))
