,complexity,loss,equation,score,sympy_format,lambda_format
0,1,15.556882,2.7713044,0.0,2.77130440000000,PySRFunction(X=>2.77130440000000)
1,3,11.547388,x0 / 0.1691169,0.1490219244298651,x0/0.1691169,PySRFunction(X=>x0/0.1691169)
2,4,7.8195014,cube(x0 * 2.1789985),0.3898384712728268,10.3459599728302*x0**3,PySRFunction(X=>10.3459599728302*x0**3)
3,5,1.8768871,0.5200514 / (1.0010252 - x0),1.4270061863125743,0.5200514/(1.0010252 - x0),PySRFunction(X=>0.5200514/(1.0010252 - x0))
4,6,1.6100421,1.2368382 / (0.9880514 - cube(x0)),0.15335427889830983,1.2368382/(0.9880514 - x0**3),PySRFunction(X=>1.2368382/(0.9880514 - x0**3))
5,8,1.5564451,0.53197825 / (0.40271804 - square(x0 - 0.3614479)),0.016927944443839243,0.53197825/(0.40271804 - (x0 - 1*0.3614479)**2),PySRFunction(X=>0.53197825/(0.40271804 - (x0 - 1*0.3614479)**2))
6,9,1.5008059,(1.9878213 / x1) + (0.4353603 / (0.9972363 - x0)),0.0364022083363656,0.4353603/(0.9972363 - x0) + 1.9878213/x1,PySRFunction(X=>0.4353603/(0.9972363 - x0) + 1.9878213/x1)
7,10,1.2530726,0.49048325 / ((1.0009472 - x0) * tanh(x0 * x1)),0.1804036153216101,0.49048325/(((1.0009472 - x0)*tanh(x0*x1))),PySRFunction(X=>0.49048325/(((1.0009472 - x0)*tanh(x0*x1))))
8,11,1.0349834,((0.50384915 / x0) / x1) + (0.46825853 / (0.9984552 - x0)),0.1912132272357907,0.46825853/(0.9984552 - x0) + 0.50384915/(x0*x1),PySRFunction(X=>0.46825853/(0.9984552 - x0) + 0.50384915/(x0*x1))
9,12,1.0323424,(0.48235437 / (x1 * x0)) + (0.45817596 / tanh(0.99788284 - x0)),0.0025549929640516977,0.45817596/tanh(0.99788284 - x0) + 0.48235437/((x0*x1)),PySRFunction(X=>0.45817596/tanh(0.99788284 - x0) + 0.48235437/((x0*x1)))
10,13,1.025578,((0.40641224 / x0) / (x1 + -0.26477468)) + (0.4688047 / (0.99845636 - x0)),0.006574038881155847,0.4688047/(0.99845636 - x0) + 0.40641224/(x0*(x1 - 0.26477468)),PySRFunction(X=>0.4688047/(0.99845636 - x0) + 0.40641224/(x0*(x1 - 0.26477468)))
11,14,1.015029,(0.5506544 / tanh(x1 * x0)) + ((0.43557906 / (0.99691695 - x0)) + -0.26283973),0.01033917258199487,-0.26283973 + 0.5506544/tanh(x0*x1) + 0.43557906/(0.99691695 - x0),PySRFunction(X=>-0.26283973 + 0.5506544/tanh(x0*x1) + 0.43557906/(0.99691695 - x0))
12,17,0.9624116,(0.5017957 / (x0 * x1)) + ((0.011254626 / (0.31909704 - x0)) + (0.47082055 / (0.99853086 - x0))),0.01774341490271373,0.47082055/(0.99853086 - x0) + 0.011254626/(0.31909704 - x0) + 0.5017957/((x0*x1)),PySRFunction(X=>0.47082055/(0.99853086 - x0) + 0.011254626/(0.31909704 - x0) + 0.5017957/((x0*x1)))
13,18,0.96081835,(0.45817596 / tanh(0.99788284 - x0)) + ((0.48721626 / (x0 * x1)) + (0.011154788 / (0.31909704 - x0))),0.0016568485369889306,0.45817596/tanh(0.99788284 - x0) + 0.011154788/(0.31909704 - x0) + 0.48721626/((x0*x1)),PySRFunction(X=>0.45817596/tanh(0.99788284 - x0) + 0.011154788/(0.31909704 - x0) + 0.48721626/((x0*x1)))
14,19,0.9516436,((0.47481832 / (0.9987429 - x0)) + (-0.012343241 / (x0 - 0.31834412))) + (0.3959983 / (x0 * (-0.28380927 + x1))),0.009594774301555876,-0.012343241/(x0 - 1*0.31834412) + 0.47481832/(0.9987429 - x0) + 0.3959983/((x0*(x1 - 0.28380927))),PySRFunction(X=>-0.012343241/(x0 - 1*0.31834412) + 0.47481832/(0.9987429 - x0) + 0.3959983/((x0*(x1 - 0.28380927))))
