,complexity,loss,equation,score,sympy_format,lambda_format
0,1,9.639893,2.3249106,0.0,2.32491060000000,PySRFunction(X=>2.32491060000000)
1,4,9.393595,2.308293 / tanh(x1),0.008627311641814572,2.308293/tanh(x1),PySRFunction(X=>2.308293/tanh(x1))
2,5,9.033392,2.1386533 / cube(tanh(x1)),0.03910014038894641,2.1386533/(tanh(x1)**3),PySRFunction(X=>2.1386533/(tanh(x1)**3))
3,6,8.483328,square((x0 / x1) + 1.4430258),0.06282510801687013,(x0/x1 + 1.4430258)**2,PySRFunction(X=>(x0/x1 + 1.4430258)**2)
4,7,6.2855463,(0.0058932933 / (1.341119 - x0)) + 2.1328156,0.2998500661387023,2.1328156 + 0.0058932933/(1.341119 - x0),PySRFunction(X=>2.1328156 + 0.0058932933/(1.341119 - x0))
5,9,5.8233504,((1.3498899 / x1) / (1.660634 - x0)) + 2.020856,0.03818849664692955,2.020856 + 1.3498899/(x1*(1.660634 - x0)),PySRFunction(X=>2.020856 + 1.3498899/(x1*(1.660634 - x0)))
6,10,3.8992426,square(((0.9699095 / x1) / (1.6628299 - x0)) + 1.1760488),0.40109343706483175,(1.1760488 + 0.9699095/(x1*(1.6628299 - x0)))**2,PySRFunction(X=>(1.1760488 + 0.9699095/(x1*(1.6628299 - x0)))**2)
7,11,3.471618,((1.6204706 / cube(x1)) / square(x0 - 1.6595837)) + 1.7989261,0.11616156144348758,1.7989261 + 1.6204706/((x1**3)*((x0 - 1*1.6595837)**2)),PySRFunction(X=>1.7989261 + 1.6204706/((x1**3)*((x0 - 1*1.6595837)**2)))
8,13,3.0002222,(0.007821857 / (1.3412161 - x0)) + ((-0.07886297 / (1.6555107 - x0)) + 2.0122075),0.07296720755583697,2.0122075 - 0.07886297/(1.6555107 - x0) + 0.007821857/(1.3412161 - x0),PySRFunction(X=>2.0122075 - 0.07886297/(1.6555107 - x0) + 0.007821857/(1.3412161 - x0))
9,14,3.0000653,(-0.07870344 / tanh(1.6555113 - x0)) + ((0.007821698 / (1.3412161 - x0)) + 2.0405881),5.22974940902872e-05,2.0405881 - 0.07870344/tanh(1.6555113 - x0) + 0.007821698/(1.3412161 - x0),PySRFunction(X=>2.0405881 - 0.07870344/tanh(1.6555113 - x0) + 0.007821698/(1.3412161 - x0))
10,15,2.9789035,(0.41668248 / ((x1 - x0) + 0.3629214)) + ((-0.07886297 / (1.6555187 - x0)) + 1.9306226),0.0070787753120298376,1.9306226 + 0.41668248/(-x0 + x1 + 0.3629214) - 0.07886297/(1.6555187 - x0),PySRFunction(X=>1.9306226 + 0.41668248/(-x0 + x1 + 0.3629214) - 0.07886297/(1.6555187 - x0))
11,16,2.8973377,(tanh(-0.13118835 / x0) / (1.6555108 - x0)) + ((0.007868488 / (1.3412166 - x0)) + 2.0055482),0.02776299892792238,2.0055482 + tanh(-0.13118835/x0)/(1.6555108 - x0) + 0.007868488/(1.3412166 - x0),PySRFunction(X=>2.0055482 + tanh(-0.13118835/x0)/(1.6555108 - x0) + 0.007868488/(1.3412166 - x0))
12,17,2.7797577,((x0 / (x0 + 0.022229245)) + 0.71744806) + ((1.6331117 / cube(x1)) / square(1.6595837 - x0)),0.04142851522727225,x0/(x0 + 0.022229245) + 0.71744806 + 1.6331117/((x1**3)*((1.6595837 - x0)**2)),PySRFunction(X=>x0/(x0 + 0.022229245) + 0.71744806 + 1.6331117/((x1**3)*((1.6595837 - x0)**2)))
13,18,2.743353,(0.9058783 + (tanh(x0) / (x0 + 0.02217415))) + ((1.6577224 / cube(x1)) / square(1.6595837 - x0)),0.01318287074119999,0.9058783 + tanh(x0)/(x0 + 0.02217415) + 1.6577224/((x1**3)*((1.6595837 - x0)**2)),PySRFunction(X=>0.9058783 + tanh(x0)/(x0 + 0.02217415) + 1.6577224/((x1**3)*((1.6595837 - x0)**2)))
14,19,2.3387835,((x0 / (x0 + 0.022173673)) + 0.93588614) + ((0.007874924 / (1.3412163 - x0)) + (-0.07902708 / (1.6555187 - x0))),0.15954997249491779,x0/(x0 + 0.022173673) + 0.93588614 - 0.07902708/(1.6555187 - x0) + 0.007874924/(1.3412163 - x0),PySRFunction(X=>x0/(x0 + 0.022173673) + 0.93588614 - 0.07902708/(1.6555187 - x0) + 0.007874924/(1.3412163 - x0))
