,complexity,loss,equation,score,sympy_format,lambda_format
0,1,13.819091,2.8374739,0.0,2.83747390000000,PySRFunction(X=>2.83747390000000)
1,3,11.012918,x0 / 0.17773317,0.11349104726346071,x0/0.17773317,PySRFunction(X=>x0/0.17773317)
2,4,7.2045317,cube(x0 * 2.1821196),0.42435871660021857,10.3904809529279*x0**3,PySRFunction(X=>10.3904809529279*x0**3)
3,5,1.6719235,-0.5829317 / (x0 - 1.0042262),1.4607354707816664,-0.5829317/(x0 - 1*1.0042262),PySRFunction(X=>-0.5829317/(x0 - 1*1.0042262))
4,6,1.2924325,1.3655177 / (0.99418753 - cube(x0)),0.2574486583619317,1.3655177/(0.99418753 - x0**3),PySRFunction(X=>1.3655177/(0.99418753 - x0**3))
5,8,0.5764812,-0.4819014 / (x0 - tanh(x0 / 0.27866027)),0.4036693260255933,-0.4819014/(x0 - tanh(x0/0.27866027)),PySRFunction(X=>-0.4819014/(x0 - tanh(x0/0.27866027)))
6,9,0.5483278,-0.98937356 / (square(x0) - tanh(x0 / 0.1935519)),0.05006944530124851,-0.98937356/(x0**2 - tanh(x0/0.1935519)),PySRFunction(X=>-0.98937356/(x0**2 - tanh(x0/0.1935519)))
7,10,0.16420656,(-0.4924506 / (x0 - 1.0011512)) / tanh(x0 * x1),1.205748135795811,-0.4924506/((x0 - 1*1.0011512)*tanh(x0*x1)),PySRFunction(X=>-0.4924506/((x0 - 1*1.0011512)*tanh(x0*x1)))
8,11,0.00011706712,(-0.49989808 / (x0 - 0.999934)) + ((0.5009063 / x1) / x0),7.2461329809586505,-0.49989808/(x0 - 1*0.999934) + 0.5009063/(x0*x1),PySRFunction(X=>-0.49989808/(x0 - 1*0.999934) + 0.5009063/(x0*x1))
9,13,0.000105879,(0.4993971 / (x1 * (x0 - 0.00017451029))) + (-0.49994445 / (x0 - 0.99993765)),0.050225256431368985,-0.49994445/(x0 - 1*0.99993765) + 0.4993971/((x1*(x0 - 1*0.00017451029))),PySRFunction(X=>-0.49994445/(x0 - 1*0.99993765) + 0.4993971/((x1*(x0 - 1*0.00017451029))))
10,15,0.00010223724,(-0.499898 / (x0 - 0.9999331)) + (0.49927458 / ((x1 * x0) + (-1.0056283e-5 / x0))),0.017500468850146667,0.49927458/(x0*x1 - 1.0056283e-5/x0) - 0.499898/(x0 - 1*0.9999331),PySRFunction(X=>0.49927458/(x0*x1 - 1.0056283e-5/x0) - 0.499898/(x0 - 1*0.9999331))
11,16,0.00010118791,(8.7285247e-7 / cube(x0)) + ((0.49939945 / (x0 * x1)) + (-0.499898 / (x0 - 0.9999331))),0.010316711646156523,-0.499898/(x0 - 1*0.9999331) + 0.49939945/((x0*x1)) + 8.7285247e-7/(x0**3),PySRFunction(X=>-0.499898/(x0 - 1*0.9999331) + 0.49939945/((x0*x1)) + 8.7285247e-7/(x0**3))
12,17,4.91354e-05,(0.5007062 / (x0 * x1)) - ((0.5012086 / (x0 - 1.0001531)) + (-2.1765298e-5 / (x0 + -0.9747407))),0.7223995306957994,-(0.5012086/(x0 - 1*1.0001531) - 2.1765298e-5/(x0 - 0.9747407)) + 0.5007062/((x0*x1)),PySRFunction(X=>-(0.5012086/(x0 - 1*1.0001531) - 2.1765298e-5/(x0 - 0.9747407)) + 0.5007062/((x0*x1)))
13,18,4.91203e-05,((0.5007062 / (x0 * x1)) - (0.5012086 / (x0 - 1.0001531))) - (-2.1765298e-5 / tanh(x0 + -0.9747407)),0.00030736130563165066,-(-1)*2.1765298e-5/tanh(x0 - 0.9747407) - 0.5012086/(x0 - 1*1.0001531) + 0.5007062/((x0*x1)),PySRFunction(X=>-(-1)*2.1765298e-5/tanh(x0 - 0.9747407) - 0.5012086/(x0 - 1*1.0001531) + 0.5007062/((x0*x1)))
14,19,4.0217303e-05,((0.50131154 / (x1 * x0)) - (0.5021682 / (x0 - 1.000209))) - ((-2.564331e-5 / (x0 + -0.97472787)) + 0.005426469),0.1999750654069036,-(0.005426469 - 2.564331e-5/(x0 - 0.97472787)) - 0.5021682/(x0 - 1*1.000209) + 0.50131154/((x0*x1)),PySRFunction(X=>-(0.005426469 - 2.564331e-5/(x0 - 0.97472787)) - 0.5021682/(x0 - 1*1.000209) + 0.50131154/((x0*x1)))
