,complexity,loss,equation,score,sympy_format,lambda_format
0,1,9.649254,2.4322827,0.0,2.43228270000000,PySRFunction(X=>2.43228270000000)
1,4,9.614998,2.3562891 / tanh(x1),0.0011854785435907141,2.3562891/tanh(x1),PySRFunction(X=>2.3562891/tanh(x1))
2,5,9.400833,(x0 / x1) + 2.3194218,0.022525868661422508,x0/x1 + 2.3194218,PySRFunction(X=>x0/x1 + 2.3194218)
3,6,9.015465,18.06833 / (14.983098 - cube(x0)),0.04185686634710115,18.06833/(14.983098 - x0**3),PySRFunction(X=>18.06833/(14.983098 - x0**3))
4,7,6.4260707,(-0.018141128 / (2.405255 - x0)) + 2.2692525,0.33857817321208494,2.2692525 - 0.018141128/(2.405255 - x0),PySRFunction(X=>2.2692525 - 0.018141128/(2.405255 - x0))
5,9,6.271816,((-0.12779115 / x0) / (2.403318 - x0)) + 2.256317,0.012148658464355,2.256317 - 0.12779115/(x0*(2.403318 - x0)),PySRFunction(X=>2.256317 - 0.12779115/(x0*(2.403318 - x0)))
6,10,6.0902753,square((-0.13632587 / x0) / (x0 - 2.4195504)) + 2.105777,0.029372659928487928,2.105777 + 0.0185847428312569/(x0**2*(x0 - 1*2.4195504)**2),PySRFunction(X=>2.105777 + 0.0185847428312569/(x0**2*(x0 - 1*2.4195504)**2))
7,11,3.215759,(-0.021101903 / ((x0 + -1.2592174) * (2.4052763 - x0))) + 2.1957312,0.6386298752567978,2.1957312 - 0.021101903*1/((2.4052763 - x0)*(x0 - 1.2592174)),PySRFunction(X=>2.1957312 - 0.021101903*1/((2.4052763 - x0)*(x0 - 1.2592174)))
8,14,3.213115,((-0.042728584 / (x0 + -1.2602947)) / (2.40418 - x0)) + (3.1079426 - tanh(x1)),0.00027417970332706346,-tanh(x1) + 3.1079426 - 0.042728584/((2.40418 - x0)*(x0 - 1.2602947)),PySRFunction(X=>-tanh(x1) + 3.1079426 - 0.042728584/((2.40418 - x0)*(x0 - 1.2602947)))
9,15,3.0189903,(2.0684779 - (0.07218636 / x0)) + (-0.042922534 / ((x0 + -1.2602947) * (2.40418 - x0))),0.062318433852707175,2.0684779 - 0.042922534*1/((2.40418 - x0)*(x0 - 1.2602947)) - 0.07218636/x0,PySRFunction(X=>2.0684779 - 0.042922534*1/((2.40418 - x0)*(x0 - 1.2602947)) - 0.07218636/x0)
10,16,2.7241333,(-0.042896196 / ((2.40418 - x0) * (x0 + -1.2602947))) + ((-0.00010287319 / cube(x0)) + 2.0442731),0.10277211525600569,2.0442731 - 0.042896196*1/((2.40418 - x0)*(x0 - 1.2602947)) - 0.00010287319/x0**3,PySRFunction(X=>2.0442731 - 0.042896196*1/((2.40418 - x0)*(x0 - 1.2602947)) - 0.00010287319/x0**3)
11,17,2.5500789,(-0.042817466 / ((x0 + -1.2602947) * (2.40418 - x0))) + ((-0.04407556 / (x0 + 0.5767193)) + 2.1046948),0.0660260226109655,2.1046948 - 0.04407556/(x0 + 0.5767193) - 0.042817466*1/((2.40418 - x0)*(x0 - 1.2602947)),PySRFunction(X=>2.1046948 - 0.04407556/(x0 + 0.5767193) - 0.042817466*1/((2.40418 - x0)*(x0 - 1.2602947)))
12,20,2.527197,((-0.042754617 / (x0 + -1.2602947)) / (2.40418 - x0)) + ((2.0357904 / tanh(x1)) + (-0.044612616 / (x0 + 0.5767194))),0.0030045054825412077,2.0357904/tanh(x1) - 0.044612616/(x0 + 0.5767194) - 0.042754617/((2.40418 - x0)*(x0 - 1.2602947)),PySRFunction(X=>2.0357904/tanh(x1) - 0.044612616/(x0 + 0.5767194) - 0.042754617/((2.40418 - x0)*(x0 - 1.2602947)))
