,complexity,loss,equation,score,sympy_format,lambda_format
0,1,17.462618,2.9043005,0.0,2.90430050000000,PySRFunction(X=>2.90430050000000)
1,3,13.627083,x0 * 6.0196705,0.12400163614960809,x0*6.0196705,PySRFunction(X=>x0*6.0196705)
2,4,9.2504635,cube(x0 / 0.45266595),0.3873855512211116,10.7811854636172*x0**3,PySRFunction(X=>10.7811854636172*x0**3)
3,5,3.3183215,-0.6498287 / (x0 - 1.0116421),1.0252145755825934,-0.6498287/(x0 - 1*1.0116421),PySRFunction(X=>-0.6498287/(x0 - 1*1.0116421))
4,6,3.1594439,-1.1598427 / (square(x0) + -1.016521),0.04906305169479194,-1.1598427/(x0**2 - 1.016521),PySRFunction(X=>-1.1598427/(x0**2 - 1.016521))
5,7,3.0607688,-0.9018364 / (tanh(cube(x0)) + -0.7796735),0.031729904861275686,-0.9018364/(tanh(x0**3) - 0.7796735),PySRFunction(X=>-0.9018364/(tanh(x0**3) - 0.7796735))
6,8,2.178502,(0.13094594 / x0) / square(1.0610533 - x0),0.340028641600586,0.13094594/(x0*((1.0610533 - x0)**2)),PySRFunction(X=>0.13094594/(x0*((1.0610533 - x0)**2)))
7,9,1.3265179,-0.62683874 / (x0 + ((0.010450445 / x0) - 1.0210913)),0.4960800959756561,-0.62683874/(x0 - 1*1.0210913 + 0.010450445/x0),PySRFunction(X=>-0.62683874/(x0 - 1*1.0210913 + 0.010450445/x0))
8,10,1.2903203,-0.62380826 / tanh((x0 - 1.0210913) + (0.01045045 / x0)),0.027666906534941374,-0.62380826/tanh(x0 - 1*1.0210913 + 0.01045045/x0),PySRFunction(X=>-0.62380826/tanh(x0 - 1*1.0210913 + 0.01045045/x0))
9,11,0.91691935,(-0.6152705 / (x0 - 1.009897)) + (0.2271885 / (x0 * x1)),0.3416262425571371,-0.6152705/(x0 - 1*1.009897) + 0.2271885/((x0*x1)),PySRFunction(X=>-0.6152705/(x0 - 1*1.009897) + 0.2271885/((x0*x1)))
10,12,0.90612066,(-0.59938985 / tanh(x0 - 1.0090597)) + ((0.223656 / x1) / x0),0.011847042568811915,-0.59938985/tanh(x0 - 1*1.0090597) + 0.223656/(x0*x1),PySRFunction(X=>-0.59938985/tanh(x0 - 1*1.0090597) + 0.223656/(x0*x1))
11,13,0.7537368,(0.51356775 / (0.01505392 + (x0 * x1))) + (-0.5888601 / (x0 - 1.0086435)),0.1841292405331765,0.51356775/(x0*x1 + 0.01505392) - 0.5888601/(x0 - 1*1.0086435),PySRFunction(X=>0.51356775/(x0*x1 + 0.01505392) - 0.5888601/(x0 - 1*1.0086435))
12,14,0.69497,(0.48180237 / (x0 - (x1 * -0.014076548))) + square(-0.36753365 / (x0 - 1.0621997)),0.08117455628472917,0.48180237/(x0 - (-0.014076548)*x1) + 0.135080983882322/(x0 - 1*1.0621997)**2,PySRFunction(X=>0.48180237/(x0 - (-0.014076548)*x1) + 0.135080983882322/(x0 - 1*1.0621997)**2)
13,15,0.6787584,((-0.7348706 / (x0 + -1.0142931)) - x0) + (0.52925545 / ((x1 * x0) + 0.016010746)),0.0236034323033359,-x0 + 0.52925545/(x0*x1 + 0.016010746) - 0.7348706/(x0 - 1.0142931),PySRFunction(X=>-x0 + 0.52925545/(x0*x1 + 0.016010746) - 0.7348706/(x0 - 1.0142931))
14,16,0.5871847,((0.42608967 - tanh(x1)) / (x0 + -1.0061171)) + (0.57805306 / ((x1 * x0) + 0.01791813)),0.14492582575963925,(0.42608967 - tanh(x1))/(x0 - 1.0061171) + 0.57805306/(x0*x1 + 0.01791813),PySRFunction(X=>(0.42608967 - tanh(x1))/(x0 - 1.0061171) + 0.57805306/(x0*x1 + 0.01791813))
15,17,0.5528692,(0.638662 / ((x0 + 0.020937113) * x1)) + (((0.20759118 / x1) - 0.59631026) / (x0 + -1.006308)),0.06021797558629975,(-1*0.59631026 + 0.20759118/x1)/(x0 - 1.006308) + 0.638662/((x1*(x0 + 0.020937113))),PySRFunction(X=>(-1*0.59631026 + 0.20759118/x1)/(x0 - 1.006308) + 0.638662/((x1*(x0 + 0.020937113))))
16,18,0.5498988,(tanh(0.69129956 / x1) / (0.019100746 + x0)) + (((0.20662074 / x1) - 0.5949659) / (x0 + -1.0062733)),0.005387184219795853,(-1*0.5949659 + 0.20662074/x1)/(x0 - 1.0062733) + tanh(0.69129956/x1)/(x0 + 0.019100746),PySRFunction(X=>(-1*0.5949659 + 0.20662074/x1)/(x0 - 1.0062733) + tanh(0.69129956/x1)/(x0 + 0.019100746))
17,19,0.5135177,(((0.695898 / x1) / (0.024449183 + x0)) - x0) + (((0.22255975 / x1) - 0.74382377) / (x0 + -1.012061)),0.06844976319374042,-x0 + (-1*0.74382377 + 0.22255975/x1)/(x0 - 1.012061) + 0.695898/(x1*(x0 + 0.024449183)),PySRFunction(X=>-x0 + (-1*0.74382377 + 0.22255975/x1)/(x0 - 1.012061) + 0.695898/(x1*(x0 + 0.024449183)))
