,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.09405276,1.3573494,0.0,1.35734940000000,PySRFunction(X=>1.35734940000000)
1,3,0.07530876,x0 + 0.83237696,0.11112971935405233,x0 + 0.83237696,PySRFunction(X=>x0 + 0.83237696)
2,4,0.054948688,1.3287874 / tanh(x1),0.3151966583873997,1.3287874/tanh(x1),PySRFunction(X=>1.3287874/tanh(x1))
3,5,0.012196791,cube(1.0723821 / tanh(x1)),1.5052269199603159,1.23324302721231/tanh(x1)**3,PySRFunction(X=>1.23324302721231/tanh(x1)**3)
4,6,0.010888487,(1.7387283 / cube(x1)) + 1.1993695,0.11346689186317059,1.1993695 + 1.7387283/(x1**3),PySRFunction(X=>1.1993695 + 1.7387283/(x1**3))
5,7,0.0030178854,x0 + (0.6007252 - (-0.967424 / x1)),1.2831496050322662,x0 + 0.6007252 - (-1)*0.967424/x1,PySRFunction(X=>x0 + 0.6007252 - (-1)*0.967424/x1)
6,8,0.0009526016,tanh(x0 - (-1.0247585 / x1)) * 2.2101722,1.1531148984607968,tanh(x0 - (-1)*1.0247585/x1)*2.2101722,PySRFunction(X=>tanh(x0 - (-1)*1.0247585/x1)*2.2101722)
7,9,0.0005519119,(x0 - ((-0.27809063 / x1) / x0)) * 2.0444143,0.545808335888885,(x0 - (-1)*0.27809063/(x0*x1))*2.0444143,PySRFunction(X=>(x0 - (-1)*0.27809063/(x0*x1))*2.0444143)
8,10,1.758211e-05,(((0.21082206 / x1) + -0.07625824) / cube(x0)) - -1.5963627,3.446506524282148,-1*(-1.5963627) + (-0.07625824 + 0.21082206/x1)/(x0**3),PySRFunction(X=>-1*(-1.5963627) + (-0.07625824 + 0.21082206/x1)/(x0**3))
9,11,1.70533e-05,(((0.20815082 / x1) + -0.075402334) / tanh(cube(x0))) - -1.5957552,0.03053817441945505,(-0.075402334 + 0.20815082/x1)/tanh(x0**3) - 1*(-1.5957552),PySRFunction(X=>(-0.075402334 + 0.20815082/x1)/tanh(x0**3) - 1*(-1.5957552))
10,12,1.8028637e-06,((cube(x0) + (0.07150208 / x0)) - (-0.21165296 / x1)) * 3.7381892,2.2469673882534167,(x0**3 - (-1)*0.21165296/x1 + 0.07150208/x0)*3.7381892,PySRFunction(X=>(x0**3 - (-1)*0.21165296/x1 + 0.07150208/x0)*3.7381892)
11,13,1.8573631e-07,(0.8117207 / x1) + (((x0 * 4.863835) - (-0.71573776 / x0)) + -2.860047),2.2728036444467747,x0*4.863835 - 2.860047 + 0.8117207/x1 - (-1)*0.71573776/x0,PySRFunction(X=>x0*4.863835 - 2.860047 + 0.8117207/x1 - (-1)*0.71573776/x0)
12,14,2.2538273e-09,((0.43437132 / square(x0)) - ((-0.8299113 / x1) - (-2.334322 / x0))) + 3.934137,4.411698186331712,-(-0.8299113/x1 - (-1)*2.334322/x0) + 3.934137 + 0.43437132/(x0**2),PySRFunction(X=>-(-0.8299113/x1 - (-1)*2.334322/x0) + 3.934137 + 0.43437132/(x0**2))
13,15,6.945413e-11,(((x0 * 2.5121756) - (-0.82780904 / x1)) - 0.25795394) + (9.543504e-6 / cube(cube(x0))),3.479718537646053,x0*2.5121756 - 1*0.25795394 - (-1)*0.82780904/x1 + 9.543504e-6/(x0**9),PySRFunction(X=>x0*2.5121756 - 1*0.25795394 - (-1)*0.82780904/x1 + 9.543504e-6/(x0**9))
14,16,1.1937117e-13,((x0 * 2.242163) - (-0.82813257 / x1)) + ((-0.04934857 - (-0.017295059 / x0)) / cube(x0)),6.366184099140439,x0*2.242163 - (-1)*0.82813257/x1 + (-0.04934857 - (-1)*0.017295059/x0)/(x0**3),PySRFunction(X=>x0*2.242163 - (-1)*0.82813257/x1 + (-0.04934857 - (-1)*0.017295059/x0)/(x0**3))
15,18,2.842171e-15,((x0 * 1.2913522) + 1.622261) + ((0.045501 / cube(x0)) - ((-0.8281062 / x1) - (-0.81446517 / x0))),1.868834758878294,x0*1.2913522 - (-0.8281062/x1 - (-1)*0.81446517/x0) + 1.622261 + 0.045501/(x0**3),PySRFunction(X=>x0*1.2913522 - (-0.8281062/x1 - (-1)*0.81446517/x0) + 1.622261 + 0.045501/(x0**3))
