,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.9787863,1.6725858,0.0,1.67258580000000,PySRFunction(X=>1.67258580000000)
1,3,0.81721145,x0 + 1.209174,0.09020773031830331,x0 + 1.209174,PySRFunction(X=>x0 + 1.209174)
2,4,0.75077164,square(x0 + 0.78902286),0.0847963431464182,(x0 + 0.78902286)**2,PySRFunction(X=>(x0 + 0.78902286)**2)
3,5,0.54283714,square(cube(x0) + 1.0928969),0.3242921823449841,(x0**3 + 1.0928969)**2,PySRFunction(X=>(x0**3 + 1.0928969)**2)
4,6,0.4632063,cube(cube(square(x0)) + 1.0997632),0.15863682140930027,(x0**6 + 1.0997632)**3,PySRFunction(X=>(x0**6 + 1.0997632)**3)
5,7,0.4518456,1.3038925 - (cube(cube(x0)) * -9.323898),0.02483199864683577,1.3038925 - (-9.323898)*x0**9,PySRFunction(X=>1.3038925 - (-9.323898)*x0**9)
6,8,0.37421018,x0 / ((x0 - cube(x0)) + -0.016455509),0.18852291038241067,x0/(-x0**3 + x0 - 0.016455509),PySRFunction(X=>x0/(-x0**3 + x0 - 0.016455509))
7,9,0.17420891,-0.73166436 / (square(x0) - tanh(x0 * x1)),0.7645624069573069,-0.73166436/(x0**2 - tanh(x0*x1)),PySRFunction(X=>-0.73166436/(x0**2 - tanh(x0*x1)))
8,10,0.012219085,(-0.5634226 / tanh(x0 * x1)) / (x0 - 1.0163047),2.6572561375264097,-0.5634226/((x0 - 1*1.0163047)*tanh(x0*x1)),PySRFunction(X=>-0.5634226/((x0 - 1*1.0163047)*tanh(x0*x1)))
9,11,0.00014920131,(-0.50164753 / (x0 - 1.000688)) - ((-0.50099725 / x0) / x1),4.4054578847797625,-0.50164753/(x0 - 1*1.000688) - (-1)*0.50099725/(x0*x1),PySRFunction(X=>-0.50164753/(x0 - 1*1.000688) - (-1)*0.50099725/(x0*x1))
10,13,0.0001480426,(-0.50209594 / (x0 - 1.000815)) - (-0.50220543 / (x0 * (x1 - -0.0093879765))),0.0038981988536915375,-0.50209594/(x0 - 1*1.000815) - (-1)*0.50220543/(x0*(x1 - 1*(-0.0093879765))),PySRFunction(X=>-0.50209594/(x0 - 1*1.000815) - (-1)*0.50220543/(x0*(x1 - 1*(-0.0093879765))))
11,15,0.00014475701,((-0.49424264 / (x0 - 0.9995681)) - (-0.5017984 / (x0 * x1))) - (x0 * -0.02754027),0.011221763289700417,-(-0.02754027)*x0 - 0.49424264/(x0 - 1*0.9995681) - (-1)*0.5017984/(x0*x1),PySRFunction(X=>-(-0.02754027)*x0 - 0.49424264/(x0 - 1*0.9995681) - (-1)*0.5017984/(x0*x1))
12,16,0.00014199932,(-0.49203476 / (x0 - 0.99907446)) + ((tanh(x0) * 0.03883091) - ((-0.501949 / x0) / x1)),0.019234274747788768,tanh(x0)*0.03883091 - 0.49203476/(x0 - 1*0.99907446) - (-1)*0.501949/(x0*x1),PySRFunction(X=>tanh(x0)*0.03883091 - 0.49203476/(x0 - 1*0.99907446) - (-1)*0.501949/(x0*x1))
13,17,0.00013544479,cube(x0 - square(x0)) + ((-0.49482268 / (x0 - 0.9988214)) - ((-0.50152737 / x1) / x0)),0.047258165444068724,(-x0**2 + x0)**3 - 0.49482268/(x0 - 1*0.9988214) - (-1)*0.50152737/(x0*x1),PySRFunction(X=>(-x0**2 + x0)**3 - 0.49482268/(x0 - 1*0.9988214) - (-1)*0.50152737/(x0*x1))
14,18,0.0001344791,((-0.49717927 / (x0 - 0.99941987)) - (-0.5012335 / (x0 * x1))) - cube((x0 - 0.9409878) * x0),0.007155306780339257,-x0**3*(x0 - 1*0.9409878)**3 - 0.49717927/(x0 - 1*0.99941987) - (-1)*0.5012335/(x0*x1),PySRFunction(X=>-x0**3*(x0 - 1*0.9409878)**3 - 0.49717927/(x0 - 1*0.99941987) - (-1)*0.5012335/(x0*x1))
15,19,0.00013277908,((-0.49727988 / (x0 - 0.99941987)) - ((-0.50126415 / x0) / x1)) + cube((x0 * 0.7014849) - cube(x0)),0.012722102120313411,(-x0**3 + x0*0.7014849)**3 - 0.49727988/(x0 - 1*0.99941987) - (-1)*0.50126415/(x0*x1),PySRFunction(X=>(-x0**3 + x0*0.7014849)**3 - 0.49727988/(x0 - 1*0.99941987) - (-1)*0.50126415/(x0*x1))
16,20,0.00012947325,((tanh(x1) + (x0 + -0.7662915)) * 0.05610299) + ((-0.4794312 / (x0 - 0.9968365)) - ((-0.50177914 / x0) / x1)),0.02521239841687109,(x0 + tanh(x1) - 0.7662915)*0.05610299 - 0.4794312/(x0 - 1*0.9968365) - (-1)*0.50177914/(x0*x1),PySRFunction(X=>(x0 + tanh(x1) - 0.7662915)*0.05610299 - 0.4794312/(x0 - 1*0.9968365) - (-1)*0.50177914/(x0*x1))
