,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4.9974127,2.718867,0.0,2.71886700000000,PySRFunction(X=>2.71886700000000)
1,3,4.5797844,x0 - -2.272872,0.04363419786160579,x0 - 1*(-2.272872),PySRFunction(X=>x0 - 1*(-2.272872))
2,4,4.1300955,square(x0 + 1.162725),0.10335139258997861,(x0 + 1.162725)**2,PySRFunction(X=>(x0 + 1.162725)**2)
3,5,2.530357,0.7908089 / (1.034936 - x0),0.4899401306881009,0.7908089/(1.034936 - x0),PySRFunction(X=>0.7908089/(1.034936 - x0))
4,6,1.7194935,-1.5802532 / (cube(x0) + -1.0182787),0.38633062878979446,-1.5802532/(x0**3 - 1.0182787),PySRFunction(X=>-1.5802532/(x0**3 - 1.0182787))
5,7,1.4431384,1.4598336 / (tanh(x1) - cube(x0)),0.17520958422593444,1.4598336/(-x0**3 + tanh(x1)),PySRFunction(X=>1.4598336/(-x0**3 + tanh(x1)))
6,8,0.8946873,1.4265763 / (cube(tanh(x1)) - cube(x0)),0.4781011937199181,1.4265763/(-x0**3 + tanh(x1)**3),PySRFunction(X=>1.4265763/(-x0**3 + tanh(x1)**3))
7,9,0.7511129,(3.4826553 / x1) + (0.46070653 / (0.9990793 - x0)),0.17491829839591083,0.46070653/(0.9990793 - x0) + 3.4826553/x1,PySRFunction(X=>0.46070653/(0.9990793 - x0) + 3.4826553/x1)
8,10,0.018209133,(0.51684374 / (1.0011823 - x0)) / tanh(x0 * x1),3.7196326919513276,0.51684374/((1.0011823 - x0)*tanh(x0*x1)),PySRFunction(X=>0.51684374/((1.0011823 - x0)*tanh(x0*x1)))
9,11,4.7516974e-06,(0.50034624 / (x1 * x0)) + (0.49982977 / (0.9999037 - x0)),8.251176658803962,0.49982977/(0.9999037 - x0) + 0.50034624/((x0*x1)),PySRFunction(X=>0.49982977/(0.9999037 - x0) + 0.50034624/((x0*x1)))
10,13,7.179256e-07,((0.5017477 / x0) / (x1 + 0.0037781543)) + (0.49982977 / (0.9999037 - x0)),0.9449456190272401,0.49982977/(0.9999037 - x0) + 0.5017477/(x0*(x1 + 0.0037781543)),PySRFunction(X=>0.49982977/(0.9999037 - x0) + 0.5017477/(x0*(x1 + 0.0037781543)))
11,15,6.2243765e-07,((0.4999088 / (0.99991024 - x0)) + ((0.5017486 / x0) / (x1 - -0.0036900148))) + -0.00055998884,0.07136123991469162,-0.00055998884 + 0.4999088/(0.99991024 - x0) + 0.5017486/(x0*(x1 - 1*(-0.0036900148))),PySRFunction(X=>-0.00055998884 + 0.4999088/(0.99991024 - x0) + 0.5017486/(x0*(x1 - 1*(-0.0036900148))))
12,17,6.166601e-07,(x0 * -0.0019280157) + (((0.5017477 / x0) / (x1 + 0.0037781543)) + (0.5000298 / (0.99991226 - x0))),0.004662740990482674,x0*(-0.0019280157) + 0.5000298/(0.99991226 - x0) + 0.5017477/(x0*(x1 + 0.0037781543)),PySRFunction(X=>x0*(-0.0019280157) + 0.5000298/(0.99991226 - x0) + 0.5017477/(x0*(x1 + 0.0037781543)))
13,19,5.944933e-07,(((-0.24272913 - x0) * 0.0014001594) + ((0.5017481 / x0) / (x1 - -0.0036900148))) + (0.5000299 / (0.99991304 - x0)),0.018304267303176802,(-x0 - 0.24272913)*0.0014001594 + 0.5000299/(0.99991304 - x0) + 0.5017481/(x0*(x1 - 1*(-0.0036900148))),PySRFunction(X=>(-x0 - 0.24272913)*0.0014001594 + 0.5000299/(0.99991304 - x0) + 0.5017481/(x0*(x1 - 1*(-0.0036900148))))
14,20,5.2593583e-07,((0.5000375 / (0.99991024 - x0)) + ((0.5017486 / x0) / (x1 - -0.0036900148))) + ((-0.26400498 - cube(x0)) * 0.0021463989),0.12253023699471148,(-x0**3 - 0.26400498)*0.0021463989 + 0.5000375/(0.99991024 - x0) + 0.5017486/(x0*(x1 - 1*(-0.0036900148))),PySRFunction(X=>(-x0**3 - 0.26400498)*0.0021463989 + 0.5000375/(0.99991024 - x0) + 0.5017486/(x0*(x1 - 1*(-0.0036900148))))
