,complexity,loss,equation,score,sympy_format,lambda_format
0,1,10.178824,2.8072097,0.0,2.80720970000000,PySRFunction(X=>2.80720970000000)
1,3,6.4000473,x0 / 0.18165122,0.23200205142867786,x0/0.18165122,PySRFunction(X=>x0/0.18165122)
2,4,3.5214577,cube(x0 / 0.47885385),0.5974303577588672,9.10732949964875*x0**3,PySRFunction(X=>9.10732949964875*x0**3)
3,5,1.2852051,-0.58580923 / (x0 + -1.0042236),1.0079567066987873,-0.58580923/(x0 - 1.0042236),PySRFunction(X=>-0.58580923/(x0 - 1.0042236))
4,6,1.239279,-0.9853512 / (square(x0) + -0.9933447),0.03638855761016337,-0.9853512/(x0**2 - 0.9933447),PySRFunction(X=>-0.9853512/(x0**2 - 0.9933447))
5,7,1.1125369,square((cube(x0) * 5.359535) + -1.3373673),0.10788685584797753,(x0**3*5.359535 - 1.3373673)**2,PySRFunction(X=>(x0**3*5.359535 - 1.3373673)**2)
6,8,0.88593864,square(0.06575423 / (x0 + -0.92850435)) + 1.2878752,0.2277504889018268,1.2878752 + 0.0043236187628929/(x0 - 0.92850435)**2,PySRFunction(X=>1.2878752 + 0.0043236187628929/(x0 - 0.92850435)**2)
7,11,0.80988634,cube(cube(x0) * 2.4339151) + (0.47985926 - (-5.302988 / x1)),0.02991792543163704,14.4183736231591*x0**9 + 0.47985926 - (-1)*5.302988/x1,PySRFunction(X=>14.4183736231591*x0**9 + 0.47985926 - (-1)*5.302988/x1)
8,12,0.662021,(x1 / (x1 + -1.6036351)) + square(-0.06606211 / (x0 + -0.92809033)),0.20159663934466418,x1/(x1 - 1.6036351) + 0.0043642023776521/(x0 - 0.92809033)**2,PySRFunction(X=>x1/(x1 - 1.6036351) + 0.0043642023776521/(x0 - 0.92809033)**2)
9,13,0.65374047,(1.0331461 - (-11.852538 / square(x1))) + square(0.06593355 / (-0.92804766 + x0)),0.012586839653232755,1.0331461 + 0.0043472330156025/(x0 - 0.92804766)**2 - (-1)*11.852538/(x1**2),PySRFunction(X=>1.0331461 + 0.0043472330156025/(x0 - 0.92804766)**2 - (-1)*11.852538/(x1**2))
10,14,0.6386528,cube(cube(x0) * 2.4899933) + ((13.532479 / square(x1)) + (0.23782769 / x0)),0.02334948010782409,15.4381243783253*x0**9 + 13.532479/(x1**2) + 0.23782769/x0,PySRFunction(X=>15.4381243783253*x0**9 + 13.532479/(x1**2) + 0.23782769/x0)
11,15,0.6319579,(cube(cube(x0)) * 14.85685) + (((x1 * 0.007485652) / x0) - (-6.410158 / x1)),0.01053817972319748,x0**9*14.85685 - (-1)*6.410158/x1 + x1*0.007485652/x0,PySRFunction(X=>x0**9*14.85685 - (-1)*6.410158/x1 + x1*0.007485652/x0)
12,16,0.60816354,(cube(cube(x0)) * 15.0790825) + (((x1 * 0.0014587714) / square(x0)) - (-6.4756856 / x1)),0.038378951943381326,x0**9*15.0790825 - (-1)*6.4756856/x1 + x1*0.0014587714/x0**2,PySRFunction(X=>x0**9*15.0790825 - (-1)*6.4756856/x1 + x1*0.0014587714/x0**2)
13,17,0.5733746,square(0.06545148 / (x0 + -0.92804515)) + ((x0 + (0.19301835 / x0)) - (-12.107598 / square(x1))),0.058904570767246076,x0 + 0.0042838962341904/(x0 - 0.92804515)**2 - (-1)*12.107598/(x1**2) + 0.19301835/x0,PySRFunction(X=>x0 + 0.0042838962341904/(x0 - 0.92804515)**2 - (-1)*12.107598/(x1**2) + 0.19301835/x0)
14,19,0.56770486,square(-0.06471749 / (x0 + -0.92809033)) + (((0.17898355 / x0) + (x0 / 0.8455497)) - (-11.941599 / square(x1))),0.004968792146863949,x0/0.8455497 + 0.0041883535119001/(x0 - 0.92809033)**2 - (-1)*11.941599/(x1**2) + 0.17898355/x0,PySRFunction(X=>x0/0.8455497 + 0.0041883535119001/(x0 - 0.92809033)**2 - (-1)*11.941599/(x1**2) + 0.17898355/x0)
