,complexity,loss,equation,score,sympy_format,lambda_format
0,1,13.090741,2.7958465,0.0,2.79584650000000,PySRFunction(X=>2.79584650000000)
1,3,10.898005,x0 * 5.6774287,0.09166272072841702,x0*5.6774287,PySRFunction(X=>x0*5.6774287)
2,4,8.121005,cube(x0 * 2.1489015),0.2941258299727736,9.92314933315395*x0**3,PySRFunction(X=>9.92314933315395*x0**3)
3,5,3.224306,0.5847685 / (1.0046309 - x0),0.9237361816960291,0.5847685/(1.0046309 - x0),PySRFunction(X=>0.5847685/(1.0046309 - x0))
4,6,2.6644487,-1.3959614 / (cube(x0) - 0.99642926),0.19072056386560157,-1.3959614/(x0**3 - 1*0.99642926),PySRFunction(X=>-1.3959614/(x0**3 - 1*0.99642926))
5,7,2.624985,1.618801 / (0.983699 - square(square(x0))),0.014921987684630654,1.618801/(0.983699 - x0**4),PySRFunction(X=>1.618801/(0.983699 - x0**4))
6,8,1.6372546,-0.49880505 / (tanh(x0 / -0.23666103) + x0),0.47205436704021697,-0.49880505/(x0 + tanh(x0/(-0.23666103))),PySRFunction(X=>-0.49880505/(x0 + tanh(x0/(-0.23666103))))
7,9,1.6079462,(0.13559589 / x0) + (-0.49245116 / (x0 - 0.9996769)),0.018063102215719135,-0.49245116/(x0 - 1*0.9996769) + 0.13559589/x0,PySRFunction(X=>-0.49245116/(x0 - 1*0.9996769) + 0.13559589/x0)
8,10,0.050062347,(-0.5086324 / (x0 - 1.0008085)) / tanh(x1 * x0),3.4694438228236146,-0.5086324/((x0 - 1*1.0008085)*tanh(x0*x1)),PySRFunction(X=>-0.5086324/((x0 - 1*1.0008085)*tanh(x0*x1)))
9,11,0.000110598055,(0.5000679 / (x1 * x0)) + (-0.4999699 / (x0 - 1.0000017)),6.115121944587786,-0.4999699/(x0 - 1*1.0000017) + 0.5000679/((x0*x1)),PySRFunction(X=>-0.4999699/(x0 - 1*1.0000017) + 0.5000679/((x0*x1)))
10,13,0.00010875559,(-0.49986795 / (x0 - 1.0)) + (((0.49981666 / x0) + 0.0049368795) / x1),0.008399716045946054,-0.49986795/(x0 - 1*1.0) + (0.0049368795 + 0.49981666/x0)/x1,PySRFunction(X=>-0.49986795/(x0 - 1*1.0) + (0.0049368795 + 0.49981666/x0)/x1)
11,16,0.00010854186,((-0.49992692 / (x0 - 1.0000017)) + cube(0.19195218 / x1)) + (0.49985164 / (x0 * x1)),0.0006557219728788719,-0.49992692/(x0 - 1*1.0000017) + 0.49985164/((x0*x1)) + 0.00707260080762003/x1**3,PySRFunction(X=>-0.49992692/(x0 - 1*1.0000017) + 0.49985164/((x0*x1)) + 0.00707260080762003/x1**3)
12,17,0.00010799303,((-0.4999699 / (x0 - 1.0000017)) + ((0.49984384 / x1) / x0)) + ((0.006824837 / x1) + -0.0014633784),0.0050692170233761075,-0.0014633784 - 0.4999699/(x0 - 1*1.0000017) + 0.006824837/x1 + 0.49984384/(x0*x1),PySRFunction(X=>-0.0014633784 - 0.4999699/(x0 - 1*1.0000017) + 0.006824837/x1 + 0.49984384/(x0*x1))
13,18,0.000107390144,cube((0.3207385 / x1) + -0.12556188) + ((-0.49998394 / (x0 - 1.0000017)) + (0.49990225 / (x0 * x1))),0.005598279228377849,(-0.12556188 + 0.3207385/x1)**3 - 0.49998394/(x0 - 1*1.0000017) + 0.49990225/((x0*x1)),PySRFunction(X=>(-0.12556188 + 0.3207385/x1)**3 - 0.49998394/(x0 - 1*1.0000017) + 0.49990225/((x0*x1)))
