,complexity,loss,equation,score,sympy_format,lambda_format
0,1,9.823215,2.7745996,0.0,2.77459960000000,PySRFunction(X=>2.77459960000000)
1,3,7.7091565,x0 / 0.19330293,0.12116984182115183,x0/0.19330293,PySRFunction(X=>x0/0.19330293)
2,4,6.0685077,cube(x0 * 2.0499837),0.2392960518072084,8.61491949938399*x0**3,PySRFunction(X=>8.61491949938399*x0**3)
3,5,1.9980905,0.5660224 / (1.0050311 - x0),1.1109207519149442,0.5660224/(1.0050311 - x0),PySRFunction(X=>0.5660224/(1.0050311 - x0))
4,6,1.6025779,-1.3460845 / (cube(x0) + -0.9966448),0.22057845432020923,-1.3460845/(x0**3 - 0.9966448),PySRFunction(X=>-1.3460845/(x0**3 - 0.9966448))
5,7,1.5737282,-1.5742803 / (square(square(x0)) + -0.98444796),0.018166066158872046,-1.5742803/(x0**4 - 0.98444796),PySRFunction(X=>-1.5742803/(x0**4 - 0.98444796))
6,8,1.5084399,-0.5269539 / (square(x0 + -0.40851358) + -0.3484715),0.042371516095023855,-0.5269539/((x0 - 0.40851358)**2 - 0.3484715),PySRFunction(X=>-0.5269539/((x0 - 0.40851358)**2 - 0.3484715))
7,9,1.3523196,(-0.42350134 / (x0 + -0.9969918)) + (2.2140415 / x1),0.10925459770427394,-0.42350134/(x0 - 0.9969918) + 2.2140415/x1,PySRFunction(X=>-0.42350134/(x0 - 0.9969918) + 2.2140415/x1)
8,10,0.9967637,(-0.5016292 / (x0 + -1.001168)) / tanh(x0 * x1),0.30506288836242884,-0.5016292/((x0 - 1.001168)*tanh(x0*x1)),PySRFunction(X=>-0.5016292/((x0 - 1.001168)*tanh(x0*x1)))
9,11,0.97251266,(-0.48815218 / (x0 + -1.0003881)) - (-0.49715248 / (x0 * x1)),0.024630637434458723,-0.48815218/(x0 - 1.0003881) - (-1)*0.49715248/(x0*x1),PySRFunction(X=>-0.48815218/(x0 - 1.0003881) - (-1)*0.49715248/(x0*x1))
10,12,0.9683449,(-0.48215395 / (x0 + -1.0000702)) - ((-0.49399692 / x1) / tanh(x0)),0.004294767933617436,-0.48215395/(x0 - 1.0000702) - (-1)*0.49399692/(x1*tanh(x0)),PySRFunction(X=>-0.48215395/(x0 - 1.0000702) - (-1)*0.49399692/(x1*tanh(x0)))
11,13,0.9489002,(-0.4623928 / (x0 + -0.99898976)) + ((0.57755554 - (-0.4271507 / x0)) / x1),0.020284695719052885,-0.4623928/(x0 - 0.99898976) + (0.57755554 - (-1)*0.4271507/x0)/x1,PySRFunction(X=>-0.4623928/(x0 - 0.99898976) + (0.57755554 - (-1)*0.4271507/x0)/x1)
12,14,0.9439659,(-0.46430567 / (x0 + -0.99908686)) - (tanh(-0.43028668 - x0) / (x0 * x1)),0.005213587138358473,-0.46430567/(x0 - 0.99908686) - tanh(-x0 - 0.43028668)/(x0*x1),PySRFunction(X=>-0.46430567/(x0 - 0.99908686) - tanh(-x0 - 0.43028668)/(x0*x1))
13,15,0.93750113,(-0.47447947 / (x0 + -0.9996064)) - (((-0.3835757 / x0) + (x0 + -1.1462454)) / x1),0.006872079434525011,-0.47447947/(x0 - 0.9996064) - (x0 - 1.1462454 - 0.3835757/x0)/x1,PySRFunction(X=>-0.47447947/(x0 - 0.9996064) - (x0 - 1.1462454 - 0.3835757/x0)/x1)
14,16,0.933697,((-0.46202165 / (x0 + -0.9989665)) * tanh(x1)) + ((0.8522734 - (-0.40756196 / x0)) / x1),0.0040659887159094675,-0.46202165*tanh(x1)/(x0 - 0.9989665) + (0.8522734 - (-1)*0.40756196/x0)/x1,PySRFunction(X=>-0.46202165*tanh(x1)/(x0 - 0.9989665) + (0.8522734 - (-1)*0.40756196/x0)/x1)
15,17,0.92646146,((1.2668457 - (-0.37839347 / x0)) / x1) + (cube(tanh(x1)) * (-0.46128193 / (x0 + -0.99892133))),0.007779527010651223,tanh(x1)**3*(-0.46128193)/(x0 - 0.99892133) + (1.2668457 - (-1)*0.37839347/x0)/x1,PySRFunction(X=>tanh(x1)**3*(-0.46128193)/(x0 - 0.99892133) + (1.2668457 - (-1)*0.37839347/x0)/x1)
16,18,0.9216066,((1.1570525 - (-0.38469166 / x0)) / x1) + (tanh(0.6414025 * x1) * (-0.47362828 / (x0 + -0.99960566))),0.005253996076295055,tanh(0.6414025*x1)*(-0.47362828)/(x0 - 0.99960566) + (1.1570525 - (-1)*0.38469166/x0)/x1,PySRFunction(X=>tanh(0.6414025*x1)*(-0.47362828)/(x0 - 0.99960566) + (1.1570525 - (-1)*0.38469166/x0)/x1)
17,19,0.9120356,(cube(tanh(x1)) * (-0.49154627 / (-1.0005292 + x0))) + (((1.4305453 / x1) - (-0.39419416 / x0)) / x1),0.010439426974115642,tanh(x1)**3*(-0.49154627)/(x0 - 1.0005292) + (1.4305453/x1 - (-1)*0.39419416/x0)/x1,PySRFunction(X=>tanh(x1)**3*(-0.49154627)/(x0 - 1.0005292) + (1.4305453/x1 - (-1)*0.39419416/x0)/x1)
18,20,0.9113856,(tanh(x1 + -0.6007615) * (-0.4919283 / (x0 + -1.000528))) + (((1.5196884 / x1) - (-0.39031145 / x0)) / x1),0.0007129455635728581,tanh(x1 - 0.6007615)*(-0.4919283)/(x0 - 1.000528) + (1.5196884/x1 - (-1)*0.39031145/x0)/x1,PySRFunction(X=>tanh(x1 - 0.6007615)*(-0.4919283)/(x0 - 1.000528) + (1.5196884/x1 - (-1)*0.39031145/x0)/x1)
