,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.9944007,1.7551897,0.0,1.75518970000000,PySRFunction(X=>1.75518970000000)
1,3,0.6293971,x0 * 4.1613407,0.22868893354069783,x0*4.1613407,PySRFunction(X=>x0*4.1613407)
2,5,0.2560032,-49.57945 / (-17.363802 - x1),0.44978621632774773,-49.57945/(-x1 - 17.363802),PySRFunction(X=>-49.57945/(-x1 - 17.363802))
3,6,0.22593336,square(x1 / (x0 - x1)),0.12494985586768667,x1**2/(x0 - x1)**2,PySRFunction(X=>x1**2/(x0 - x1)**2)
4,7,0.009387476,43.635906 / (x1 + (6.4393663 / x0)),3.180863628037978,43.635906/(x1 + 6.4393663/x0),PySRFunction(X=>43.635906/(x1 + 6.4393663/x0))
5,8,0.0069612176,x0 / tanh((x1 * 0.012907677) + 0.14630014),0.2990220589213692,x0/tanh(x1*0.012907677 + 0.14630014),PySRFunction(X=>x0/tanh(x1*0.012907677 + 0.14630014))
6,9,0.00041544548,-43.12938 / (((x0 * 44.48928) - x1) + -35.59404),2.8187582902736614,-43.12938/(x0*44.48928 - x1 - 35.59404),PySRFunction(X=>-43.12938/(x0*44.48928 - x1 - 35.59404))
7,10,0.00034482154,1.3562343 / (square(x0 - 1.1413735) + (x1 * 0.03145806)),0.18632438244689362,1.3562343/(x1*0.03145806 + (x0 - 1*1.1413735)**2),PySRFunction(X=>1.3562343/(x1*0.03145806 + (x0 - 1*1.1413735)**2))
8,11,6.4162225e-05,(-40.18673 / ((x0 * 43.762856) + (-34.546104 - x1))) + 0.06183189,1.6816123659513467,0.06183189 - 40.18673/(x0*43.762856 - x1 - 34.546104),PySRFunction(X=>0.06183189 - 40.18673/(x0*43.762856 - x1 - 34.546104))
9,14,8.517641e-06,cube(x0 - -0.40315354) - (-7.689803 / ((9.261954 / x1) + (x1 + -5.3205705))),0.6730917391051533,(x0 - 1*(-0.40315354))**3 - (-1)*7.689803/(x1 - 5.3205705 + 9.261954/x1),PySRFunction(X=>(x0 - 1*(-0.40315354))**3 - (-1)*7.689803/(x1 - 5.3205705 + 9.261954/x1))
10,15,6.053341e-08,((x0 / 0.4396196) + -0.31140953) - (-7.0359254 / ((x1 + -5.1310706) + (8.778867 / x1))),4.946699259533212,x0/0.4396196 - 0.31140953 - (-1)*7.0359254/(x1 - 5.1310706 + 8.778867/x1),PySRFunction(X=>x0/0.4396196 - 0.31140953 - (-1)*7.0359254/(x1 - 5.1310706 + 8.778867/x1))
11,16,5.748794e-09,((square(x0) / 0.40292448) + 0.11899284) - (-7.7194242 / ((x1 + -5.270991) + (9.216656 / x1))),2.354205350337608,x0**2/0.40292448 + 0.11899284 - (-1)*7.7194242/(x1 - 5.270991 + 9.216656/x1),PySRFunction(X=>x0**2/0.40292448 + 0.11899284 - (-1)*7.7194242/(x1 - 5.270991 + 9.216656/x1))
12,19,2.3757623e-09,(((x0 - 0.010605258) * (x0 / 0.39814445)) + 0.12405906) - (-7.725555 / ((9.219461 / x1) + (x1 + -5.2713494))),0.29455724642406134,x0*(x0 - 1*0.010605258)/0.39814445 + 0.12405906 - (-1)*7.725555/(x1 - 5.2713494 + 9.219461/x1),PySRFunction(X=>x0*(x0 - 1*0.010605258)/0.39814445 + 0.12405906 - (-1)*7.725555/(x1 - 5.2713494 + 9.219461/x1))
