,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.6070258,1.9827602,0.0,1.98276020000000,PySRFunction(X=>1.98276020000000)
1,3,0.2747497,x0 + 1.5577589,0.3963553964467171,x0 + 1.5577589,PySRFunction(X=>x0 + 1.5577589)
2,4,0.2179379,square(x0 - -0.9256435),0.23165034155863395,(x0 - 1*(-0.9256435))**2,PySRFunction(X=>(x0 - 1*(-0.9256435))**2)
3,5,0.09744643,(-0.1578542 / x0) + 2.806712,0.8049073687116195,2.806712 - 0.1578542/x0,PySRFunction(X=>2.806712 - 0.1578542/x0)
4,6,0.0953718,square((0.06268259 / x0) - 1.7066226),0.02151985383873584,(-1*1.7066226 + 0.06268259/x0)**2,PySRFunction(X=>(-1*1.7066226 + 0.06268259/x0)**2)
5,7,0.07723389,(-0.098277174 / x0) + (x0 + 2.0707397),0.21094458693214085,x0 + 2.0707397 - 0.098277174/x0,PySRFunction(X=>x0 + 2.0707397 - 0.098277174/x0)
6,8,0.045791373,cube((-0.16597427 / x0) + 1.1742767) + 1.8046873,0.5227426394079846,(1.1742767 - 0.16597427/x0)**3 + 1.8046873,PySRFunction(X=>(1.1742767 - 0.16597427/x0)**3 + 1.8046873)
7,9,0.035844512,((0.49709687 / x1) / x0) + (x0 * 3.285117),0.24490523789225913,x0*3.285117 + 0.49709687/(x0*x1),PySRFunction(X=>x0*3.285117 + 0.49709687/(x0*x1))
8,10,0.003112511,((x1 * -0.003785349) + cube(x0 - -0.52111244)) / x0,2.4437606771189047,(x1*(-0.003785349) + (x0 - 1*(-0.52111244))**3)/x0,PySRFunction(X=>(x1*(-0.003785349) + (x0 - 1*(-0.52111244))**3)/x0)
9,11,0.000118518736,(x0 * 3.3215144) + (((x1 * -0.004744008) - -0.23381907) / x0),3.268114017121459,x0*3.3215144 + (x1*(-0.004744008) - 1*(-0.23381907))/x0,PySRFunction(X=>x0*3.3215144 + (x1*(-0.004744008) - 1*(-0.23381907))/x0)
10,12,0.00010062296,(0.10740171 / ((x1 * -0.0162782) + x0)) + square(x0 + 0.8623681),0.1636905955405093,(x0 + 0.8623681)**2 + 0.10740171/(x0 + x1*(-0.0162782)),PySRFunction(X=>(x0 + 0.8623681)**2 + 0.10740171/(x0 + x1*(-0.0162782)))
11,13,1.6244401e-05,(x0 * 3.3309588) + (((x1 * -0.004531404) - -0.22035275) / (x0 + -0.009676915)),1.8236321666840183,x0*3.3309588 + (x1*(-0.004531404) - 1*(-0.22035275))/(x0 - 0.009676915),PySRFunction(X=>x0*3.3309588 + (x1*(-0.004531404) - 1*(-0.22035275))/(x0 - 0.009676915))
12,14,2.6787452e-08,(((x1 * -0.0044525447) - -0.19015552) / x0) + cube((x0 * 0.71289855) + 0.82012326),6.407570005621866,(x0*0.71289855 + 0.82012326)**3 + (x1*(-0.0044525447) - 1*(-0.19015552))/x0,PySRFunction(X=>(x0*0.71289855 + 0.82012326)**3 + (x1*(-0.0044525447) - 1*(-0.19015552))/x0)
13,16,1.7330361e-08,square((x0 * 1.1993359) + 0.67877483) + (((x1 * -0.004527237) - -0.19896987) / (x0 - 0.00020056874)),0.21773681723898494,(x0*1.1993359 + 0.67877483)**2 + (x1*(-0.004527237) - 1*(-0.19896987))/(x0 - 1*0.00020056874),PySRFunction(X=>(x0*1.1993359 + 0.67877483)**2 + (x1*(-0.004527237) - 1*(-0.19896987))/(x0 - 1*0.00020056874))
14,17,5.684342e-15,(x1 * ((-0.004971529 / x0) - -0.00034436976)) + ((x0 * 3.4302754) - ((-0.24975197 / x0) + 0.10788495)),14.930255115083929,x0*3.4302754 + x1*(-1*(-0.00034436976) - 0.004971529/x0) - (0.10788495 - 0.24975197/x0),PySRFunction(X=>x0*3.4302754 + x1*(-1*(-0.00034436976) - 0.004971529/x0) - (0.10788495 - 0.24975197/x0))
15,19,2.842171e-15,(((x1 * -0.0049715275) / x0) - (x1 * -0.00034436776)) + ((x0 * 3.4302752) - ((-0.2497519 / x0) + 0.107884586)),0.34657359027997264,x0*3.4302752 - (-0.00034436776)*x1 - (0.107884586 - 0.2497519/x0) + x1*(-0.0049715275)/x0,PySRFunction(X=>x0*3.4302752 - (-0.00034436776)*x1 - (0.107884586 - 0.2497519/x0) + x1*(-0.0049715275)/x0)
