,complexity,loss,equation,score,sympy_format,lambda_format
0,1,10.416054,2.5532131,0.0,2.55321310000000,PySRFunction(X=>2.55321310000000)
1,4,10.079838,tanh(x0) + 2.2966979,0.010937026233022578,tanh(x0) + 2.2966979,PySRFunction(X=>tanh(x0) + 2.2966979)
2,5,9.7195425,(3.1055686 / x1) - -1.8719594,0.0363986416221197,-1*(-1.8719594) + 3.1055686/x1,PySRFunction(X=>-1*(-1.8719594) + 3.1055686/x1)
3,7,8.837887,(-0.020556213 / (x0 - 1.1459235)) + 2.4436526,0.047545364267347914,2.4436526 - 0.020556213/(x0 - 1*1.1459235),PySRFunction(X=>2.4436526 - 0.020556213/(x0 - 1*1.1459235))
4,8,8.676209,2.1599677 / tanh(x1 - (0.41345367 / x0)),0.018463138812067525,2.1599677/tanh(x1 - 0.41345367/x0),PySRFunction(X=>2.1599677/tanh(x1 - 0.41345367/x0))
5,9,8.162453,(1.2934982 / (x1 - (0.42587757 / x0))) - -2.1139681,0.06103994557046566,-1*(-2.1139681) + 1.2934982/(x1 - 0.42587757/x0),PySRFunction(X=>-1*(-2.1139681) + 1.2934982/(x1 - 0.42587757/x0))
6,11,8.140082,((x0 - -0.5531834) / (x1 - (0.43364492 / x0))) - -2.1271484,0.0013722414361862312,(x0 - 1*(-0.5531834))/(x1 - 0.43364492/x0) - 1*(-2.1271484),PySRFunction(X=>(x0 - 1*(-0.5531834))/(x1 - 0.43364492/x0) - 1*(-2.1271484))
7,12,7.9551377,(1.1125907 / (x1 - (0.42933813 / x0))) - (-1.9021456 - tanh(x0)),0.022982282165839488,-(-tanh(x0) - 1.9021456) + 1.1125907/(x1 - 0.42933813/x0),PySRFunction(X=>-(-tanh(x0) - 1.9021456) + 1.1125907/(x1 - 0.42933813/x0))
8,13,6.990078,((0.15851071 / (0.7184046 - x0)) / ((-0.4424122 / x0) + x1)) - -2.3258858,0.12932625652620056,-1*(-2.3258858) + 0.15851071/((0.7184046 - x0)*(x1 - 0.4424122/x0)),PySRFunction(X=>-1*(-2.3258858) + 0.15851071/((0.7184046 - x0)*(x1 - 0.4424122/x0)))
9,15,6.568802,(1.2985313 / (x1 - (0.42587662 / x0))) - ((0.013699588 / (x0 - 1.145526)) + -2.0082188),0.031080121549866814,-(-2.0082188 + 0.013699588/(x0 - 1*1.145526)) + 1.2985313/(x1 - 0.42587662/x0),PySRFunction(X=>-(-2.0082188 + 0.013699588/(x0 - 1*1.145526)) + 1.2985313/(x1 - 0.42587662/x0))
10,17,6.5610228,(1.4214317 / ((x1 + 0.031580117) - (0.43423063 / x0))) - ((0.0136945555 / (x0 - 1.145526)) + -1.9831603),0.0005924832226444351,-(-1.9831603 + 0.0136945555/(x0 - 1*1.145526)) + 1.4214317/(x1 + 0.031580117 - 0.43423063/x0),PySRFunction(X=>-(-1.9831603 + 0.0136945555/(x0 - 1*1.145526)) + 1.4214317/(x1 + 0.031580117 - 0.43423063/x0))
11,18,6.461828,(1.117529 / (x1 - (0.42933813 / x0))) - ((0.013167745 / (x0 - 1.145523)) + (-1.799492 - tanh(x0))),0.015234255535051,-(-tanh(x0) - 1.799492 + 0.013167745/(x0 - 1*1.145523)) + 1.117529/(x1 - 0.42933813/x0),PySRFunction(X=>-(-tanh(x0) - 1.799492 + 0.013167745/(x0 - 1*1.145523)) + 1.117529/(x1 - 0.42933813/x0))
12,19,5.3585362,((0.15985864 / (0.7184046 - x0)) / ((-0.4424122 / x0) + x1)) - ((0.01391107 / (x0 - 1.1455286)) + -2.2180107),0.18722140913166507,-(-2.2180107 + 0.01391107/(x0 - 1*1.1455286)) + 0.15985864/((0.7184046 - x0)*(x1 - 0.4424122/x0)),PySRFunction(X=>-(-2.2180107 + 0.01391107/(x0 - 1*1.1455286)) + 0.15985864/((0.7184046 - x0)*(x1 - 0.4424122/x0)))
