,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.95207584,2.2355897,0.0,2.23558970000000,PySRFunction(X=>2.23558970000000)
1,3,0.6857098,2.7124836 - x0,0.1640950946656544,2.7124836 - x0,PySRFunction(X=>2.7124836 - x0)
2,4,0.47038502,2.4884222 - tanh(x0),0.3769029553133541,2.4884222 - tanh(x0),PySRFunction(X=>2.4884222 - tanh(x0))
3,5,0.17547022,-235.85959 / (x1 + -133.90369),0.9860822089414191,-235.85959/(x1 - 133.90369),PySRFunction(X=>-235.85959/(x1 - 133.90369))
4,6,0.110297486,square(x1 + -31.438732) * 0.0021168916,0.46428820828253203,(x1 - 31.438732)**2*0.0021168916,PySRFunction(X=>(x1 - 31.438732)**2*0.0021168916)
5,7,0.051334076,1.6627476 - (0.08002783 / (x0 - -0.25465286)),0.7648263524419671,1.6627476 - 0.08002783/(x0 - 1*(-0.25465286)),PySRFunction(X=>1.6627476 - 0.08002783/(x0 - 1*(-0.25465286)))
6,8,0.032449573,square(18.306467 / ((x1 * x0) + 12.507719)),0.45866749681551167,335.126734022089/(x0*x1 + 12.507719)**2,PySRFunction(X=>335.126734022089/(x0*x1 + 12.507719)**2)
7,9,0.016521137,(16.72416 - x1) / ((x0 * x1) + 7.0031676),0.6750466929675073,(16.72416 - x1)/(x0*x1 + 7.0031676),PySRFunction(X=>(16.72416 - x1)/(x0*x1 + 7.0031676))
8,10,0.0002212129,(1.586741 - x0) + square((3.9688928 / x1) + -1.5155973),4.313270284160701,-x0 + (-1.5155973 + 3.9688928/x1)**2 + 1.586741,PySRFunction(X=>-x0 + (-1.5155973 + 3.9688928/x1)**2 + 1.586741)
9,11,0.0002212094,(3.8838 - x0) + (((15.752824 / x1) + -12.030955) / x1),1.5821987273560278e-05,-x0 + 3.8838 + (-12.030955 + 15.752824/x1)/x1,PySRFunction(X=>-x0 + 3.8838 + (-12.030955 + 15.752824/x1)/x1)
10,12,0.00016186063,((1.6064615 - x0) * 0.9880103) + square((3.9596548 / x1) + -1.5149009),0.3123741079119318,(-1.5149009 + 3.9596548/x1)**2 + (1.6064615 - x0)*0.9880103,PySRFunction(X=>(-1.5149009 + 3.9596548/x1)**2 + (1.6064615 - x0)*0.9880103)
11,13,1.4437043e-07,(-0.66411763 / x0) + (((0.8795817 / x1) / (x0 + -0.07847653)) + 1.7397006),7.022108508199266,1.7397006 + 0.8795817/(x1*(x0 - 0.07847653)) - 0.66411763/x0,PySRFunction(X=>1.7397006 + 0.8795817/(x1*(x0 - 0.07847653)) - 0.66411763/x0)
12,15,2.842171e-15,((-0.035302997 / x0) + 1.7757413) + (((3.754082 / x1) + -2.819217) * (x0 + -0.47308528)),8.871662394149856,(-2.819217 + 3.754082/x1)*(x0 - 0.47308528) + 1.7757413 - 0.035302997/x0,PySRFunction(X=>(-2.819217 + 3.754082/x1)*(x0 - 0.47308528) + 1.7757413 - 0.035302997/x0)
13,17,0.0,(((3.9118955 / x1) + -2.9377308) * ((x0 + -0.47308522) * 0.95965797)) + ((-0.03530302 / x0) + 1.7757415),inf,(-2.9377308 + 3.9118955/x1)*(x0 - 0.47308522)*0.95965797 + 1.7757415 - 0.03530302/x0,PySRFunction(X=>(-2.9377308 + 3.9118955/x1)*(x0 - 0.47308522)*0.95965797 + 1.7757415 - 0.03530302/x0)
