,complexity,loss,equation,score,sympy_format,lambda_format
0,1,13.941669,2.3818467,0.0,2.38184670000000,PySRFunction(X=>2.38184670000000)
1,3,10.73062,x0 / 0.17703122,0.13089039433781674,x0/0.17703122,PySRFunction(X=>x0/0.17703122)
2,4,7.066252,cube(x0 * 2.2172894),0.4177711248502674,10.901020150331*x0**3,PySRFunction(X=>10.901020150331*x0**3)
3,5,0.47068933,-0.5860706 / (x0 - 1.0041465),2.7088872112411146,-0.5860706/(x0 - 1*1.0041465),PySRFunction(X=>-0.5860706/(x0 - 1*1.0041465))
4,6,0.28857505,-1.2140635 / (cube(x0) + -0.98708326),0.4892430890177591,-1.2140635/(x0**3 - 0.98708326),PySRFunction(X=>-1.2140635/(x0**3 - 0.98708326))
5,8,0.28135327,(-1.2918267 / (square(x0) + -1.0118673)) - x0,0.012672061210093195,-x0 - 1.2918267/(x0**2 - 1.0118673),PySRFunction(X=>-x0 - 1.2918267/(x0**2 - 1.0118673))
6,9,0.2565923,(-1.2000697 / (cube(x0) + -0.9881714)) / tanh(x1),0.09212262440889603,-1.2000697/((x0**3 - 0.9881714)*tanh(x1)),PySRFunction(X=>-1.2000697/((x0**3 - 0.9881714)*tanh(x1)))
7,10,0.034042615,0.52872926 / ((1.0021263 - x0) * tanh(x1 * x0)),2.019875321795895,0.52872926/(((1.0021263 - x0)*tanh(x0*x1))),PySRFunction(X=>0.52872926/(((1.0021263 - x0)*tanh(x0*x1))))
8,11,9.515898e-07,((0.5000412 / x0) / x1) + (-0.49998355 / (x0 - 0.9999991)),10.484989620523491,-0.49998355/(x0 - 1*0.9999991) + 0.5000412/(x0*x1),PySRFunction(X=>-0.49998355/(x0 - 1*0.9999991) + 0.5000412/(x0*x1))
9,13,9.2143256e-07,((0.500158 / (x0 * x1)) - 0.00036599016) + (-0.50005347 / (x0 + -1.0000021)),0.016102235087320955,-1*0.00036599016 - 0.50005347/(x0 - 1.0000021) + 0.500158/((x0*x1)),PySRFunction(X=>-1*0.00036599016 - 0.50005347/(x0 - 1.0000021) + 0.500158/((x0*x1)))
10,15,8.5630893e-07,(((0.5000358 / x0) / x1) + (x0 * -0.002074448)) + (-0.50033593 / (x0 - 1.0000141)),0.03664918942071304,x0*(-0.002074448) - 0.50033593/(x0 - 1*1.0000141) + 0.5000358/(x0*x1),PySRFunction(X=>x0*(-0.002074448) - 0.50033593/(x0 - 1*1.0000141) + 0.5000358/(x0*x1))
11,16,8.53607e-07,((tanh(x0) * -0.0024194473) + ((0.5000422 / x1) / x0)) + (-0.50033593 / (x0 - 1.0000144)),0.00316031004963725,tanh(x0)*(-0.0024194473) - 0.50033593/(x0 - 1*1.0000144) + 0.5000422/(x0*x1),PySRFunction(X=>tanh(x0)*(-0.0024194473) - 0.50033593/(x0 - 1*1.0000144) + 0.5000422/(x0*x1))
12,17,8.0581145e-07,((0.5000486 / x0) / x1) + ((-0.4999875 / (x0 - 0.9999993)) + (-1.6756163e-5 / (0.66711867 - x0))),0.057621118378689364,-0.4999875/(x0 - 1*0.9999993) - 1.6756163e-5/(0.66711867 - x0) + 0.5000486/(x0*x1),PySRFunction(X=>-0.4999875/(x0 - 1*0.9999993) - 1.6756163e-5/(0.66711867 - x0) + 0.5000486/(x0*x1))
13,18,7.5988976e-07,((-0.4999875 / (x0 - 0.9999993)) + ((0.5000412 / x0) / x1)) + (-3.474313e-9 / cube(0.66385585 - x0)),0.05867641200990658,-0.4999875/(x0 - 1*0.9999993) - 3.474313e-9/(0.66385585 - x0)**3 + 0.5000412/(x0*x1),PySRFunction(X=>-0.4999875/(x0 - 1*0.9999993) - 3.474313e-9/(0.66385585 - x0)**3 + 0.5000412/(x0*x1))
