,complexity,loss,equation,score,sympy_format,lambda_format
0,1,7.0832953,3.120776,0.0,3.12077600000000,PySRFunction(X=>3.12077600000000)
1,3,5.1905065,x0 + 2.7865531,0.15545397666896182,x0 + 2.7865531,PySRFunction(X=>x0 + 2.7865531)
2,4,4.1285686,square(x0 + 1.0017661),0.22890052299648117,(x0 + 1.0017661)**2,PySRFunction(X=>(x0 + 1.0017661)**2)
3,5,3.9365814,square(x0 + tanh(x1)),0.04761807924564232,(x0 + tanh(x1))**2,PySRFunction(X=>(x0 + tanh(x1))**2)
4,6,3.850268,square(tanh(cube(x1)) + x0),0.022169925429476548,(x0 + tanh(x1**3))**2,PySRFunction(X=>(x0 + tanh(x1**3))**2)
5,7,1.7940576,(0.0025687069 / (1.4109215 - x0)) + 2.3238044,0.7636628861220163,2.3238044 + 0.0025687069/(1.4109215 - x0),PySRFunction(X=>2.3238044 + 0.0025687069/(1.4109215 - x0))
6,8,1.304756,1.2165619 / square((x1 / -29.723545) + x0),0.3184638200316803,1.2165619/((x0 + x1/(-29.723545))**2),PySRFunction(X=>1.2165619/((x0 + x1/(-29.723545))**2))
7,9,0.53671956,1.7341834 + (1.0134646 / ((x1 / -24.568552) + x0)),0.8882956056350627,1.7341834 + 1.0134646/(x0 + x1/(-24.568552)),PySRFunction(X=>1.7341834 + 1.0134646/(x0 + x1/(-24.568552)))
8,10,0.16928026,1.5807275 - (-0.67242324 / ((x1 / -16.5563) + square(x0))),1.153920038874411,1.5807275 - (-1)*0.67242324/(x0**2 + x1/(-16.5563)),PySRFunction(X=>1.5807275 - (-1)*0.67242324/(x0**2 + x1/(-16.5563)))
9,13,0.11783396,(1.4785538 / tanh(x1)) - (-0.6530476 / ((x1 / -16.527777) + square(x0))),0.12075972322836431,1.4785538/tanh(x1) - (-1)*0.6530476/(x0**2 + x1/(-16.527777)),PySRFunction(X=>1.4785538/tanh(x1) - (-1)*0.6530476/(x0**2 + x1/(-16.527777)))
10,14,0.09906532,(1.4918475 / tanh(cube(x1))) - (-0.6661873 / ((x1 / -16.542217) + square(x0))),0.17349708435708877,1.4918475/tanh(x1**3) - (-1)*0.6661873/(x0**2 + x1/(-16.542217)),PySRFunction(X=>1.4918475/tanh(x1**3) - (-1)*0.6661873/(x0**2 + x1/(-16.542217)))
11,15,0.09247573,square(-1.3304772 + (2.745604 / x1)) - (-0.81128055 / ((x1 / -16.696619) + square(x0))),0.06883319883062512,(-1.3304772 + 2.745604/x1)**2 - (-1)*0.81128055/(x0**2 + x1/(-16.696619)),PySRFunction(X=>(-1.3304772 + 2.745604/x1)**2 - (-1)*0.81128055/(x0**2 + x1/(-16.696619)))
12,16,0.05796789,((-0.014827156 / (x0 - 0.92018694)) + 1.4610391) - (-0.6530474 / ((x1 / -16.52508) + square(x0))),0.46705699516052657,1.4610391 - (-1)*0.6530474/(x0**2 + x1/(-16.52508)) - 0.014827156/(x0 - 1*0.92018694),PySRFunction(X=>1.4610391 - (-1)*0.6530474/(x0**2 + x1/(-16.52508)) - 0.014827156/(x0 - 1*0.92018694))
13,18,0.041171845,(((0.12513779 / x1) / (x0 + -0.7701786)) + 1.4610391) - (-0.66121197 / (square(x0) + (x1 / -16.53634))),0.17106729379473598,1.4610391 - (-1)*0.66121197/(x0**2 + x1/(-16.53634)) + 0.12513779/(x1*(x0 - 0.7701786)),PySRFunction(X=>1.4610391 - (-1)*0.66121197/(x0**2 + x1/(-16.53634)) + 0.12513779/(x1*(x0 - 0.7701786)))
14,20,0.032842867,(square(tanh(x0)) + ((x0 + -0.9701217) / (x0 + -0.93650943))) - (-0.62477046 / (square(x0) + (x1 / -16.518156))),0.1130100330592525,(x0 - 0.9701217)/(x0 - 0.93650943) + tanh(x0)**2 - (-1)*0.62477046/(x0**2 + x1/(-16.518156)),PySRFunction(X=>(x0 - 0.9701217)/(x0 - 0.93650943) + tanh(x0)**2 - (-1)*0.62477046/(x0**2 + x1/(-16.518156)))
