,complexity,loss,equation,score,sympy_format,lambda_format
0,1,7.881933,3.4294143,0.0,3.42941430000000,PySRFunction(X=>3.42941430000000)
1,3,2.1668224,x0 * 6.6513724,0.6456557078912665,x0*6.6513724,PySRFunction(X=>x0*6.6513724)
2,4,1.5242214,square(x0 * -2.8235457),0.3517780402700074,7.97241031998849*x0**2,PySRFunction(X=>7.97241031998849*x0**2)
3,5,0.026857479,x0 / (x1 + -7.366886),4.038694671631907,x0/(x1 - 7.366886),PySRFunction(X=>x0/(x1 - 7.366886))
4,6,0.023158021,x0 / tanh(x1 + -7.366109),0.1482031296500287,x0/tanh(x1 - 7.366109),PySRFunction(X=>x0/tanh(x1 - 7.366109))
5,7,0.0003239267,0.45475566 - (x0 / (x1 + -7.6419063)),4.269579223356339,0.45475566 - x0/(x1 - 7.6419063),PySRFunction(X=>0.45475566 - x0/(x1 - 7.6419063))
6,8,9.232852e-09,square((2.570384 / x0) - 5.481104) + -0.5927047,10.465504541409194,(-1*5.481104 + 2.570384/x0)**2 - 0.5927047,PySRFunction(X=>(-1*5.481104 + 2.570384/x0)**2 - 0.5927047)
7,9,1.9243865e-14,((x1 * -1.3655343) + (-2.3455677 / x0)) + 19.81929,13.081086242527704,x1*(-1.3655343) + 19.81929 - 2.3455677/x0,PySRFunction(X=>x1*(-1.3655343) + 19.81929 - 2.3455677/x0)
8,10,2.9605948e-16,(x0 * 7.054339) + ((square(x1) * -0.06695387) + 4.17368),4.174387207538103,x0*7.054339 + x1**2*(-0.06695387) + 4.17368,PySRFunction(X=>x0*7.054339 + x1**2*(-0.06695387) + 4.17368)
9,11,0.0,(cube(x0) * 5.196567) + ((square(x1) * -0.061402977) + 6.107746),inf,x0**3*5.196567 + x1**2*(-0.061402977) + 6.107746,PySRFunction(X=>x0**3*5.196567 + x1**2*(-0.061402977) + 6.107746)
