,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.9002868,1.536929,0.0,1.53692900000000,PySRFunction(X=>1.53692900000000)
1,3,0.5562316,x0 * 3.6581793,0.24076431247294267,x0*3.6581793,PySRFunction(X=>x0*3.6581793)
2,4,0.36660415,square(x0 + 0.8507678),0.4169020987000791,(x0 + 0.8507678)**2,PySRFunction(X=>(x0 + 0.8507678)**2)
3,5,0.2061005,-0.88794833 / (x0 + -1.1052176),0.5759187416813115,-0.88794833/(x0 - 1.1052176),PySRFunction(X=>-0.88794833/(x0 - 1.1052176))
4,6,0.15577297,-1.0330062 / (cube(x0) + -0.9244621),0.2799642871710029,-1.0330062/(x0**3 - 0.9244621),PySRFunction(X=>-1.0330062/(x0**3 - 0.9244621))
5,8,0.116280064,-0.46589512 / (x0 - tanh(x1 * x0)),0.14619900032156996,-0.46589512/(x0 - tanh(x0*x1)),PySRFunction(X=>-0.46589512/(x0 - tanh(x0*x1)))
6,9,0.08020888,-0.81074506 / (square(x0) - tanh(x0 * x1)),0.371367394150992,-0.81074506/(x0**2 - tanh(x0*x1)),PySRFunction(X=>-0.81074506/(x0**2 - tanh(x0*x1)))
7,10,0.011362044,(-0.61320883 / tanh(x0 * x1)) / (x0 + -1.0286368),1.9543559052500434,-0.61320883/((x0 - 1.0286368)*tanh(x0*x1)),PySRFunction(X=>-0.61320883/((x0 - 1.0286368)*tanh(x0*x1)))
8,11,1.1790294e-05,((0.4992141 / x1) / x0) + (-0.49681392 / (-0.99791 + x0)),6.87075695504208,-0.49681392/(x0 - 0.99791) + 0.4992141/(x0*x1),PySRFunction(X=>-0.49681392/(x0 - 0.99791) + 0.4992141/(x0*x1))
9,12,1.1354551e-05,(-0.4972873 / (x0 + -0.9980326)) + (tanh(0.50324076 / x1) / x0),0.0376580179013866,-0.4972873/(x0 - 0.9980326) + tanh(0.50324076/x1)/x0,PySRFunction(X=>-0.4972873/(x0 - 0.9980326) + tanh(0.50324076/x1)/x0)
10,13,3.3237143e-06,(-0.49397418 / (x0 + -0.99718314)) + (0.51043385 / ((x1 * x0) + 0.0072037205)),1.2285357100863763,0.51043385/(x0*x1 + 0.0072037205) - 0.49397418/(x0 - 0.99718314),PySRFunction(X=>0.51043385/(x0*x1 + 0.0072037205) - 0.49397418/(x0 - 0.99718314))
11,15,1.4653223e-06,(0.5054815 / ((x1 * x0) + 0.004708625)) + ((-0.4924431 / (x0 + -0.99694556)) + 0.004685103),0.4095038521823997,0.004685103 + 0.5054815/(x0*x1 + 0.004708625) - 0.4924431/(x0 - 0.99694556),PySRFunction(X=>0.004685103 + 0.5054815/(x0*x1 + 0.004708625) - 0.4924431/(x0 - 0.99694556))
12,17,1.1724235e-06,(0.5053312 / ((0.014538848 / x1) + (x1 * x0))) + ((-0.4924431 / (x0 + -0.99694556)) + 0.0046170056),0.11150112213270075,0.0046170056 + 0.5053312/(x0*x1 + 0.014538848/x1) - 0.4924431/(x0 - 0.99694556),PySRFunction(X=>0.0046170056 + 0.5053312/(x0*x1 + 0.014538848/x1) - 0.4924431/(x0 - 0.99694556))
