,complexity,loss,equation,score,sympy_format,lambda_format
0,1,12.603761,2.6774838,0.0,2.67748380000000,PySRFunction(X=>2.67748380000000)
1,3,9.532081,x0 * 5.5660534,0.139666102294328,x0*5.5660534,PySRFunction(X=>x0*5.5660534)
2,4,6.4005375,cube(x0 * 2.1476905),0.3982810856782393,9.90638239937872*x0**3,PySRFunction(X=>9.90638239937872*x0**3)
3,5,1.002843,-0.566156 / (x0 - 1.0033528),1.8535430048952743,-0.566156/(x0 - 1*1.0033528),PySRFunction(X=>-0.566156/(x0 - 1*1.0033528))
4,6,0.7402317,-1.3162898 / (cube(x0) - 0.99202543),0.3036310000027893,-1.3162898/(x0**3 - 1*0.99202543),PySRFunction(X=>-1.3162898/(x0**3 - 1*0.99202543))
5,8,0.58974576,-0.50923866 / (x0 - tanh(x0 * 5.7350926)),0.11363585826167018,-0.50923866/(x0 - tanh(x0*5.7350926)),PySRFunction(X=>-0.50923866/(x0 - tanh(x0*5.7350926)))
6,9,0.5281308,(-0.51248646 / (x0 + -1.000598)) + (0.08693627 / x0),0.11034754847521452,-0.51248646/(x0 - 1.000598) + 0.08693627/x0,PySRFunction(X=>-0.51248646/(x0 - 1.000598) + 0.08693627/x0)
7,10,0.17898592,(-0.515761 / tanh(x1 * x0)) / (x0 - 1.0024782),1.0820368367705753,-0.515761/((x0 - 1*1.0024782)*tanh(x0*x1)),PySRFunction(X=>-0.515761/((x0 - 1*1.0024782)*tanh(x0*x1)))
8,11,9.017254e-05,((0.4996135 / x0) / x1) + (-0.5000738 / (x0 + -1.0000043)),7.593337476382056,-0.5000738/(x0 - 1.0000043) + 0.4996135/(x0*x1),PySRFunction(X=>-0.5000738/(x0 - 1.0000043) + 0.4996135/(x0*x1))
9,13,8.898936e-05,(0.5005302 / (x1 * (x0 + 8.362776e-5))) + (-0.5000738 / (x0 + -1.0000043)),0.006604067052778315,-0.5000738/(x0 - 1.0000043) + 0.5005302/((x1*(x0 + 8.362776e-5))),PySRFunction(X=>-0.5000738/(x0 - 1.0000043) + 0.5005302/((x1*(x0 + 8.362776e-5))))
10,15,8.8980196e-05,(-0.50007385 / (x0 + -1.0000055)) + ((0.5006062 / (x1 - -0.0004944293)) / (x0 + 8.1958686e-5)),5.149195297254326e-05,0.5006062/((x0 + 8.1958686e-5)*(x1 - 1*(-0.0004944293))) - 0.50007385/(x0 - 1.0000055),PySRFunction(X=>0.5006062/((x0 + 8.1958686e-5)*(x1 - 1*(-0.0004944293))) - 0.50007385/(x0 - 1.0000055))
11,16,8.8952445e-05,(0.5005302 / (x1 * (x0 + 8.362776e-5))) + ((x0 * 0.49999982) / (x0 - square(x0))),0.0003119270311399966,x0*0.49999982/(-x0**2 + x0) + 0.5005302/((x1*(x0 + 8.362776e-5))),PySRFunction(X=>x0*0.49999982/(-x0**2 + x0) + 0.5005302/((x1*(x0 + 8.362776e-5))))
12,17,8.567111e-05,(-0.50010103 / (x0 + -1.0000055)) + (((0.49965903 / x0) / x1) + (5.7661597e-5 / (x0 + -0.4803114))),0.037586238500211595,5.7661597e-5/(x0 - 0.4803114) - 0.50010103/(x0 - 1.0000055) + 0.49965903/(x0*x1),PySRFunction(X=>5.7661597e-5/(x0 - 0.4803114) - 0.50010103/(x0 - 1.0000055) + 0.49965903/(x0*x1))
13,19,8.436631e-05,(5.8940084e-5 / (x0 + -0.4803114)) + ((-0.5000738 / (x0 + -1.0000045)) + ((0.5005623 / x1) / (x0 + 8.5081236e-5))),0.007673755645153614,5.8940084e-5/(x0 - 0.4803114) - 0.5000738/(x0 - 1.0000045) + 0.5005623/(x1*(x0 + 8.5081236e-5)),PySRFunction(X=>5.8940084e-5/(x0 - 0.4803114) - 0.5000738/(x0 - 1.0000045) + 0.5005623/(x1*(x0 + 8.5081236e-5)))
14,20,8.4366286e-05,tanh(5.8940084e-5 / (x0 + -0.4803114)) + ((-0.5000738 / (x0 + -1.0000045)) + ((0.5005623 / x1) / (x0 + 8.5081236e-5))),2.8447378369103803e-07,tanh(5.8940084e-5/(x0 - 0.4803114)) - 0.5000738/(x0 - 1.0000045) + 0.5005623/(x1*(x0 + 8.5081236e-5)),PySRFunction(X=>tanh(5.8940084e-5/(x0 - 0.4803114)) - 0.5000738/(x0 - 1.0000045) + 0.5005623/(x1*(x0 + 8.5081236e-5)))
