,complexity,loss,equation,score,sympy_format,lambda_format
0,1,3.8820367,2.3025606,0.0,2.30256060000000,PySRFunction(X=>2.30256060000000)
1,3,2.6694,x0 / 0.23245119,0.1872531052669821,x0/0.23245119,PySRFunction(X=>x0/0.23245119)
2,4,1.9952773,cube(x0 * 1.9404371),0.2910706898816096,7.30632032071182*x0**3,PySRFunction(X=>7.30632032071182*x0**3)
3,5,1.0281919,-0.651721 / (x0 - 1.0193712),0.6629812154128449,-0.651721/(x0 - 1*1.0193712),PySRFunction(X=>-0.651721/(x0 - 1*1.0193712))
4,6,0.8582474,-1.2864428 / (cube(x0) - 0.9839893),0.18066469883271596,-1.2864428/(x0**3 - 1*0.9839893),PySRFunction(X=>-1.2864428/(x0**3 - 1*0.9839893))
5,8,0.8056777,0.5290657 / (0.3807006 - square(x0 + -0.3762844)),0.03160430815423661,0.5290657/(0.3807006 - (x0 - 0.3762844)**2),PySRFunction(X=>0.5290657/(0.3807006 - (x0 - 0.3762844)**2))
6,9,0.59452593,(2.0233521 / x1) - (0.40297455 / (x0 - 0.9899663)),0.3039194549403015,-0.40297455/(x0 - 1*0.9899663) + 2.0233521/x1,PySRFunction(X=>-0.40297455/(x0 - 1*0.9899663) + 2.0233521/x1)
7,10,0.061504733,(-0.49576473 / (x0 - 1.0)) / tanh(x0 * x1),2.268650200463259,-0.49576473/((x0 - 1*1.0)*tanh(x0*x1)),PySRFunction(X=>-0.49576473/((x0 - 1*1.0)*tanh(x0*x1)))
8,11,9.3606155e-05,(0.49964374 / (x1 * x0)) - (0.4998212 / (x0 - 0.9999407)),6.4877732703144275,-0.4998212/(x0 - 1*0.9999407) + 0.49964374/((x0*x1)),PySRFunction(X=>-0.4998212/(x0 - 1*0.9999407) + 0.49964374/((x0*x1)))
9,13,9.232591e-05,((0.49985716 / (x1 * x0)) - (0.5006653 / (x0 - 1.0000286))) + -0.0027308797,0.006885661346630992,-0.0027308797 - 0.5006653/(x0 - 1*1.0000286) + 0.49985716/((x0*x1)),PySRFunction(X=>-0.0027308797 - 0.5006653/(x0 - 1*1.0000286) + 0.49985716/((x0*x1)))
10,15,9.215493e-05,((x0 * -0.011692385) + (-0.50217676 / (x0 - 1.0001467))) - ((-0.49959612 / x0) / x1),0.00092681738090921,x0*(-0.011692385) - 0.50217676/(x0 - 1*1.0001467) - (-1)*0.49959612/(x0*x1),PySRFunction(X=>x0*(-0.011692385) - 0.50217676/(x0 - 1*1.0001467) - (-1)*0.49959612/(x0*x1))
11,16,9.197915e-05,((tanh(x0) * -0.013456898) - (-0.49961367 / (x1 * x0))) + (-0.502141 / (x0 - 1.0001467)),0.001909261483775885,tanh(x0)*(-0.013456898) - 0.502141/(x0 - 1*1.0001467) - (-1)*0.49961367/(x0*x1),PySRFunction(X=>tanh(x0)*(-0.013456898) - 0.502141/(x0 - 1*1.0001467) - (-1)*0.49961367/(x0*x1))
12,17,8.110161e-05,((0.4997019 / (x1 * x0)) - (0.4998263 / (x0 - 0.99994296))) + (9.7423785e-5 / (x0 + -0.47921655)),0.1258591079708567,-0.4998263/(x0 - 1*0.99994296) + 9.7423785e-5/(x0 - 0.47921655) + 0.4997019/((x0*x1)),PySRFunction(X=>-0.4998263/(x0 - 1*0.99994296) + 9.7423785e-5/(x0 - 0.47921655) + 0.4997019/((x0*x1)))
13,18,7.9709214e-05,(-2.6130158e-8 / cube(0.48535362 - x0)) + ((0.49962455 / (x0 * x1)) - (0.49982622 / (x0 - 0.9999406))),0.017317625312830418,-0.49982622/(x0 - 1*0.9999406) - 2.6130158e-8/(0.48535362 - x0)**3 + 0.49962455/((x0*x1)),PySRFunction(X=>-0.49982622/(x0 - 1*0.9999406) - 2.6130158e-8/(0.48535362 - x0)**3 + 0.49962455/((x0*x1)))
14,20,7.933359e-05,((0.4997019 / (x1 * x0)) - (0.49982256 / (x0 - 0.99994296))) + (-0.0001282389 / (tanh(x1) - (x0 - -0.51975423))),0.0023617836768819933,-0.0001282389/(-(x0 - 1*(-0.51975423)) + tanh(x1)) - 0.49982256/(x0 - 1*0.99994296) + 0.4997019/((x0*x1)),PySRFunction(X=>-0.0001282389/(-(x0 - 1*(-0.51975423)) + tanh(x1)) - 0.49982256/(x0 - 1*0.99994296) + 0.4997019/((x0*x1)))
