,complexity,loss,equation,score,sympy_format,lambda_format
0,1,32.064995,3.5818074,0.0,3.58180740000000,PySRFunction(X=>3.58180740000000)
1,3,21.885067,x0 / 0.11365392,0.19098020228588095,x0/0.11365392,PySRFunction(X=>x0/0.11365392)
2,4,10.139542,cube(x0 * 2.5416722),0.7693617026057037,16.4194504086825*x0**3,PySRFunction(X=>16.4194504086825*x0**3)
3,5,2.2606711,-0.7003183 / (x0 - 1.009967),1.500781113383244,-0.7003183/(x0 - 1*1.009967),PySRFunction(X=>-0.7003183/(x0 - 1*1.009967))
4,6,1.8938459,1.3796316 / (0.995685 - cube(x0)),0.17705208684945017,1.3796316/(0.995685 - x0**3),PySRFunction(X=>1.3796316/(0.995685 - x0**3))
5,7,1.331115,-0.28172374 / ((x0 + -0.9894079) * x0),0.35259269237468444,-0.28172374*1/(x0*(x0 - 0.9894079)),PySRFunction(X=>-0.28172374*1/(x0*(x0 - 0.9894079)))
6,8,1.2015427,square((0.15715298 / (x0 + -0.93898636)) / x0),0.10241062241011867,0.0246970591228804/(x0**2*(x0 - 0.93898636)**2),PySRFunction(X=>0.0246970591228804/(x0**2*(x0 - 0.93898636)**2))
7,9,0.2168181,-0.4998922 / ((x0 + -1.0711622) + (0.06944665 / x0)),1.7123028402892184,-0.4998922/(x0 - 1.0711622 + 0.06944665/x0),PySRFunction(X=>-0.4998922/(x0 - 1.0711622 + 0.06944665/x0))
8,10,0.019103345,(-0.5009227 / (x0 - 0.99998575)) / tanh(x0 * x1),2.4291953025564967,-0.5009227/((x0 - 1*0.99998575)*tanh(x0*x1)),PySRFunction(X=>-0.5009227/((x0 - 1*0.99998575)*tanh(x0*x1)))
9,11,1.0536764e-06,(-0.5000042 / (x0 - 1.0000002)) + ((0.49999553 / x0) / x1),9.805333347485401,-0.5000042/(x0 - 1*1.0000002) + 0.49999553/(x0*x1),PySRFunction(X=>-0.5000042/(x0 - 1*1.0000002) + 0.49999553/(x0*x1))
10,13,7.609614e-07,(-0.5002029 / (x0 - 1.0000101)) + (((0.5001251 / x0) + -0.0015676016) / x1),0.16272901362294317,-0.5002029/(x0 - 1*1.0000101) + (-0.0015676016 + 0.5001251/x0)/x1,PySRFunction(X=>-0.5002029/(x0 - 1*1.0000101) + (-0.0015676016 + 0.5001251/x0)/x1)
11,15,7.4856547e-07,(((0.50012475 / x0) + -0.0017292269) / x1) + ((-0.500188 / (x0 - 1.0000094)) - -0.00014918353),0.00821198276878433,-1*(-0.00014918353) - 0.500188/(x0 - 1*1.0000094) + (-0.0017292269 + 0.50012475/x0)/x1,PySRFunction(X=>-1*(-0.00014918353) - 0.500188/(x0 - 1*1.0000094) + (-0.0017292269 + 0.50012475/x0)/x1)
12,17,6.766428e-07,((0.0009060915 / (x1 + -1.748559)) + (0.5000893 / (x1 * x0))) + (-0.500188 / (x0 - 1.0000097)),0.050507578247350686,0.0009060915/(x1 - 1.748559) - 0.500188/(x0 - 1*1.0000097) + 0.5000893/((x0*x1)),PySRFunction(X=>0.0009060915/(x1 - 1.748559) - 0.500188/(x0 - 1*1.0000097) + 0.5000893/((x0*x1)))
13,18,6.605564e-07,((0.5001242 / (x0 * x1)) + (-0.50018805 / (x0 - 1.0000097))) + (0.0037320177 / (square(x1) + -3.553015)),0.02406100163668533,0.0037320177/(x1**2 - 3.553015) - 0.50018805/(x0 - 1*1.0000097) + 0.5001242/((x0*x1)),PySRFunction(X=>0.0037320177/(x1**2 - 3.553015) - 0.50018805/(x0 - 1*1.0000097) + 0.5001242/((x0*x1)))
14,19,6.147119e-07,(((0.00044459556 / x1) / (x0 + -0.81002176)) + (-0.50021744 / (x0 - 1.0000113))) + ((0.500059 / x1) / x0),0.07192880741053473,-0.50021744/(x0 - 1*1.0000113) + 0.00044459556/(x1*(x0 - 0.81002176)) + 0.500059/(x0*x1),PySRFunction(X=>-0.50021744/(x0 - 1*1.0000113) + 0.00044459556/(x1*(x0 - 0.81002176)) + 0.500059/(x0*x1))
