,complexity,loss,equation,score,sympy_format,lambda_format
0,1,10.587667,2.3199022,0.0,2.31990220000000,PySRFunction(X=>2.31990220000000)
1,3,2.511988,0.37790757 / x0,0.7193076808234442,0.37790757/x0,PySRFunction(X=>0.37790757/x0)
2,4,2.3975253,0.37814748 / tanh(x0),0.04663739114568133,0.37814748/tanh(x0),PySRFunction(X=>0.37814748/tanh(x0))
3,5,1.736578,x0 / (-0.023387706 + x0),0.322520570247204,x0/(x0 - 0.023387706),PySRFunction(X=>x0/(x0 - 0.023387706))
4,6,0.87559116,0.3541673 / (x0 - square(x0)),0.6847725194502029,0.3541673/(-x0**2 + x0),PySRFunction(X=>0.3541673/(-x0**2 + x0))
5,7,0.6796211,cube(cube(x0) + 0.7197083) / x0,0.25336383267261625,(x0**3 + 0.7197083)**3/x0,PySRFunction(X=>(x0**3 + 0.7197083)**3/x0)
6,8,0.36484557,x0 / (x0 - (cube(x0) + 0.02337141)),0.6220612688291506,x0/(x0 - (x0**3 + 0.02337141)),PySRFunction(X=>x0/(x0 - (x0**3 + 0.02337141)))
7,9,0.24002698,cube(cube(x0) + ((0.04057855 / x0) - -0.8713803)),0.4187228344713822,(x0**3 - 1*(-0.8713803) + 0.04057855/x0)**3,PySRFunction(X=>(x0**3 - 1*(-0.8713803) + 0.04057855/x0)**3)
8,10,0.050037604,(0.5100902 / tanh(x0 * x1)) / (1.0086983 - x0),1.5679765309326767,0.5100902/((1.0086983 - x0)*tanh(x0*x1)),PySRFunction(X=>0.5100902/((1.0086983 - x0)*tanh(x0*x1)))
9,11,6.740504e-05,(0.49811795 / (0.99957776 - x0)) + (0.4998447 / (x1 * x0)),6.6098102891692,0.49811795/(0.99957776 - x0) + 0.4998447/((x0*x1)),PySRFunction(X=>0.49811795/(0.99957776 - x0) + 0.4998447/((x0*x1)))
10,13,6.316419e-05,(0.49736422 / (0.999437 - x0)) + ((0.5019809 / (x0 - -0.00011539117)) / x1),0.03249113296410511,0.49736422/(0.999437 - x0) + 0.5019809/(x1*(x0 - 1*(-0.00011539117))),PySRFunction(X=>0.49736422/(0.999437 - x0) + 0.5019809/(x1*(x0 - 1*(-0.00011539117))))
11,14,4.959645e-05,(-0.500186 / (square(x0) - x0)) + (((0.50229526 / x1) + -0.5020597) / x0),0.2418182680536311,-0.500186/(x0**2 - x0) + (-0.5020597 + 0.50229526/x1)/x0,PySRFunction(X=>-0.500186/(x0**2 - x0) + (-0.5020597 + 0.50229526/x1)/x0)
12,15,4.8959413e-05,((0.5010894 / (1.0002295 - x0)) + ((0.50269294 / x0) / x1)) + (-0.0021914602 / x0),0.012927609835684813,0.5010894/(1.0002295 - x0) - 0.0021914602/x0 + 0.50269294/(x0*x1),PySRFunction(X=>0.5010894/(1.0002295 - x0) - 0.0021914602/x0 + 0.50269294/(x0*x1))
13,17,2.6085389e-05,((-0.00036973262 / (x0 + -0.13638005)) + (0.49966207 / (0.999911 - x0))) + ((0.49962658 / x0) / x1),0.31480814980241273,-0.00036973262/(x0 - 0.13638005) + 0.49966207/(0.999911 - x0) + 0.49962658/(x0*x1),PySRFunction(X=>-0.00036973262/(x0 - 0.13638005) + 0.49966207/(0.999911 - x0) + 0.49962658/(x0*x1))
14,18,2.6085312e-05,tanh(-0.00036973832 / (x0 + -0.13638005)) + (((0.49962658 / x0) / x1) + (0.49966207 / (0.999911 - x0))),2.9518483947906424e-06,tanh(-0.00036973832/(x0 - 0.13638005)) + 0.49966207/(0.999911 - x0) + 0.49962658/(x0*x1),PySRFunction(X=>tanh(-0.00036973832/(x0 - 0.13638005)) + 0.49966207/(0.999911 - x0) + 0.49962658/(x0*x1))
15,19,2.6061976e-05,(((0.49961585 / x0) / x1) - -0.00023746735) + ((0.49961585 / (0.999911 - x0)) + (-0.00037291402 / (x0 + -0.13637641))),0.0008950034585782606,-1*(-0.00023746735) - 0.00037291402/(x0 - 0.13637641) + 0.49961585/(0.999911 - x0) + 0.49961585/(x0*x1),PySRFunction(X=>-1*(-0.00023746735) - 0.00037291402/(x0 - 0.13637641) + 0.49961585/(0.999911 - x0) + 0.49961585/(x0*x1))
