,complexity,loss,equation,score,sympy_format,lambda_format
0,1,17.290016,3.1262262,0.0,3.12622620000000,PySRFunction(X=>3.12622620000000)
1,3,14.721191,x0 / 0.18874419,0.08042060236570844,x0/0.18874419,PySRFunction(X=>x0/0.18874419)
2,4,10.721157,cube(x0 / 0.47463176),0.3170689414305464,9.35254083202661*x0**3,PySRFunction(X=>9.35254083202661*x0**3)
3,5,3.705547,-0.5718874 / (x0 + -1.003703),1.062388192746036,-0.5718874/(x0 - 1.003703),PySRFunction(X=>-0.5718874/(x0 - 1.003703))
4,6,3.4659562,-1.3643688 / (cube(x0) + -0.99498117),0.06684233200919029,-1.3643688/(x0**3 - 0.99498117),PySRFunction(X=>-1.3643688/(x0**3 - 0.99498117))
5,8,3.0508227,-0.45800444 / (square(x0 + -0.45800444) + -0.29008868),0.06378863110820818,-0.45800444/((x0 - 0.45800444)**2 - 0.29008868),PySRFunction(X=>-0.45800444/((x0 - 0.45800444)**2 - 0.29008868))
6,9,1.0696315,-0.51366377 / (x0 + (-1.0497999 + (0.047874775 / x0))),1.0480970953178381,-0.51366377/(x0 - 1.0497999 + 0.047874775/x0),PySRFunction(X=>-0.51366377/(x0 - 1.0497999 + 0.047874775/x0))
7,10,0.97210294,-0.5654081 / ((x0 + -1.005645) * tanh(x1 * x0)),0.09560777141320548,-0.5654081*1/((x0 - 1.005645)*tanh(x0*x1)),PySRFunction(X=>-0.5654081*1/((x0 - 1.005645)*tanh(x0*x1)))
8,11,0.96137476,((0.5801487 / x1) / x0) + (-0.53015697 / (x0 + -1.0018309)),0.0110974024679101,-0.53015697/(x0 - 1.0018309) + 0.5801487/(x0*x1),PySRFunction(X=>-0.53015697/(x0 - 1.0018309) + 0.5801487/(x0*x1))
9,13,0.9493644,(-0.57692087 / (x0 + -1.0039173)) - (((-0.59263927 / x0) / x1) + 0.22201009),0.0062857968436658,-(0.22201009 - 0.59263927/(x0*x1)) - 0.57692087/(x0 - 1.0039173),PySRFunction(X=>-(0.22201009 - 0.59263927/(x0*x1)) - 0.57692087/(x0 - 1.0039173))
10,14,0.9451746,((0.585913 / (x0 * x1)) - 0.68206143) + (-1.207359 / (square(x0) + -1.0098002)),0.004423035715289868,-1*0.68206143 - 1.207359/(x0**2 - 1.0098002) + 0.585913/((x0*x1)),PySRFunction(X=>-1*0.68206143 - 1.207359/(x0**2 - 1.0098002) + 0.585913/((x0*x1)))
11,15,0.9439893,(((0.585567 / x1) / tanh(x0)) + -0.70280296) + (-1.2109334 / (square(x0) + -1.0101283)),0.0012548409966267565,-0.70280296 - 1.2109334/(x0**2 - 1.0101283) + 0.585567/(x1*tanh(x0)),PySRFunction(X=>-0.70280296 - 1.2109334/(x0**2 - 1.0101283) + 0.585567/(x1*tanh(x0)))
12,16,0.94279945,(0.58489394 / (x1 * x0)) + ((-0.56454957 / (x0 + -1.0035883)) - (x0 - square(x0))),0.0012612436423824677,-(-x0**2 + x0) - 0.56454957/(x0 - 1.0035883) + 0.58489394/((x0*x1)),PySRFunction(X=>-(-x0**2 + x0) - 0.56454957/(x0 - 1.0035883) + 0.58489394/((x0*x1)))
13,17,0.81035596,((0.5861755 / (x1 * x0)) + (0.004597078 / (x0 + -0.45236495))) + (-0.5372255 / (x0 + -1.0022266)),0.1513799797693639,0.004597078/(x0 - 0.45236495) - 0.5372255/(x0 - 1.0022266) + 0.5861755/((x0*x1)),PySRFunction(X=>0.004597078/(x0 - 0.45236495) - 0.5372255/(x0 - 1.0022266) + 0.5861755/((x0*x1)))
14,18,0.7987841,((-0.5427212 / (x0 + -1.0024979)) + (0.58550125 / (x0 * x1))) + (-0.00020599151 / square(x0 + -0.43956998)),0.014382911437483084,-0.00020599151/(x0 - 0.43956998)**2 - 0.5427212/(x0 - 1.0024979) + 0.58550125/((x0*x1)),PySRFunction(X=>-0.00020599151/(x0 - 0.43956998)**2 - 0.5427212/(x0 - 1.0024979) + 0.58550125/((x0*x1)))
15,19,0.74716544,(((0.59028167 / x1) / x0) + (-0.53210527 / (x0 + -1.0018995))) + (0.04676422 / ((x1 - x0) + -1.344032)),0.06680406331798472,0.04676422/(-x0 + x1 - 1.344032) - 0.53210527/(x0 - 1.0018995) + 0.59028167/(x0*x1),PySRFunction(X=>0.04676422/(-x0 + x1 - 1.344032) - 0.53210527/(x0 - 1.0018995) + 0.59028167/(x0*x1))
16,20,0.7455825,(((0.58896965 / x1) / tanh(x0)) + (-0.529994 / (x0 + -1.0018997))) + (0.046612225 / ((x1 + -1.3437792) - x0)),0.00212084110239563,0.046612225/(-x0 + x1 - 1.3437792) - 0.529994/(x0 - 1.0018997) + 0.58896965/(x1*tanh(x0)),PySRFunction(X=>0.046612225/(-x0 + x1 - 1.3437792) - 0.529994/(x0 - 1.0018997) + 0.58896965/(x1*tanh(x0)))
