,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4.537726,2.328054,0.0,2.32805400000000,PySRFunction(X=>2.32805400000000)
1,3,2.6222904,x0 * 4.6101303,0.27418893557790863,x0*4.6101303,PySRFunction(X=>x0*4.6101303)
2,4,1.6192211,cube(x0 / 0.5056999),0.48210290320476357,7.73252613859025*x0**3,PySRFunction(X=>7.73252613859025*x0**3)
3,5,0.42555523,-0.6048943 / (x0 + -1.0116276),1.3363057703095995,-0.6048943/(x0 - 1.0116276),PySRFunction(X=>-0.6048943/(x0 - 1.0116276))
4,6,0.29877934,-1.2084445 / (cube(x0) + -0.9745059),0.3536894321965918,-1.2084445/(x0**3 - 0.9745059),PySRFunction(X=>-1.2084445/(x0**3 - 0.9745059))
5,8,0.28548735,-0.59301627 / (square(x0 - 0.30721173) + -0.4708601),0.02275379387264015,-0.59301627/((x0 - 1*0.30721173)**2 - 0.4708601),PySRFunction(X=>-0.59301627/((x0 - 1*0.30721173)**2 - 0.4708601))
6,9,0.194029,(-0.48648742 / (x0 + -1.0002787)) - (-1.4752533 / x1),0.386190087455542,-0.48648742/(x0 - 1.0002787) - (-1)*1.4752533/x1,PySRFunction(X=>-0.48648742/(x0 - 1.0002787) - (-1)*1.4752533/x1)
7,10,0.070602305,(-0.53192014 / (x0 - 1.0068725)) / tanh(x0 * x1),1.0109448397362597,-0.53192014/((x0 - 1*1.0068725)*tanh(x0*x1)),PySRFunction(X=>-0.53192014/((x0 - 1*1.0068725)*tanh(x0*x1)))
8,11,8.451555e-06,(-0.499588 / (x0 + -0.99992365)) - ((-0.50019264 / x1) / x0),9.030467623566144,-0.499588/(x0 - 0.99992365) - (-1)*0.50019264/(x0*x1),PySRFunction(X=>-0.499588/(x0 - 0.99992365) - (-1)*0.50019264/(x0*x1))
9,13,8.003486e-06,(-0.4991774 / (x0 + -0.9998837)) - (((-0.49989983 / x1) / x0) - 0.0014224316),0.027236625669533877,-(-1*0.0014224316 - 0.49989983/(x0*x1)) - 0.4991774/(x0 - 0.9998837),PySRFunction(X=>-(-1*0.0014224316 - 0.49989983/(x0*x1)) - 0.4991774/(x0 - 0.9998837))
10,15,7.5096123e-06,((-0.49806282 / (x0 + -0.9998011)) + (x0 * 0.007989226)) - ((-0.50016814 / x1) / x0),0.031846678412794135,x0*0.007989226 - 0.49806282/(x0 - 0.9998011) - (-1)*0.50016814/(x0*x1),PySRFunction(X=>x0*0.007989226 - 0.49806282/(x0 - 0.9998011) - (-1)*0.50016814/(x0*x1))
11,16,7.509603e-06,((-0.49806282 / (x0 + -0.9998011)) - ((-0.50016814 / x0) / x1)) + tanh(x0 * 0.00798418),1.238413567475285e-06,tanh(x0*0.00798418) - 0.49806282/(x0 - 0.9998011) - (-1)*0.50016814/(x0*x1),PySRFunction(X=>tanh(x0*0.00798418) - 0.49806282/(x0 - 0.9998011) - (-1)*0.50016814/(x0*x1))
12,17,3.532336e-06,(1.5635065e-6 / (-0.94986063 + x0)) + ((-0.50029844 / (x0 + -1.0000896)) - (-0.49989972 / (x1 * x0))),0.7542231930742747,1.5635065e-6/(x0 - 0.94986063) - 0.50029844/(x0 - 1.0000896) - (-1)*0.49989972/(x0*x1),PySRFunction(X=>1.5635065e-6/(x0 - 0.94986063) - 0.50029844/(x0 - 1.0000896) - (-1)*0.49989972/(x0*x1))
13,18,3.5322237e-06,(1.5635065e-6 / tanh(x0 + -0.94986063)) + ((-0.50029844 / (x0 + -1.0000896)) - (-0.49989972 / (x1 * x0))),3.179249798394079e-05,1.5635065e-6/tanh(x0 - 0.94986063) - 0.50029844/(x0 - 1.0000896) - (-1)*0.49989972/(x0*x1),PySRFunction(X=>1.5635065e-6/tanh(x0 - 0.94986063) - 0.50029844/(x0 - 1.0000896) - (-1)*0.49989972/(x0*x1))
14,19,3.3828733e-06,((-0.5005217 / (x0 + -1.0001096)) + (1.5439534e-6 / (x0 + -0.9498621))) - (((-0.5000884 / x0) / x1) - -0.0008848778),0.04320217882544299,-(-1*(-0.0008848778) - 0.5000884/(x0*x1)) + 1.5439534e-6/(x0 - 0.9498621) - 0.5005217/(x0 - 1.0001096),PySRFunction(X=>-(-1*(-0.0008848778) - 0.5000884/(x0*x1)) + 1.5439534e-6/(x0 - 0.9498621) - 0.5005217/(x0 - 1.0001096))
