,complexity,loss,equation,score,sympy_format,lambda_format
0,1,16.140993,2.8275769,0.0,2.82757690000000,PySRFunction(X=>2.82757690000000)
1,3,12.714914,x0 * 5.7370296,0.11929327496329564,x0*5.7370296,PySRFunction(X=>x0*5.7370296)
2,4,10.88457,cube(x0 / 0.48544276),0.15542944518449137,8.74149905738657*x0**3,PySRFunction(X=>8.74149905738657*x0**3)
3,5,10.6003895,cube(square(x0) + 1.0021831),0.02645544427580629,(x0**2 + 1.0021831)**3,PySRFunction(X=>(x0**2 + 1.0021831)**3)
4,6,10.151216,square((x0 * 4.603069) - 1.5931603),0.04329724445828866,(x0*4.603069 - 1*1.5931603)**2,PySRFunction(X=>(x0*4.603069 - 1*1.5931603)**2)
5,7,9.652738,cube(x0 / tanh(x1)) * 8.290389,0.0503518955907238,(x0**3/tanh(x1)**3)*8.290389,PySRFunction(X=>(x0**3/tanh(x1)**3)*8.290389)
6,8,9.0069,1.6950431 / (tanh(x1) - tanh(square(x0))),0.06925065541281593,1.6950431/(-tanh(x0**2) + tanh(x1)),PySRFunction(X=>1.6950431/(-tanh(x0**2) + tanh(x1)))
7,9,8.89892,square(1.6819766 - ((x0 * 4.603248) / tanh(x1))),0.012061029203935687,(1.6819766 - 4.603248*x0/tanh(x1))**2,PySRFunction(X=>(1.6819766 - 4.603248*x0/tanh(x1))**2)
8,10,8.129187,square(cube(tanh(x0))) * ((139.84375 / x1) + x1),0.09046900250079921,(x1 + 139.84375/x1)*tanh(x0)**6,PySRFunction(X=>(x1 + 139.84375/x1)*tanh(x0)**6)
9,11,7.1602173,(x1 + (131.66025 / x1)) * square(square(x0 + -0.284549)),0.12692058888534696,(x0 - 0.284549)**4*(x1 + 131.66025/x1),PySRFunction(X=>(x0 - 0.284549)**4*(x1 + 131.66025/x1))
10,13,6.480312,((x1 * 0.5079316) - (-66.59773 / x1)) * square(square(x0) + -0.27087304),0.04988583616039623,(x0**2 - 0.27087304)**2*(x1*0.5079316 - (-1)*66.59773/x1),PySRFunction(X=>(x0**2 - 0.27087304)**2*(x1*0.5079316 - (-1)*66.59773/x1))
11,14,6.4744816,((cube(x0) * (x0 - 0.73578674)) - -0.040603817) * (x1 - (-115.917694 / x1)),0.0009001147488219432,(x1 - (-1)*115.917694/x1)*(x0**3*(x0 - 1*0.73578674) - 1*(-0.040603817)),PySRFunction(X=>(x1 - (-1)*115.917694/x1)*(x0**3*(x0 - 1*0.73578674) - 1*(-0.040603817)))
12,15,6.0240574,square(square(x0) + -0.3101929) * ((x0 * (x1 + -10.1625185)) - (-95.24827 / x1)),0.0721075235997716,(x0**2 - 0.3101929)**2*(x0*(x1 - 10.1625185) - (-1)*95.24827/x1),PySRFunction(X=>(x0**2 - 0.3101929)**2*(x0*(x1 - 10.1625185) - (-1)*95.24827/x1))
13,16,6.0227656,square(0.2980356 - square(x0)) * ((tanh(x0) * (x1 + -8.09787)) - (-85.902824 / x1)),0.00021446318335574597,(0.2980356 - x0**2)**2*((x1 - 8.09787)*tanh(x0) - (-1)*85.902824/x1),PySRFunction(X=>(0.2980356 - x0**2)**2*((x1 - 8.09787)*tanh(x0) - (-1)*85.902824/x1))
14,17,5.7486043,((x0 * (x1 + -43.583412)) - ((-90.828865 / x1) + -30.766903)) * square(cube(x0) + -0.2103239),0.046589460910620606,(x0**3 - 0.2103239)**2*(x0*(x1 - 43.583412) - (-30.766903 - 90.828865/x1)),PySRFunction(X=>(x0**3 - 0.2103239)**2*(x0*(x1 - 43.583412) - (-30.766903 - 90.828865/x1)))
15,18,5.619749,(((x1 + -37.35538) * square(x0)) - ((-87.13479 / x1) + -25.850225)) * square(cube(x0) + -0.21188423),0.022670093924158405,(x0**3 - 0.21188423)**2*(x0**2*(x1 - 37.35538) - (-25.850225 - 87.13479/x1)),PySRFunction(X=>(x0**3 - 0.21188423)**2*(x0**2*(x1 - 37.35538) - (-25.850225 - 87.13479/x1)))
16,19,5.4207397,(((x0 + -0.44831434) * (x1 + -48.192093)) - ((-48.215565 / x1) + -20.817694)) * (cube(cube(x0)) + 0.03818012),0.03605471883220719,(x0**9 + 0.03818012)*(-(-20.817694 - 48.215565/x1) + (x0 - 0.44831434)*(x1 - 48.192093)),PySRFunction(X=>(x0**9 + 0.03818012)*(-(-20.817694 - 48.215565/x1) + (x0 - 0.44831434)*(x1 - 48.192093)))
