,complexity,loss,equation,score,sympy_format,lambda_format
0,1,44.399174,x1,0.0,x1,PySRFunction(X=>x1)
1,3,10.204798,x1 * x0,0.7351814319070733,x0*x1,PySRFunction(X=>x0*x1)
2,4,3.753693,cube(x0) * x1,1.0001178464624518,x0**3*x1,PySRFunction(X=>x0**3*x1)
3,5,0.6598528,0.6163465 / (1.0072464 - x0),1.7384786545245805,0.6163465/(1.0072464 - x0),PySRFunction(X=>0.6163465/(1.0072464 - x0))
4,6,0.5986413,1.0885273 / (1.0075598 - square(x0)),0.09735419248380402,1.0885273/(1.0075598 - x0**2),PySRFunction(X=>1.0885273/(1.0075598 - x0**2))
5,7,0.23256269,(x0 * -37.16875) / (x1 + -19.67957),0.9455027642674912,x0*(-37.16875)/(x1 - 19.67957),PySRFunction(X=>x0*(-37.16875)/(x1 - 19.67957))
6,8,0.07158635,tanh(x1 * 0.1323023) / (1.0263844 - x0),1.1782554097572728,tanh(x1*0.1323023)/(1.0263844 - x0),PySRFunction(X=>tanh(x1*0.1323023)/(1.0263844 - x0))
7,9,0.03616473,(cube(cube(x0)) - -0.09607428) * (x1 + 3.7237964),0.6828200788423744,(x0**9 - 1*(-0.09607428))*(x1 + 3.7237964),PySRFunction(X=>(x0**9 - 1*(-0.09607428))*(x1 + 3.7237964))
8,10,0.0042819846,((-4.305926 / x1) + 1.937663) / (1.0392982 - square(x0)),2.133667740780775,(1.937663 - 4.305926/x1)/(1.0392982 - x0**2),PySRFunction(X=>(1.937663 - 4.305926/x1)/(1.0392982 - x0**2))
9,12,0.00084297155,(((-5.6519766 / x1) - -2.8819563) / (1.0573436 - cube(x0))) + -0.534749,0.8126193318888716,-0.534749 + (-1*(-2.8819563) - 5.6519766/x1)/(1.0573436 - x0**3),PySRFunction(X=>-0.534749 + (-1*(-2.8819563) - 5.6519766/x1)/(1.0573436 - x0**3))
10,14,0.0007202241,(-0.11336036 / x0) + (((-5.7763667 / x1) - -2.6869764) / (1.0496604 - cube(x0))),0.07868539766664628,(-1*(-2.6869764) - 5.7763667/x1)/(1.0496604 - x0**3) - 0.11336036/x0,PySRFunction(X=>(-1*(-2.6869764) - 5.7763667/x1)/(1.0496604 - x0**3) - 0.11336036/x0)
11,15,0.00046330635,((x1 / x0) + 5.1273074) * (cube(cube(x0)) - ((x1 * 0.0025081849) + -0.06664711)),0.4411739152311765,(5.1273074 + x1/x0)*(x0**9 - (x1*0.0025081849 - 0.06664711)),PySRFunction(X=>(5.1273074 + x1/x0)*(x0**9 - (x1*0.0025081849 - 0.06664711)))
12,16,1.731383e-09,(x1 * ((x0 * -2.8813472) + 0.73850095)) - (((x1 * -3.2975194) * cube(x0)) + -1.5975634),12.497223266225367,x1*(0.73850095 + x0*(-2.8813472)) - (x1*(-3.2975194)*x0**3 - 1.5975634),PySRFunction(X=>x1*(0.73850095 + x0*(-2.8813472)) - (x1*(-3.2975194)*x0**3 - 1.5975634))
13,17,1.6604055e-09,(((21.17001 / x0) + -59.00201) + (x1 * -3.2372124)) - (x0 * ((x1 * -4.222995) + -41.80465)),0.04185866146137051,-x0*(x1*(-4.222995) - 41.80465) + x1*(-3.2372124) - 59.00201 + 21.17001/x0,PySRFunction(X=>-x0*(x1*(-4.222995) - 41.80465) + x1*(-3.2372124) - 59.00201 + 21.17001/x0)
14,18,4.6966874e-13,((6.1573 / x0) + ((x1 * -0.7724282) + -10.971781)) - (cube(x0) * ((x1 * -1.7942884) + -8.568434)),8.170544769911185,-x0**3*(x1*(-1.7942884) - 8.568434) + x1*(-0.7724282) - 10.971781 + 6.1573/x0,PySRFunction(X=>-x0**3*(x1*(-1.7942884) - 8.568434) + x1*(-0.7724282) - 10.971781 + 6.1573/x0)
15,19,2.913225e-14,(((1.58296 / x0) + -2.2065468) + (x1 * -0.13234612)) - (cube(square(x0)) * ((x1 * -1.1450715) + -5.315726)),2.780181829751884,-x0**6*(x1*(-1.1450715) - 5.315726) + x1*(-0.13234612) - 2.2065468 + 1.58296/x0,PySRFunction(X=>-x0**6*(x1*(-1.1450715) - 5.315726) + x1*(-0.13234612) - 2.2065468 + 1.58296/x0)
16,20,5.684342e-15,(((x1 * 0.06721382) + 0.25639734) + (0.04846348 / square(x0))) - (((x1 * -0.8939463) + -6.2326493) * cube(cube(x0))),1.6341304306273734,-x0**9*(x1*(-0.8939463) - 6.2326493) + x1*0.06721382 + 0.25639734 + 0.04846348/(x0**2),PySRFunction(X=>-x0**9*(x1*(-0.8939463) - 6.2326493) + x1*0.06721382 + 0.25639734 + 0.04846348/(x0**2))
